DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 16:00:00,19.51,17.161490862792494,"(2, 0, 0)","(1, 0, 0, 7)",19.378045052202296,19.51,5.515495167547152,2.3485091372075075,0.12037463542837044,1,17.161490862792494
2024-07-02 16:00:00,18.76,21.780104603732116,"(2, 0, 0)","(2, 0, 2, 7)",-2.4979045265358977,18.76,9.121031817483914,3.020104603732115,0.16098638612644534,0,0.0
2024-07-03 16:00:00,19.08,18.308548340416177,"(1, 0, 0)","(1, 0, 0, 7)",19.84001894754785,19.08,0.595137663074632,0.7714516595838212,0.040432476917391054,1,18.308548340416177
2024-07-04 16:00:00,16.84,19.302733843496288,"(1, 0, 1)","(2, 0, 1, 7)",-3.1033679516878863,16.84,6.065057983901999,2.462733843496288,0.14624310234538526,0,0.0
2024-07-05 16:00:00,15.8,16.758157387523692,"(1, 0, 1)","(2, 0, 2, 7)",-4.262639797804788,15.8,0.9180655792662251,0.9581573875236913,0.060642872628081726,0,0.0
2024-07-06 16:00:00,13.93,15.051613896419104,"(1, 0, 1)","(2, 0, 2, 7)",-3.894491228739533,13.93,1.2580177326404451,1.1216138964191043,0.08051786765391991,0,0.0
2024-07-07 16:00:00,14.76,13.292767416577576,"(2, 0, 1)","(1, 0, 1, 7)",-4.987626703479272,14.76,2.1527714538564413,1.4672325834224242,0.09940600158688512,1,13.292767416577576
2024-07-08 16:00:00,20.82,21.684438220125063,"(2, 0, 0)","(2, 0, 1, 7)",-2.334449986140946,20.82,0.7472534364129867,0.8644382201250629,0.04151960711455634,0,0.0
2024-07-09 16:00:00,19.29,19.89776029794555,"(1, 0, 0)","(2, 0, 0, 7)",14.462844560486438,19.29,0.36937257975886356,0.6077602979455499,0.03150649548706842,0,0.0
2024-07-10 16:00:00,18.92,18.95695420854191,"(1, 0, 0)","(1, 0, 0, 7)",17.266271671291427,18.92,0.0013656135289587528,0.03695420854190701,0.0019531822696568185,0,0.0
2024-07-11 16:00:00,18.0,18.269764359535,"(2, 0, 0)","(1, 0, 0, 7)",17.117661791676255,18.0,0.07277280967532844,0.26976435953499944,0.014986908863055525,0,0.0
2024-07-12 16:00:00,16.7,17.92561259702134,"(2, 0, 0)","(2, 0, 1, 7)",-4.801831199279832,16.7,1.502126237977391,1.225612597021339,0.07338997586954125,0,0.0
2024-07-13 16:00:00,15.01,15.765604095805884,"(2, 0, 1)","(2, 0, 2, 7)",-6.140641185828194,15.01,0.5709375495986276,0.7556040958058841,0.050340046356154834,0,0.0
2024-07-14 16:00:00,13.49,13.89068018473912,"(2, 0, 1)","(1, 0, 1, 7)",-7.125916060447281,13.49,0.16054461044257493,0.4006801847391195,0.029702015177103,0,0.0
2024-07-15 16:00:00,17.84,20.6168551725329,"(1, 0, 1)","(2, 0, 1, 7)",-6.274733023531184,17.84,7.710924649222728,2.776855172532901,0.15565331684601463,0,0.0
2024-07-16 16:00:00,96.0,20.35625553751713,"(2, 0, 1)","(1, 0, 1, 7)",-9.004954780433401,96.0,5721.976076305408,75.64374446248287,0.7879556714841965,1,20.35625553751713
2024-07-17 16:00:00,39.47,27.946756660729108,"(2, 0, 1)","(1, 0, 1, 7)",-2.623897101887117,39.47,132.78513705605096,11.523243339270891,0.2919494132067619,1,27.946756660729108
2024-07-18 16:00:00,25.56,27.830825212650925,"(2, 0, 0)","(1, 0, 1, 7)",-7.894913195427186,25.56,5.156647146411125,2.2708252126509265,0.08884292694252452,0,0.0
2024-07-19 16:00:00,21.96,22.517482089254845,"(2, 0, 1)","(1, 0, 1, 7)",-7.940480439060849,21.96,0.3107862798399456,0.5574820892548438,0.025386251787561192,0,0.0
2024-07-20 16:00:00,17.07,19.793992187358853,"(2, 0, 1)","(1, 0, 1, 7)",-8.664262943511083,17.07,7.420133436792067,2.723992187358853,0.15957774969881974,0,0.0
2024-07-21 16:00:00,14.86,15.835568995402491,"(2, 0, 0)","(1, 0, 1, 7)",-8.598230449073903,14.86,0.9517348647906274,0.975568995402492,0.06565067263812194,0,0.0
2024-07-22 16:00:00,17.1,22.56149314609606,"(2, 0, 1)","(1, 0, 1, 7)",-10.614505710060437,17.1,29.827907384854207,5.461493146096057,0.3193855640991846,0,0.0
2024-07-23 16:00:00,17.53,20.457159876977148,"(2, 0, 1)","(1, 0, 1, 7)",-8.292234452017546,17.53,8.568264945384863,2.9271598769771465,0.1669800272091926,0,0.0
2024-07-24 16:00:00,14.98,19.42584873443393,"(2, 0, 1)","(1, 0, 1, 7)",-8.509036341993983,14.98,19.76557096946778,4.44584873443393,0.296785629801998,0,0.0
2024-07-25 16:00:00,16.87,15.90568157773261,"(1, 0, 1)","(1, 0, 1, 7)",-17.07022212459286,16.87,0.9299100195242708,0.9643184222673913,0.05716173220316486,1,15.90568157773261
2024-07-26 16:00:00,15.69,16.563611977537292,"(2, 0, 0)","(1, 0, 1, 7)",-22.10824746883632,15.69,0.7631978872966186,0.8736119775372924,0.055679539677329026,0,0.0
2024-07-27 16:00:00,14.02,15.397772814121913,"(2, 0, 1)","(1, 0, 1, 7)",-21.9016431947896,14.02,1.898257927333416,1.3777728141219132,0.09827195535819638,0,0.0
2024-07-28 16:00:00,12.31,13.199954368114868,"(2, 0, 0)","(2, 0, 1, 7)",-22.25353531378273,12.31,0.7920187773267336,0.8899543681148678,0.07229523705238569,0,0.0
2024-07-29 16:00:00,15.72,18.914826778371552,"(2, 0, 0)","(1, 0, 1, 7)",-25.69344203365589,15.72,10.206918143799944,3.194826778371551,0.20323325562159994,0,0.0
2024-07-30 16:00:00,14.99,18.91055713949436,"(2, 0, 1)","(1, 0, 1, 7)",-34.36582589718125,14.99,15.37076828404021,3.9205571394943615,0.26154483919241905,0,0.0
2024-07-31 16:00:00,14.6,16.84637508568065,"(1, 0, 1)","(2, 0, 1, 7)",-30.67820386001422,14.6,5.046201025566742,2.246375085680649,0.1538613072384006,0,0.0
2024-08-01 16:00:00,13.9,14.66597820069315,"(1, 0, 1)","(2, 0, 1, 7)",-31.742321452259446,13.9,0.5867226039371152,0.7659782006931497,0.05510634537360789,0,0.0
2024-08-02 16:00:00,13.08,14.40849478066712,"(3, 0, 1)","(1, 0, 1, 7)",-35.299917745506555,13.08,1.764898382259778,1.3284947806671195,0.10156687925589598,0,0.0
2024-08-03 16:00:00,12.23,12.241492621518406,"(2, 0, 1)","(2, 0, 1, 7)",-32.400542541985274,12.23,0.00013208034936531125,0.011492621518405244,0.0009397074013413936,0,0.0
2024-08-04 16:00:00,11.34,11.78904283494105,"(1, 0, 0)","(2, 0, 1, 7)",-31.45829717301001,11.34,0.20163946761189508,0.44904283494105,0.039598133592685186,0,0.0
2024-08-05 16:00:00,15.12,11.888862560770828,"(1, 0, 0)","(1, 0, 0, 7)",-11.1434899920581,15.12,10.440249151188443,3.2311374392291707,0.21369956608658539,1,11.888862560770828
2024-08-06 16:00:00,17.17,14.759902999396628,"(1, 0, 0)","(1, 0, 0, 7)",-10.824419058091364,17.17,5.8085675523173785,2.4100970006033737,0.14036674435663213,1,14.759902999396628
2024-08-07 16:00:00,20.41,16.8624914780359,"(1, 0, 0)","(1, 0, 0, 7)",-20.50978729092302,20.41,12.58481671340792,3.547508521964101,0.17381227447153852,1,16.8624914780359
