DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,2.5,1.350541207444836,"(2, 0, 1)",40.39055894460625,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,2.5,1.3212555157823755,1.149458792555164,0.4597835170220656,1,1.350541207444836
2024-07-02 20:00:00,1.66,2.3806304204997577,"(2, 0, 1)",34.06842343980398,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,1.66,0.5193082029496577,0.7206304204997578,0.4341147111444324,0,0.0
2024-07-03 20:00:00,2.37,1.6350802093933468,"(2, 0, 1)",33.691718378356825,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,2.37,0.5401070986253272,0.7349197906066534,0.31009273865259634,1,1.6350802093933468
2024-07-04 20:00:00,2.0,2.30818771959553,"(2, 0, 1)",32.24835506894303,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,2.0,0.09497967050949305,0.30818771959553004,0.15409385979776502,0,0.0
2024-07-05 20:00:00,1.65,1.892841253773745,"(1, 0, 0)",32.69624023291627,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,1.65,0.05897187453440442,0.242841253773745,0.14717651743863333,0,0.0
2024-07-06 20:00:00,5.09,1.8217587275460243,"(1, 0, 0)",32.49662105755458,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,5.09,10.68140101497158,3.2682412724539756,0.6420906232719009,1,1.8217587275460243
2024-07-07 20:00:00,2.77,3.7450848483575214,"(2, 0, 1)",41.9401862700829,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,2.77,0.9507904614964106,0.9750848483575214,0.3520161907427875,0,0.0
2024-07-08 20:00:00,2.09,2.464429770193135,"(2, 0, 1)",42.37069085838304,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,2.09,0.140197652806884,0.37442977019313517,0.1791530000924092,0,0.0
2024-07-09 20:00:00,1.93,2.4317208899975373,"(2, 0, 1)",34.496817311462074,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,1.93,0.251723851459921,0.5017208899975374,0.25995901036141833,0,0.0
2024-07-10 20:00:00,1.6,1.704129984171112,"(1, 0, 1)",39.27879167188869,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,1.6,0.010843053603476005,0.10412998417111186,0.06508124010694491,0,0.0
2024-07-11 20:00:00,1.44,1.62945007103618,"(2, 0, 2)",33.7771394760101,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,1.44,0.035891329415613626,0.18945007103617995,0.1315625493306805,0,0.0
2024-07-12 20:00:00,1.47,1.6597082646642252,"(2, 0, 1)",33.067920019410266,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,1.47,0.035989225681911714,0.1897082646642252,0.1290532412681804,0,0.0
2024-07-13 20:00:00,2.0,1.5701189765371502,"(2, 0, 1)",33.52730904317395,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,2.0,0.18479769433346727,0.42988102346284984,0.21494051173142492,1,1.5701189765371502
