DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 04:00:00,13.64,14.453984436358992,"(1, 0, 2)",9.75685135222236,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,18.51,0.6625706626346646,0.8139844363589912,0.05967627832543924,1,14.453984436358992
2024-07-02 04:00:00,14.63,13.427603281742828,"(1, 0, 2)",-2.7498285902683435,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,17.01,1.4457578680756198,1.202396718257173,0.08218706208183,1,13.427603281742828
2024-07-03 04:00:00,14.07,14.825588654136787,"(1, 0, 2)",-15.12541888830772,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,15.2,0.5709142142602409,0.7555886541367869,0.05370210761455486,1,14.825588654136787
2024-07-04 04:00:00,12.84,12.453601567176191,"(1, 0, 2)",-28.78031686461396,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,13.6,0.14930374888869533,0.3863984328238086,0.03009333588970472,1,12.453601567176191
2024-07-05 04:00:00,12.06,12.86242436737877,"(1, 0, 2)",-33.57726653752093,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,12.95,0.6438848653632183,0.8024243673787694,0.06653601719558619,1,12.86242436737877
2024-07-06 04:00:00,11.19,11.414221578051396,"(1, 0, 2)",-39.89962838410803,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,11.62,0.050275316063858703,0.22422157805139697,0.020037674535424217,1,11.414221578051396
2024-07-07 04:00:00,10.07,11.05580244919631,"(1, 0, 2)",-41.69805916348727,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,10.48,0.9718064688414434,0.98580244919631,0.09789498005921649,0,0.0
2024-07-08 04:00:00,14.51,12.946507230200815,"(1, 0, 2)",-40.38009216417042,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,17.14,2.4445096412143257,1.5634927697991845,0.10775277531352065,1,12.946507230200815
2024-07-09 04:00:00,14.28,14.832676194010173,"(1, 0, 2)",-49.40554728197651,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,15.27,0.3054509754255706,0.5526761940101732,0.038702814706594764,1,14.832676194010173
2024-07-10 04:00:00,13.4,13.322934725182575,"(1, 0, 2)",-58.91754152699232,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,14.41,0.005939056582685237,0.07706527481742498,0.0057511399117481325,1,13.322934725182575
2024-07-11 04:00:00,12.92,14.727555448899167,"(1, 0, 2)",-64.99949724784864,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,13.98,3.2672567008450706,1.8075554488991674,0.13990367251541544,0,0.0
2024-07-12 04:00:00,12.4,13.41246340231146,"(1, 0, 2)",-74.70448501568808,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,13.09,1.0250821410200956,1.0124634023114591,0.08165027437995638,0,0.0
2024-07-13 04:00:00,11.06,10.738560420099867,"(1, 0, 2)",-85.4158907964654,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,12.04,0.10332340352637402,0.32143957990013305,0.0290632531555274,1,10.738560420099867
2024-07-14 04:00:00,10.19,11.385876333447978,"(1, 0, 2)",-87.12239624440164,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,10.78,1.4301202049009811,1.1958763334479787,0.11735783448949742,0,0.0
2024-07-15 04:00:00,12.46,11.658886497276251,"(1, 0, 2)",-91.6101710007966,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,14.29,0.6417828442463154,0.8011135027237497,0.06429482365359146,1,11.658886497276251
2024-07-16 04:00:00,16.75,12.0266667117048,"(1, 0, 2)",-102.84358320603926,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,28.94,22.309877352317542,4.7233332882951995,0.2819900470624,1,12.0266667117048
2024-07-17 04:00:00,15.99,15.899635232094187,"(1, 0, 2)",-106.05234926944996,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,17.92,0.00816579127867142,0.09036476790581283,0.005651330075410433,1,15.899635232094187
2024-07-18 04:00:00,13.57,16.189376576766605,"(1, 0, 2)",-114.15233411239949,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,15.69,6.861133650913539,2.619376576766605,0.1930270137631986,0,0.0
2024-07-19 04:00:00,12.29,14.132986866106949,"(1, 0, 2)",-124.22581555117526,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,13.65,3.396600588642715,1.8429868661069495,0.1499582478524776,0,0.0
2024-07-20 04:00:00,11.23,11.892362747209162,"(1, 0, 2)",-139.59844819595898,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,11.72,0.4387244088904682,0.662362747209162,0.058981544720317185,0,0.0
2024-07-21 04:00:00,9.96,10.474613521342292,"(1, 0, 0)",-151.25951757019791,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,10.89,0.2648270763483125,0.5146135213422909,0.0516680242311537,1,10.474613521342292
2024-07-22 04:00:00,11.36,11.087003897349325,"(1, 0, 0)",-158.4990887713835,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,12.66,0.07452687206245769,0.27299610265067464,0.024031347064319954,1,11.087003897349325
2024-07-23 04:00:00,11.02,11.553298950065669,"(1, 0, 0)",-172.9254005459003,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,12.21,0.284407770141145,0.5332989500656691,0.0483937341257413,1,11.553298950065669
2024-07-24 04:00:00,10.42,10.73108859022013,"(1, 0, 0)",-186.77725123581197,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,11.05,0.09677611096514818,0.31108859022013036,0.02985495107678794,1,10.73108859022013
2024-07-25 04:00:00,10.55,11.178236900215843,"(1, 0, 0)",-196.10215227532848,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,11.93,0.3946816027928105,0.6282369002158426,0.059548521347473224,1,11.178236900215843
2024-07-26 04:00:00,9.91,10.34870254985378,"(1, 0, 1)",-232.2646503510485,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,10.28,0.19245992724820793,0.43870254985377954,0.04426867304276282,0,0.0
2024-07-27 04:00:00,8.93,9.813556523900145,"(1, 0, 0)",-238.88076032550285,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,9.46,0.7806721309265076,0.883556523900145,0.09894249987683595,0,0.0
2024-07-28 04:00:00,8.3,8.409053355533212,"(1, 0, 0)",-240.68327482373104,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,10.23,0.011892634353052958,0.10905335553321116,0.013138958497977247,1,8.409053355533212
2024-07-29 04:00:00,10.48,8.909058605718965,"(1, 0, 0)",-241.4646640902186,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,11.89,2.4678568642656447,1.5709413942810357,0.14989898800391563,1,8.909058605718965
2024-07-30 04:00:00,10.52,10.686867527118917,"(1, 0, 0)",-239.6894601135554,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,13.92,0.027844771606782594,0.16686752711891728,0.015861932235638525,1,10.686867527118917
2024-07-31 04:00:00,11.13,10.63322236968067,"(1, 0, 0)",-239.75347826302584,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,12.58,0.24678801398568964,0.49677763031933075,0.044634108743875175,1,10.63322236968067
