DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 20:00:00,3.3,4.34944070782416,"(1, 0, 2)",250.55769446114687
2023-12-02 20:00:00,3.27,3.3495828854266403,"(2, 0, 1)",250.42392315154223
2023-12-03 20:00:00,3.24,3.4287530258946504,"(2, 0, 1)",250.159092477535
2023-12-04 20:00:00,3.14,3.4260776554263637,"(2, 0, 1)",249.48248148490802
2023-12-05 20:00:00,3.01,3.339873049282101,"(2, 0, 1)",248.77266012480436
2023-12-06 20:00:00,3.72,3.1536928393264474,"(2, 0, 3)",246.02792095742976
2023-12-07 20:00:00,5.01,3.7249212631722215,"(2, 0, 3)",243.78305593910028
2023-12-08 20:00:00,3.95,4.59640274139788,"(2, 0, 3)",242.30009240026604
2023-12-09 20:00:00,24.69,3.8312452356878772,"(2, 0, 3)",237.65787613710265
2023-12-10 20:00:00,10.9,15.471760550421703,"(3, 0, 2)",251.18999027225985
2023-12-11 20:00:00,7.68,7.756039006491783,"(3, 0, 3)",248.70233074154729
2023-12-12 20:00:00,7.31,6.855359507807064,"(2, 0, 2)",248.17498966536016
2023-12-13 20:00:00,6.01,7.099568515193198,"(1, 0, 3)",235.39608676740727
2023-12-14 20:00:00,5.31,5.904578715215127,"(1, 0, 3)",235.4715915405771
2023-12-15 20:00:00,4.61,5.407760022915681,"(2, 0, 2)",234.88923595687186
2023-12-16 20:00:00,9.09,4.842483016079637,"(2, 0, 2)",234.81269465204934
2023-12-17 20:00:00,9.8,8.07996270075501,"(2, 0, 2)",236.0248024754798
2023-12-18 20:00:00,7.54,8.026455826786275,"(2, 0, 2)",236.18394025772864
2023-12-19 20:00:00,5.99,6.79282213463179,"(2, 0, 2)",233.68488226876906
2023-12-20 20:00:00,5.64,5.951594518633633,"(2, 0, 1)",228.89545373378164
2023-12-21 20:00:00,16.5,5.674520982861583,"(2, 0, 1)",226.09767214513107
2023-12-22 20:00:00,16.9,12.14345590808579,"(2, 0, 1)",225.38785625091015
2023-12-23 20:00:00,13.68,12.139720519378994,"(2, 0, 2)",225.5490726851233
2023-12-24 20:00:00,22.16,11.104683090270347,"(2, 0, 2)",225.41621978161817
2023-12-25 20:00:00,18.26,16.706878420938086,"(2, 0, 1)",227.3355917851805
2023-12-26 20:00:00,13.66,15.123248431806898,"(2, 0, 1)",222.297078494682
2023-12-27 20:00:00,10.38,12.516359838505828,"(2, 0, 1)",219.78745774423837
2023-12-28 20:00:00,11.85,10.30528877618778,"(2, 0, 1)",215.9347013553824
2023-12-29 20:00:00,10.91,11.331000971723112,"(2, 0, 1)",212.38076275647336
2023-12-30 20:00:00,8.54,10.661887267929021,"(2, 0, 1)",211.98294203919357
2023-12-31 20:00:00,12.75,8.86522235237013,"(2, 0, 1)",212.23204757553376
2024-01-01 20:00:00,9.81,11.822090312792696,"(2, 0, 1)",212.3818821976342
2024-01-02 20:00:00,8.69,9.80826759221046,"(2, 0, 1)",210.05873029882008
2024-01-03 20:00:00,7.5,8.931996680317582,"(2, 0, 1)",209.0240934415193
2024-01-04 20:00:00,5.9,7.947653240069923,"(2, 0, 1)",207.83347195010145
