DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 12:00:00,17.99,14.915976260017255,"(2, 0, 1)",298.93696839883285
2023-12-02 12:00:00,12.49,16.719666575887853,"(2, 0, 1)",299.0252664687412
2023-12-03 12:00:00,10.47,13.027053242079564,"(2, 0, 1)",299.29676669340915
2023-12-04 12:00:00,10.77,10.036643978757676,"(2, 0, 3)",296.67587112911104
2023-12-05 12:00:00,9.97,9.77376746289979,"(2, 0, 3)",295.8603030586411
2023-12-06 12:00:00,54.48,9.725048267938215,"(2, 0, 3)",294.34649400851436
2023-12-07 12:00:00,19.39,30.70155486203186,"(2, 0, 3)",303.72678025905907
2023-12-08 12:00:00,13.94,17.04566716134028,"(2, 0, 3)",301.6712483420147
2023-12-09 12:00:00,10.98,14.137995978027911,"(2, 0, 3)",298.06070558308977
2023-12-10 12:00:00,9.5,12.604933460782313,"(1, 0, 3)",288.4475214749732
2023-12-11 12:00:00,10.53,10.90322496149313,"(1, 0, 3)",286.6643754083716
2023-12-12 12:00:00,10.4,11.21333935299326,"(1, 0, 3)",285.9696449937459
2023-12-13 12:00:00,9.86,10.86942023565734,"(1, 0, 3)",285.85069513734777
2023-12-14 12:00:00,11.7,10.211582530001575,"(2, 0, 1)",280.2045433670528
2023-12-15 12:00:00,9.36,11.235144919313967,"(1, 0, 3)",278.40419835214783
2023-12-16 12:00:00,8.59,9.629248544588883,"(1, 0, 3)",277.8558389979445
2023-12-17 12:00:00,7.68,8.887538788400258,"(1, 0, 3)",277.7992372246466
2023-12-18 12:00:00,8.41,8.208707303456615,"(1, 0, 3)",277.5553695131331
2023-12-19 12:00:00,7.55,8.521475770765337,"(2, 0, 1)",265.36572452323423
2023-12-20 12:00:00,7.0,7.829429785263013,"(2, 0, 1)",265.4211182972458
2023-12-21 12:00:00,6.38,7.334734161381798,"(2, 0, 1)",265.0241374560159
2023-12-22 12:00:00,5.8,6.7567840307622395,"(2, 0, 1)",258.2729857410907
2023-12-23 12:00:00,5.05,6.176523394448947,"(1, 0, 3)",258.3303574609109
2023-12-24 12:00:00,5.93,5.494157931260163,"(1, 0, 3)",258.38287968949214
2023-12-25 12:00:00,5.61,6.023680627910619,"(2, 0, 1)",258.27605143628824
2023-12-26 12:00:00,5.17,5.73631667365263,"(2, 0, 1)",258.10605434813647
2023-12-27 12:00:00,6.78,5.360821018759137,"(2, 0, 1)",258.02342408396737
2023-12-28 12:00:00,5.68,6.400065230962804,"(2, 0, 1)",258.16739923904566
2023-12-29 12:00:00,5.26,5.674081414595765,"(2, 0, 1)",257.7773382927318
2023-12-30 12:00:00,4.98,5.215238613652825,"(1, 0, 3)",253.43600982361338
2023-12-31 12:00:00,4.78,5.0739048576984285,"(1, 0, 3)",253.5653741301419
2024-01-01 12:00:00,4.41,4.856223557056693,"(1, 0, 3)",253.57553829611905
2024-01-02 12:00:00,5.7,4.537326758811775,"(1, 0, 3)",253.61640256043853
2024-01-03 12:00:00,4.97,5.34986610019175,"(2, 0, 1)",253.48603964561286
2024-01-04 12:00:00,5.15,4.897124213213429,"(2, 0, 1)",248.9822637945974
2024-01-05 12:00:00,5.0,5.001950696660789,"(2, 0, 1)",243.59090263295843
2024-01-06 12:00:00,4.3,4.899912815773135,"(2, 0, 1)",227.5330745105013
2024-01-07 12:00:00,4.0,4.383512492788967,"(2, 0, 1)",226.11703379000213
2024-01-08 12:00:00,4.58,4.1141948730999545,"(2, 0, 1)",220.12558176927936
2024-01-09 12:00:00,4.47,4.484727989843727,"(2, 0, 1)",220.0561004589783
2024-01-10 12:00:00,14.28,4.378216623185362,"(1, 0, 3)",219.19817380856256
2024-01-11 12:00:00,8.2,10.353446053782868,"(1, 0, 3)",226.4737435449552
2024-01-12 12:00:00,5.94,7.010313012234952,"(1, 0, 3)",226.7164836119568
2024-01-13 12:00:00,4.3,5.450598561924886,"(1, 0, 3)",226.2488598986032
2024-01-14 12:00:00,3.81,4.744946013534411,"(1, 0, 3)",223.97427171449863
2024-01-15 12:00:00,4.16,4.211772168229098,"(1, 0, 3)",223.182165373014
2024-01-16 12:00:00,4.45,4.286505140546952,"(2, 0, 1)",223.1548460222155
2024-01-17 12:00:00,8.24,4.44640322883101,"(2, 0, 1)",202.18016811057834
2024-01-18 12:00:00,5.14,7.005602283949261,"(2, 0, 1)",201.43028176926413
2024-01-19 12:00:00,4.39,5.049100628463945,"(2, 0, 1)",195.3567885570056
