DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 16:00:00,64.59,54.330844036422356,"(3, 0, 3)",107.65475425794969
2023-12-02 16:00:00,43.67,48.92703131134894,"(3, 0, 2)",111.87838570938203
2023-12-03 16:00:00,35.0,46.09889944732446,"(3, 0, 2)",108.17417860962075
2023-12-04 16:00:00,32.84,33.69030942304199,"(3, 0, 3)",102.59228056254771
2023-12-05 16:00:00,33.3,33.26613768302551,"(3, 0, 3)",104.54073428033632
2023-12-06 16:00:00,79.0,34.88495612881446,"(3, 0, 3)",102.55184110846308
2023-12-07 16:00:00,38.75,70.0332847238804,"(3, 0, 3)",107.92648849275011
2023-12-08 16:00:00,29.83,35.18600261165458,"(2, 0, 3)",113.93894627351858
2023-12-09 16:00:00,23.98,32.338778796211386,"(1, 0, 3)",111.83950044941426
2023-12-10 16:00:00,19.58,26.486224625140544,"(2, 0, 2)",110.78129783688797
2023-12-11 16:00:00,20.4,22.075090724992663,"(2, 0, 1)",109.8769387800555
2023-12-12 16:00:00,19.81,22.86824576128014,"(3, 0, 1)",109.3553710905464
2023-12-13 16:00:00,18.38,21.524384255606556,"(2, 0, 1)",107.63236731988813
2023-12-14 16:00:00,18.73,20.008452463846456,"(1, 0, 3)",96.62258963484327
2023-12-15 16:00:00,17.72,19.3813272228156,"(1, 0, 2)",96.21489054359981
2023-12-16 16:00:00,16.16,18.896313224703356,"(2, 0, 2)",95.87771005799641
2023-12-17 16:00:00,14.94,17.47042856049347,"(2, 0, 1)",94.9448992384171
2023-12-18 16:00:00,18.54,16.229487764379968,"(2, 0, 1)",93.81448417581444
2023-12-19 16:00:00,16.13,18.74826556156633,"(2, 0, 1)",92.88785812323592
2023-12-20 16:00:00,14.5,16.822943003975286,"(2, 0, 1)",91.318920022025
2023-12-21 16:00:00,13.01,15.37781995544727,"(2, 0, 1)",87.37657880107287
2023-12-22 16:00:00,12.33,13.976370901191885,"(2, 0, 1)",79.6773731284998
2023-12-23 16:00:00,15.02,13.063455930594301,"(1, 0, 2)",78.52965847164135
2023-12-24 16:00:00,13.0,14.808382155169932,"(1, 0, 2)",78.06311302393547
2023-12-25 16:00:00,15.0,12.794320172455029,"(1, 0, 2)",77.88891062986532
2023-12-26 16:00:00,13.09,14.80675478986813,"(2, 0, 1)",78.08873772700362
2023-12-27 16:00:00,12.81,13.380218944499418,"(2, 0, 1)",78.20071013363774
2023-12-28 16:00:00,12.11,13.06985133094899,"(2, 0, 1)",78.22195080579215
2023-12-29 16:00:00,11.95,12.445878874673982,"(2, 0, 1)",78.07027579412957
2023-12-30 16:00:00,17.02,12.119728062933998,"(1, 0, 3)",75.41121109176223
2023-12-31 16:00:00,14.46,15.775335015904705,"(1, 0, 3)",75.97099939544145
2024-01-01 16:00:00,11.92,13.318906196957842,"(1, 0, 2)",74.32207262563168
2024-01-02 16:00:00,12.31,12.369374388924571,"(1, 0, 2)",74.46643673831531
2024-01-03 16:00:00,15.48,12.567322564959296,"(1, 0, 2)",74.46525052083484
2024-01-04 16:00:00,18.68,14.595360606146071,"(1, 0, 2)",71.90695013458975
2024-01-05 16:00:00,15.09,16.47331021118608,"(1, 0, 2)",70.03424882945707
2024-01-06 16:00:00,12.78,14.270831344519676,"(1, 0, 2)",62.15390306399996
2024-01-07 16:00:00,11.1,13.33649697382208,"(1, 0, 2)",61.09874893913187
2024-01-08 16:00:00,13.29,11.853494023300373,"(1, 0, 2)",60.554981790893905
2024-01-09 16:00:00,18.87,13.515584483388844,"(1, 0, 2)",60.27855853620275
2024-01-10 16:00:00,18.98,16.74201407495857,"(1, 0, 2)",61.420945367067354
2024-01-11 16:00:00,17.43,16.624015599454978,"(1, 0, 2)",60.85970700966575
2024-01-12 16:00:00,15.41,16.507660103063596,"(1, 0, 2)",60.885224918131286
2024-01-13 16:00:00,11.87,15.194593223035266,"(1, 0, 3)",60.50058231607804
2024-01-14 16:00:00,10.44,12.71526014232587,"(1, 0, 2)",59.265065563016904
2024-01-15 16:00:00,14.1,11.65547164628853,"(1, 0, 2)",59.30319803920012
2024-01-16 16:00:00,15.16,14.18857497417971,"(1, 0, 2)",58.800799304569026
2024-01-17 16:00:00,48.58,14.045484261661105,"(1, 0, 2)",53.945095586733046
2024-01-18 16:00:00,19.8,35.47746623712588,"(1, 0, 2)",73.0782026681966
2024-01-19 16:00:00,15.05,16.250110266636266,"(1, 0, 2)",76.69667711994694
2024-01-20 16:00:00,12.62,17.665362406101572,"(1, 0, 2)",76.72544446669508
2024-01-21 16:00:00,10.79,15.04232024214371,"(3, 0, 3)",75.6020026060132
2024-01-22 16:00:00,11.92,14.753849760435,"(3, 0, 3)",75.53612526782825
2024-01-23 16:00:00,11.25,12.80641365699609,"(1, 0, 2)",75.30548696282888
2024-01-24 16:00:00,9.98,11.716626273064971,"(1, 0, 2)",75.31421251497272
2024-01-25 16:00:00,22.54,10.72811580582743,"(1, 0, 2)",75.31404123262135
2024-01-26 16:00:00,13.16,18.924360789205526,"(1, 0, 2)",76.10478758857661
2024-01-27 16:00:00,13.24,12.019576458687776,"(1, 0, 2)",71.69755988191397
2024-01-28 16:00:00,10.77,14.049033835605085,"(1, 0, 2)",69.95021597846836
2024-01-29 16:00:00,23.43,11.415323553442786,"(1, 0, 2)",70.6881238961237
2024-01-30 16:00:00,14.61,19.462852797414232,"(1, 0, 2)",76.2756572927421
2024-01-31 16:00:00,11.3,14.525561638610796,"(2, 0, 1)",76.37658275501303
2024-02-01 16:00:00,11.92,12.891731098846615,"(1, 0, 2)",76.5889752805436
2024-02-02 16:00:00,9.8,12.788769304756837,"(1, 0, 2)",76.35447941933603
2024-02-03 16:00:00,9.85,10.995770664961642,"(1, 0, 2)",76.9473655764158
2024-02-04 16:00:00,9.1,10.965759613945504,"(1, 0, 2)",76.90344914522115
2024-02-05 16:00:00,10.39,9.977918418992266,"(1, 0, 2)",77.30527789917396
2024-02-06 16:00:00,9.36,10.726329795852207,"(2, 0, 1)",77.31182735510299
2024-02-07 16:00:00,21.38,9.67999241640457,"(1, 0, 2)",77.46772168190923
2024-02-08 16:00:00,14.86,16.4742340331553,"(2, 0, 1)",84.1642244444997
2024-02-09 16:00:00,11.1,12.538799552311575,"(1, 0, 2)",84.05481969042344
2024-02-10 16:00:00,9.29,11.901811728584981,"(1, 0, 2)",83.82818237899312
2024-02-11 16:00:00,8.4,10.353907210988384,"(2, 0, 1)",84.35867038770871
2024-02-12 16:00:00,9.23,9.734396926538388,"(1, 0, 2)",84.8722725107004
2024-02-13 16:00:00,11.48,9.840970841430355,"(2, 0, 1)",84.74982432434129
2024-02-14 16:00:00,9.04,11.1059332429299,"(2, 0, 1)",84.9673570189164
2024-02-15 16:00:00,13.54,9.634975850236396,"(2, 0, 1)",85.4037289000189
2024-02-16 16:00:00,9.24,12.345561339752386,"(1, 0, 2)",86.92403294434027
2024-02-17 16:00:00,11.82,9.375005083333145,"(1, 0, 2)",87.75445634043396
2024-02-18 16:00:00,9.2,11.247212220314138,"(1, 0, 3)",85.82012719808489
2024-02-19 16:00:00,11.08,9.481526219410213,"(1, 0, 2)",85.03685145384873
2024-02-20 16:00:00,9.89,10.724585250354439,"(2, 0, 1)",84.29783956787436
2024-02-21 16:00:00,9.11,10.056185883602014,"(1, 0, 3)",84.05105135170054
2024-02-22 16:00:00,8.29,9.482908352168195,"(1, 0, 3)",82.25698094146105
2024-02-23 16:00:00,21.3,8.94439621752596,"(1, 0, 2)",81.17107421389274
2024-02-24 16:00:00,12.56,15.196939112583744,"(2, 0, 1)",88.21657704164606
2024-02-25 16:00:00,9.81,11.935327055542238,"(2, 0, 1)",88.46400119003243
2024-02-26 16:00:00,9.64,10.431315443170071,"(2, 0, 1)",88.73184233821249
2024-02-27 16:00:00,22.39,10.163161507053989,"(2, 0, 1)",88.48539915403904
2024-02-28 16:00:00,17.6,16.42528434221965,"(1, 0, 2)",95.24233592709578
2024-02-29 16:00:00,12.99,14.882653536589123,"(2, 0, 1)",95.18072989977925
2024-03-01 16:00:00,11.05,11.95027651092823,"(2, 0, 3)",88.55483933171733
2024-03-02 16:00:00,9.95,10.911434886188859,"(2, 0, 2)",85.75673596795137
2024-03-03 16:00:00,8.91,10.182065583648754,"(2, 0, 1)",83.79459695172822
2024-03-04 16:00:00,12.3,9.565244487469483,"(2, 0, 1)",83.11925846395332
2024-03-05 16:00:00,11.86,11.736749233247128,"(1, 0, 3)",78.06836301529773
2024-03-06 16:00:00,13.63,11.471447221576076,"(1, 0, 3)",78.06585179509472
2024-03-07 16:00:00,10.51,12.053039764361358,"(2, 0, 1)",78.12427445988604
2024-03-08 16:00:00,9.19,10.686188341639115,"(1, 0, 3)",76.54804859759048
2024-03-09 16:00:00,8.54,9.804398020850257,"(1, 0, 3)",76.80862363125871
2024-03-10 16:00:00,7.27,9.414890719960201,"(2, 0, 1)",76.66597063341115
2024-03-11 16:00:00,10.0,8.370257536379228,"(2, 0, 1)",73.83685265688962
2024-03-12 16:00:00,13.92,9.873304806929127,"(2, 0, 1)",73.74022783103116
2024-03-13 16:00:00,11.53,11.705278256570438,"(2, 0, 1)",69.58781890315251
2024-03-14 16:00:00,9.87,10.631006316949522,"(2, 0, 1)",68.24460897367744
2024-03-15 16:00:00,9.83,9.817003170202456,"(2, 0, 1)",66.51926260827298
