DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01,13.24,13.334566686424285,"(1, 0, 3)",227.24042581918982
2023-12-02,9.84,14.865362975317746,"(1, 0, 3)",225.87032738516552
2023-12-03,9.25,10.82059200445114,"(1, 0, 2)",225.22984407589098
2023-12-04,13.26,10.635219071606853,"(1, 0, 2)",224.44157456712736
2023-12-05,12.46,13.089101686622561,"(1, 0, 2)",224.59155570984353
2023-12-06,10.0,12.00205637502863,"(2, 0, 3)",223.9698284152405
2023-12-07,9.44,10.71697591932446,"(2, 0, 3)",223.44054162601083
2023-12-08,13.0,10.142571573667857,"(1, 0, 2)",222.99378992665658
2023-12-09,10.55,12.554098570292712,"(1, 0, 2)",222.896861339218
2023-12-10,66.31,10.29742113971149,"(2, 0, 3)",221.74753181613858
2023-12-11,33.92,30.3881122318668,"(2, 0, 3)",231.2022397788877
2023-12-12,17.82,21.87792063499041,"(2, 0, 3)",228.2152570651873
2023-12-13,15.8,16.34870658286487,"(1, 0, 3)",218.63556253064323
2023-12-14,12.5,16.825124805778895,"(1, 0, 2)",217.51754469031943
2023-12-15,10.1,14.010882443280652,"(1, 0, 2)",217.95159802274136
2023-12-16,12.4,12.13617264352068,"(1, 0, 2)",218.410103391617
2023-12-17,36.83,13.524268039442742,"(1, 0, 2)",217.72133075353014
2023-12-18,29.79,26.7566334558474,"(1, 0, 2)",219.61543647634764
2023-12-19,25.9,20.739636592719883,"(1, 0, 2)",216.35298187158386
2023-12-20,20.67,22.236409399506933,"(1, 0, 3)",214.60854944162213
2023-12-21,32.75,19.815506599500615,"(1, 0, 2)",213.77233749539386
2023-12-22,45.0,29.125304577166833,"(1, 0, 2)",214.78749408368708
2023-12-23,40.97,31.77703126773254,"(1, 0, 2)",215.97583474245488
2023-12-24,37.66,34.192767384853404,"(1, 0, 2)",215.3649136116449
2023-12-25,38.86,33.82993365846759,"(1, 0, 2)",215.37166066083023
2023-12-26,32.15,36.272346926788565,"(1, 0, 2)",215.3439965651803
2023-12-27,22.31,31.785427934963003,"(1, 0, 2)",215.2751216600935
2023-12-28,39.17,24.661816514787002,"(1, 0, 3)",211.30705177140408
2023-12-29,33.88,38.0560922635245,"(1, 0, 2)",211.11877291462935
