DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01 08:00:00,3.35,4.062204455806619,"(1, 0, 2)",150.6273585988478
2023-12-02 08:00:00,3.39,3.825019937662169,"(1, 0, 3)",149.979987333007
2023-12-03 08:00:00,3.42,3.576533927292006,"(1, 0, 2)",149.300096218441
2023-12-04 08:00:00,2.84,3.4815995953187016,"(1, 0, 2)",148.69626114667503
2023-12-05 08:00:00,2.4,2.940335385259827,"(1, 0, 2)",148.74519635592432
2023-12-06 08:00:00,2.52,2.8444167181111046,"(2, 0, 1)",147.86971318049018
2023-12-07 08:00:00,3.65,2.979293426911804,"(2, 0, 3)",142.55900554937668
2023-12-08 08:00:00,3.3,3.5232960675628,"(3, 0, 3)",139.70774705741647
2023-12-09 08:00:00,3.76,2.9751987434780682,"(3, 0, 3)",137.80085214155116
2023-12-10 08:00:00,9.17,3.505065473265926,"(3, 0, 3)",126.67873678757886
2023-12-11 08:00:00,6.74,8.417128340932525,"(1, 0, 3)",134.56620096378992
2023-12-12 08:00:00,4.38,4.848002304637897,"(2, 0, 3)",133.84343011577852
2023-12-13 08:00:00,4.02,3.70021674988279,"(1, 0, 3)",123.68230532293914
2023-12-14 08:00:00,3.28,4.334156315455196,"(1, 0, 3)",123.72130664828944
2023-12-15 08:00:00,2.95,3.362477448010919,"(1, 0, 3)",124.41628680740261
2023-12-16 08:00:00,3.15,3.164509519133511,"(1, 0, 3)",124.10907076564399
2023-12-17 08:00:00,11.46,3.484657675919257,"(1, 0, 3)",123.92991748100332
2023-12-18 08:00:00,8.1,10.622099518655771,"(1, 0, 3)",136.07685428791166
2023-12-19 08:00:00,5.72,5.728186511210127,"(1, 0, 3)",136.65275622116937
2023-12-20 08:00:00,5.4,4.460811603187835,"(1, 0, 3)",135.55976948761747
2023-12-21 08:00:00,7.55,5.570188525548803,"(1, 0, 3)",135.56017584066953
2023-12-22 08:00:00,9.64,6.823627478193342,"(1, 0, 3)",136.13115531990087
2023-12-23 08:00:00,9.31,7.996450639779742,"(1, 0, 3)",136.74264936030008
2023-12-24 08:00:00,15.75,7.558684736499706,"(1, 0, 3)",136.9278311337158
2023-12-25 08:00:00,14.66,12.918828645957989,"(1, 0, 3)",141.31627336909426
2023-12-26 08:00:00,11.94,11.240040790560954,"(1, 0, 3)",141.42740632818672
2023-12-27 08:00:00,7.25,9.382743643145496,"(2, 0, 3)",141.40175284984343
2023-12-28 08:00:00,7.89,6.892099152403797,"(1, 0, 3)",136.17930379088892
2023-12-29 08:00:00,9.19,8.130395516844047,"(1, 0, 3)",136.3085480481125
2023-12-30 08:00:00,8.98,9.216913945826382,"(1, 0, 3)",136.41704558963215
2023-12-31 08:00:00,10.53,8.274231643743452,"(1, 0, 3)",136.12279324261718
2024-01-01 08:00:00,13.07,9.949106451609849,"(1, 0, 3)",136.59876781157828
2024-01-02 08:00:00,9.42,11.85350346317517,"(1, 0, 3)",137.20705011673945
2024-01-03 08:00:00,8.75,8.237886277157557,"(1, 0, 3)",137.2182699175866
2024-01-04 08:00:00,7.23,8.589935233457071,"(1, 0, 3)",135.18456513300214
2024-01-05 08:00:00,5.51,7.547591132198736,"(1, 0, 3)",134.59379155566353
2024-01-06 08:00:00,4.95,5.811226690958346,"(1, 0, 3)",135.16182835481268
2024-01-07 08:00:00,4.86,5.651610709954756,"(1, 0, 3)",135.12348599927248
2024-01-08 08:00:00,4.24,5.487944024040708,"(1, 0, 3)",135.06626785797923
2024-01-09 08:00:00,3.56,4.639997155750392,"(1, 0, 3)",134.68451824481986
2024-01-10 08:00:00,3.04,3.995938762621072,"(1, 0, 3)",134.50745363770494
2024-01-11 08:00:00,2.98,3.4930633952601253,"(1, 0, 3)",134.5824972557352
2024-01-12 08:00:00,2.55,3.3922604558159195,"(1, 0, 3)",133.3554669346978
2024-01-13 08:00:00,3.51,2.835382468877919,"(1, 0, 3)",133.9475583421344
2024-01-14 08:00:00,4.29,3.8111737723029027,"(1, 0, 3)",134.30852834145418
2024-01-15 08:00:00,3.53,4.23813572944972,"(1, 0, 3)",134.41820493339077
2024-01-16 08:00:00,2.74,3.279489245891138,"(1, 0, 3)",134.2280464393022
2024-01-17 08:00:00,2.27,2.81333088050597,"(1, 0, 3)",132.7160207825159
2024-01-18 08:00:00,1.8,2.491505154310402,"(1, 0, 3)",130.80182928544605
2024-01-19 08:00:00,1.9,2.0000250552337393,"(1, 0, 3)",129.83747044623692
2024-01-20 08:00:00,3.2,2.081904303131457,"(3, 0, 3)",127.72645342294638
2024-01-21 08:00:00,5.03,3.2341300004619633,"(3, 0, 3)",129.1265910427499
2024-01-22 08:00:00,4.88,4.482701677865312,"(1, 0, 3)",129.58022679939828
2024-01-23 08:00:00,4.2,3.9330223014054497,"(1, 0, 3)",129.09505750153497
2024-01-24 08:00:00,3.89,3.675738496670134,"(1, 0, 3)",128.25333680182433
2024-01-25 08:00:00,3.8,3.6959323389971916,"(1, 0, 3)",127.11599439044414
2024-01-26 08:00:00,3.87,3.7214895762032105,"(3, 0, 3)",123.92710356356844
2024-01-27 08:00:00,3.72,3.854303130752607,"(3, 0, 3)",123.00571164870206
2024-01-28 08:00:00,3.99,3.670363263688583,"(3, 0, 3)",121.7409462783757
2024-01-29 08:00:00,3.59,3.9057833311198444,"(3, 0, 3)",120.73114211339035
2024-01-30 08:00:00,3.03,3.5393081062447145,"(3, 0, 3)",119.67104461013096
2024-01-31 08:00:00,2.64,3.003183316712962,"(3, 0, 3)",117.7396989127637
2024-02-01 08:00:00,2.65,2.8248179355649596,"(3, 0, 3)",115.41002339127274
2024-02-02 08:00:00,2.75,2.796631853353623,"(3, 0, 3)",114.18364843888894
2024-02-03 08:00:00,5.06,2.7511378545315313,"(3, 0, 3)",113.6553871341134
2024-02-04 08:00:00,7.99,4.9263312311419645,"(3, 0, 3)",113.07137430661615
2024-02-05 08:00:00,6.47,6.892006461400705,"(1, 0, 3)",114.99917970387972
2024-02-06 08:00:00,5.66,4.6526179923704385,"(1, 0, 3)",114.80534742924252
2024-02-07 08:00:00,3.97,5.109671113097182,"(2, 0, 3)",115.00326828113185
2024-02-08 08:00:00,2.83,3.808375697947523,"(1, 0, 3)",113.79237833440418
2024-02-09 08:00:00,2.66,2.7784043314501554,"(1, 0, 3)",112.0599405743348
2024-02-10 08:00:00,2.47,3.1057833977850793,"(1, 0, 3)",109.26538119677262
2024-02-11 08:00:00,3.12,2.7541059414099984,"(1, 0, 3)",109.07893467279766
2024-02-12 08:00:00,2.64,3.371441063228401,"(1, 0, 3)",108.38924642798361
2024-02-13 08:00:00,2.19,2.754825522732401,"(1, 0, 3)",108.55249047444515
2024-02-14 08:00:00,1.93,2.236701319029048,"(1, 0, 3)",108.99090146487244
2024-02-15 08:00:00,1.58,2.236900979207422,"(1, 0, 3)",108.23820811911516
2024-02-16 08:00:00,1.96,1.764716758154628,"(1, 0, 3)",109.20490056789018
2024-02-17 08:00:00,3.1,2.2553105133857887,"(1, 0, 3)",108.52971156817014
2024-02-18 08:00:00,4.18,3.398873931507065,"(1, 0, 3)",108.7547595957262
2024-02-19 08:00:00,3.51,3.6871723456557532,"(1, 0, 3)",108.53222518304261
2024-02-20 08:00:00,2.85,2.9477406664915695,"(1, 0, 3)",108.49050487570912
2024-02-21 08:00:00,2.58,2.6729223789025567,"(1, 0, 3)",108.50164793904095
2024-02-22 08:00:00,2.68,2.638740685954525,"(1, 0, 3)",108.31911364295985
2024-02-23 08:00:00,4.76,2.727801552706325,"(1, 0, 3)",106.09477363688441
2024-02-24 08:00:00,4.13,4.826444254342341,"(1, 0, 3)",109.17552810222833
2024-02-25 08:00:00,4.4,3.4698028511286854,"(1, 0, 3)",109.30644629644367
2024-02-26 08:00:00,3.56,3.7044531881023275,"(1, 0, 3)",109.64540530239597
2024-02-27 08:00:00,2.8,3.3089702549630218,"(2, 0, 2)",109.14815878261668
2024-02-28 08:00:00,2.3,2.5378563324060646,"(1, 0, 3)",105.35055446081198
2024-02-29 08:00:00,2.69,2.4640430151652017,"(1, 0, 3)",105.42960375249008
2024-03-01 08:00:00,2.6,3.0272651202761467,"(1, 0, 3)",105.33011135067298
2024-03-02 08:00:00,2.96,2.6169297905856137,"(1, 0, 3)",105.54206833543452
2024-03-03 08:00:00,4.63,2.9742483518933986,"(1, 0, 3)",105.21647908998138
2024-03-04 08:00:00,3.12,4.386661469726388,"(2, 0, 2)",105.55483078164755
2024-03-05 08:00:00,2.79,2.790960415611523,"(2, 0, 2)",105.33279891213128
2024-03-06 08:00:00,2.28,2.7937360115851497,"(2, 0, 2)",102.5170424755214
2024-03-07 08:00:00,2.21,2.324010003277781,"(2, 0, 2)",102.86901517828741
2024-03-08 08:00:00,3.02,2.3620896763570105,"(2, 0, 2)",101.8565804612803
2024-03-09 08:00:00,7.03,3.0990269195956874,"(2, 0, 2)",102.36491507771986
