DATE,ACTUAL_VALUE,D+1,ORDER,AIC
2023-12-01,8.77,10.547041652904646,"(2, 0, 3)",102.0514194267601
2023-12-02,8.9,9.299736652598906,"(2, 0, 2)",99.90435943454334
2023-12-03,8.2,9.470598153988233,"(2, 0, 2)",99.83975784640077
2023-12-04,8.55,8.382210972542103,"(3, 0, 1)",99.53776235695808
2023-12-05,9.39,8.74974901531565,"(3, 0, 1)",99.08217516193943
2023-12-06,8.74,9.218242535423746,"(1, 0, 2)",99.07496724413546
2023-12-07,7.61,8.537450667299954,"(3, 0, 1)",98.8894635642642
2023-12-08,8.96,7.78835518100484,"(2, 0, 2)",97.81452454888435
2023-12-09,8.85,9.335944762898624,"(2, 0, 2)",97.40213817661385
2023-12-10,31.92,8.642684372515095,"(2, 0, 3)",97.29702095333244
2023-12-11,25.41,27.66591672206827,"(3, 0, 3)",111.69349745626428
2023-12-12,15.38,18.06808569309841,"(3, 0, 3)",109.07028062114533
2023-12-13,13.48,13.079741700133113,"(1, 0, 3)",100.2310706862625
2023-12-14,10.75,14.066424298359664,"(3, 0, 1)",97.77273166781109
2023-12-15,9.12,11.35804902430006,"(3, 0, 1)",98.39223046650044
2023-12-16,9.27,9.788738029975992,"(2, 0, 2)",98.72883186617739
2023-12-17,25.89,10.075473331577095,"(1, 0, 3)",98.45647427384957
2023-12-18,24.42,25.149905837449907,"(3, 0, 1)",105.72351624696203
2023-12-19,21.12,19.10251253545587,"(1, 0, 3)",105.62916208079648
2023-12-20,19.22,18.203583577093156,"(1, 0, 3)",102.33200152678998
2023-12-21,24.19,18.580802346329524,"(1, 0, 3)",101.96515244972716
2023-12-22,32.96,22.933679041479465,"(1, 0, 3)",102.56858509760977
2023-12-23,36.07,27.50199270281072,"(3, 0, 1)",106.136916421449
2023-12-24,33.49,27.288687811309988,"(3, 0, 1)",107.35781666569508
2023-12-25,31.81,28.570761470367923,"(3, 0, 1)",107.84594821193494
2023-12-26,28.48,29.899732952878825,"(3, 0, 1)",110.00610623208125
2023-12-27,18.61,27.94718639010873,"(3, 0, 1)",109.9970496648761
2023-12-28,27.25,19.169121463271484,"(1, 0, 3)",109.77046524899782
2023-12-29,29.33,28.802543695494645,"(1, 0, 3)",107.78843036492194
2023-12-30,26.86,26.550441091123293,"(1, 0, 2)",107.3981916249387
2023-12-31,20.32,26.48328428551209,"(1, 0, 2)",106.82826198641936
2024-01-01,21.33,20.668681427275718,"(3, 0, 1)",107.0610931295924
2024-01-02,18.1,22.52656153460626,"(1, 0, 3)",106.97985111675024
2024-01-03,24.16,18.36344687077582,"(1, 0, 2)",107.24904361297656
2024-01-04,20.93,24.659573331934318,"(1, 0, 3)",107.86293628247678
2024-01-05,16.43,20.557041407350717,"(1, 0, 3)",107.97200047497708
2024-01-06,14.13,17.4242021911133,"(1, 0, 2)",108.2128732276537
2024-01-07,13.22,15.366441989109415,"(1, 0, 3)",108.55032988170905
2024-01-08,10.77,14.288891971289678,"(1, 0, 3)",108.40848755983025
2024-01-09,9.06,11.42093273285663,"(1, 0, 2)",108.93397172811575
2024-01-10,7.33,9.872998760408997,"(1, 0, 2)",109.4156987859785
2024-01-11,6.09,7.947990399250402,"(1, 0, 2)",110.23174408069944
2024-01-12,5.21,6.743693269376511,"(1, 0, 3)",108.3192563904195
2024-01-13,5.3,5.628330749684784,"(3, 0, 1)",107.93595023659414
2024-01-14,9.44,5.546618063600286,"(1, 0, 2)",107.7097796407605
