DATE,ACTUAL_VALUE,D+1
2023-12-01 20:00:00,17.73,14.728377015308403
2023-12-02 20:00:00,12.0,16.79244542851228
2023-12-03 20:00:00,10.26,11.856435422445333
2023-12-04 20:00:00,10.87,10.424893690837814
2023-12-05 20:00:00,9.91,9.983702443778649
2023-12-06 20:00:00,10.17,11.074079574849112
2023-12-07 20:00:00,9.4,11.84856216387991
2023-12-08 20:00:00,9.5,11.341355838764846
2023-12-09 20:00:00,19.4,10.179169183726886
2023-12-10 20:00:00,10.46,13.45437575458104
2023-12-11 20:00:00,10.59,9.307435191645498
2023-12-12 20:00:00,9.47,10.90087991530003
2023-12-13 20:00:00,9.02,9.569233361372746
2023-12-14 20:00:00,8.5,11.368673240292924
2023-12-15 20:00:00,8.0,9.84739773203218
2023-12-16 20:00:00,7.79,9.382017434352836
2023-12-17 20:00:00,7.62,7.763177878650485
2023-12-18 20:00:00,8.19,7.479796202610257
2023-12-19 20:00:00,7.39,7.597809843497752
2023-12-20 20:00:00,6.92,7.843101716880541
2023-12-21 20:00:00,6.27,7.826444247651651
2023-12-22 20:00:00,10.47,7.28113767854968
2023-12-23 20:00:00,15.2,9.150535246935606
2023-12-24 20:00:00,12.96,10.666380928887165
2023-12-25 20:00:00,12.1,10.57666759451417
2023-12-26 20:00:00,10.74,10.632498196083418
2023-12-27 20:00:00,10.13,10.508342615625633
2023-12-28 20:00:00,8.68,10.971400472330384
2023-12-29 20:00:00,8.05,10.145129277133657
2023-12-30 20:00:00,12.77,9.604600006583077
2023-12-31 20:00:00,9.56,11.401847076042973
2024-01-01 20:00:00,8.51,9.127519856625506
2024-01-02 20:00:00,8.43,8.907229838835196
2024-01-03 20:00:00,8.12,8.270771089690937
2024-01-04 20:00:00,8.54,8.852760442607824
2024-01-05 20:00:00,7.68,9.062577377788188
2024-01-06 20:00:00,7.01,8.63376894950957
2024-01-07 20:00:00,6.34,7.6315547873455705
2024-01-08 20:00:00,6.78,6.738939203775759
2024-01-09 20:00:00,6.43,6.6958204010292635
2024-01-10 20:00:00,6.24,6.550684902532143
2024-01-11 20:00:00,6.0,6.751575985718081
2024-01-12 20:00:00,5.87,6.513503830444614
2024-01-13 20:00:00,5.32,6.298668233235961
2024-01-14 20:00:00,4.67,5.591406753280691
2024-01-15 20:00:00,5.47,5.043738205183826
2024-01-16 20:00:00,5.71,5.360630729918337
2024-01-17 20:00:00,6.45,5.562838037557205
2024-01-18 20:00:00,5.54,6.243564030609228
2024-01-19 20:00:00,4.97,5.652310637537893
2024-01-20 20:00:00,6.9,5.343140605005631
2024-01-21 20:00:00,5.53,5.999094941478362
2024-01-22 20:00:00,5.16,5.420878202322391
2024-01-23 20:00:00,5.57,5.545850781865602
2024-01-24 20:00:00,4.91,5.570589812935812
2024-01-25 20:00:00,8.93,5.333129521627024
2024-01-26 20:00:00,5.75,7.318013779286743
2024-01-27 20:00:00,6.92,5.589386554456855
2024-01-28 20:00:00,5.68,6.752692505906766
2024-01-29 20:00:00,6.87,5.364362798058364
2024-01-30 20:00:00,5.78,6.921045907448486
2024-01-31 20:00:00,5.45,5.76684212087788
2024-02-01 20:00:00,5.77,6.347163134592874
2024-02-02 20:00:00,5.04,5.690983969907485
2024-02-03 20:00:00,5.25,5.53679069385019
2024-02-04 20:00:00,4.42,5.18067784049302
2024-02-05 20:00:00,4.6,4.807919996922975
2024-02-06 20:00:00,4.24,4.8314148143148765
2024-02-07 20:00:00,7.2,4.607989400186957
2024-02-08 20:00:00,5.45,6.2224979687285655
2024-02-09 20:00:00,4.61,5.184315331300772
2024-02-10 20:00:00,3.99,5.041762321602982
2024-02-11 20:00:00,3.64,4.1181883119129
2024-02-12 20:00:00,3.79,4.135979710355324
2024-02-13 20:00:00,3.72,4.053925119142144
2024-02-14 20:00:00,3.29,4.2214718823564805
2024-02-15 20:00:00,3.12,3.700679058861961
2024-02-16 20:00:00,2.96,3.428946730297302
