DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 04:00:00,8.48,7.22871368826902,"(1, 0, 0)","(1, 0, 1, 7)",18.68,1.5657174339253193,0.1475573480814835,1.25128631173098,1,7.22871368826902
2023-12-02 04:00:00,8.88,7.619272299945029,"(1, 0, 0)","(2, 0, 2, 7)",10.5,1.589434333685898,0.14197384009628056,1.2607277000549715,1,7.619272299945029
2023-12-03 04:00:00,7.97,11.260443518034752,"(1, 0, 0)","(2, 0, 2, 7)",9.13,10.827018545376914,0.41285364090774807,3.2904435180347518,0,0.0
2023-12-04 04:00:00,8.03,7.450907924042436,"(1, 0, 0)","(1, 0, 2, 7)",11.34,0.33534763243684,0.07211607421638395,0.5790920759575631,1,7.450907924042436
2023-12-05 04:00:00,8.42,8.771123573725816,"(1, 0, 0)","(1, 0, 2, 7)",12.6,0.12328776402598889,0.041701137022068464,0.3511235737258165,1,8.771123573725816
2023-12-06 04:00:00,8.46,5.0899064603096456,"(1, 0, 0)","(1, 0, 1, 7)",10.0,11.357530466262668,0.3983562103652902,3.3700935396903553,1,5.0899064603096456
2023-12-07 04:00:00,7.23,7.467344534875575,"(1, 0, 0)","(1, 0, 2, 7)",9.0,0.05633242823530269,0.03282773649731317,0.23734453487557428,1,7.467344534875575
2023-12-08 04:00:00,8.21,7.665434960768991,"(1, 0, 0)","(1, 0, 1, 7)",10.78,0.29655108195267144,0.0663294810269196,0.54456503923101,1,7.665434960768991
2023-12-09 04:00:00,8.26,7.0962626337013175,"(1, 0, 0)","(1, 0, 1, 7)",9.95,1.3542846577197936,0.14088830100468308,1.1637373662986823,1,7.0962626337013175
2023-12-10 04:00:00,29.65,10.826155645275334,"(1, 0, 0)","(1, 0, 1, 7)",54.12,354.3371162908996,0.6348682750328724,18.823844354724663,1,10.826155645275334
2023-12-11 04:00:00,20.35,15.0598194188351,"(1, 0, 0)","(1, 0, 1, 7)",26.45,27.986010581334224,0.259959733718177,5.290180581164902,1,15.0598194188351
2023-12-12 04:00:00,12.58,9.18613505747223,"(1, 0, 0)","(1, 0, 1, 7)",15.48,11.518319248119026,0.2697825868464046,3.3938649425277703,1,9.18613505747223
2023-12-13 04:00:00,10.93,11.919233505361234,"(1, 0, 0)","(1, 0, 2, 7)",12.93,0.978582928129275,0.09050626764512665,0.9892335053612342,1,11.919233505361234
2023-12-14 04:00:00,8.81,7.176321378353356,"(1, 0, 0)","(1, 0, 2, 7)",10.62,2.668905838825279,0.18543457680438638,1.6336786216466441,1,7.176321378353356
2023-12-15 04:00:00,7.97,7.765498183665637,"(1, 0, 0)","(1, 0, 1, 7)",9.0,0.04182099288405328,0.025658948097159646,0.20450181633436237,1,7.765498183665637
2023-12-16 04:00:00,9.75,9.60764916216692,"(1, 0, 0)","(1, 0, 2, 7)",13.64,0.02026376103177978,0.014600085931597926,0.14235083783307978,1,9.60764916216692
2023-12-17 04:00:00,27.53,12.893085440637664,"(1, 0, 3)","(1, 0, 1, 7)",39.0,214.23926781807316,0.5316714333222788,14.636914559362337,1,12.893085440637664
2023-12-18 04:00:00,20.4,16.892982930470936,"(1, 0, 0)","(2, 0, 2, 7)",24.33,12.299168725968215,0.1719126014475031,3.507017069529063,1,16.892982930470936
2023-12-19 04:00:00,15.35,14.408466068673874,"(1, 0, 0)","(2, 0, 2, 7)",17.59,0.8864861438384288,0.06133771539583878,0.9415339313261253,1,14.408466068673874
2023-12-20 04:00:00,13.62,14.522675095069763,"(1, 0, 0)","(1, 0, 1, 7)",15.63,0.8148223272592074,0.06627570448382995,0.902675095069764,1,14.522675095069763
