DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 08:00:00,27.14,15.042536261478693,"(1, 0, 0)","(1, 0, 0, 7)",11.65222769556441
2023-12-02 08:00:00,18.76,25.421642379673624,"(1, 0, 0)","(1, 0, 0, 7)",16.925872737639253
2023-12-03 08:00:00,14.42,17.750704799380046,"(1, 0, 0)","(1, 0, 0, 7)",18.24639957992883
2023-12-04 08:00:00,14.31,14.187960568251194,"(1, 0, 0)","(1, 0, 0, 7)",18.9075651849382
2023-12-05 08:00:00,13.89,13.993444955992492,"(1, 0, 0)","(1, 0, 0, 7)",18.892266702784674
2023-12-06 08:00:00,23.68,13.539322807272269,"(1, 0, 0)","(1, 0, 0, 7)",18.60351738410442
2023-12-07 08:00:00,23.93,24.487690364255325,"(1, 0, 0)","(1, 0, 0, 7)",22.248929485459165
2023-12-08 08:00:00,19.77,25.453684609976005,"(1, 0, 0)","(1, 0, 0, 7)",22.145806369220626
2023-12-09 08:00:00,15.84,18.848218884470874,"(1, 0, 2)","(0, 0, 1, 7)",20.10999295356912
2023-12-10 08:00:00,13.54,15.65513711157032,"(1, 0, 2)","(0, 0, 1, 7)",20.274426000468537
2023-12-11 08:00:00,14.34,14.083666000603365,"(3, 0, 1)","(0, 0, 1, 7)",19.834590683614916
2023-12-12 08:00:00,15.91,14.705502325108677,"(1, 0, 2)","(0, 0, 1, 7)",17.943360603213172
2023-12-13 08:00:00,16.03,16.652801755749444,"(1, 0, 2)","(0, 0, 1, 7)",17.859777339089504
2023-12-14 08:00:00,15.86,15.518796128011376,"(3, 0, 1)","(0, 0, 1, 7)",-3.080681786503071
2023-12-15 08:00:00,15.56,15.273954590204985,"(3, 0, 1)","(0, 0, 1, 7)",-5.456608305687411
2023-12-16 08:00:00,13.79,14.81249237714391,"(1, 0, 2)","(1, 0, 1, 7)",-7.146829422028972
2023-12-17 08:00:00,12.54,13.283007638744273,"(1, 0, 2)","(1, 0, 1, 7)",-7.086813891678297
2023-12-18 08:00:00,12.27,12.707810377165469,"(1, 0, 2)","(1, 0, 1, 7)",-10.159404331103943
2023-12-19 08:00:00,12.14,12.462189855697735,"(1, 0, 2)","(1, 0, 1, 7)",-9.307506639087336
2023-12-20 08:00:00,12.3,12.16682934225126,"(1, 0, 2)","(1, 0, 1, 7)",-10.117471308938747
2023-12-21 08:00:00,11.21,12.194853441383044,"(1, 0, 2)","(1, 0, 1, 7)",-10.084624377097043
2023-12-22 08:00:00,10.13,10.987948131679405,"(1, 0, 2)","(1, 0, 1, 7)",-9.72090318215701
2023-12-23 08:00:00,9.07,10.058938907843801,"(1, 0, 2)","(1, 0, 1, 7)",-9.819627992069186
2023-12-24 08:00:00,8.14,9.030538911892338,"(1, 0, 2)","(1, 0, 1, 7)",-9.552692161224897
2023-12-25 08:00:00,7.65,8.245227505707732,"(1, 0, 2)","(1, 0, 1, 7)",-9.855365663826817
2023-12-26 08:00:00,7.31,7.7620198006974555,"(1, 0, 2)","(1, 0, 1, 7)",-9.41150443276505
2023-12-27 08:00:00,10.87,7.38290736324917,"(1, 0, 2)","(1, 0, 1, 7)",-9.052167990350803
2023-12-28 08:00:00,9.48,10.71451399007438,"(1, 0, 2)","(1, 0, 1, 7)",-6.609041430435184
2023-12-29 08:00:00,8.68,8.310202204850688,"(1, 0, 2)","(1, 0, 1, 7)",-6.5995429995838535
2023-12-30 08:00:00,7.51,8.744177069652602,"(1, 0, 2)","(1, 0, 1, 7)",-12.500484820521109
2023-12-31 08:00:00,6.93,7.228818909150903,"(1, 0, 2)","(1, 0, 1, 7)",-13.9473614478567
2024-01-01 08:00:00,6.33,7.080895627223252,"(1, 0, 2)","(1, 0, 1, 7)",-18.576245909424976
2024-01-02 08:00:00,7.32,6.289229445187208,"(1, 0, 2)","(1, 0, 1, 7)",-18.447983279434425
2024-01-03 08:00:00,7.02,7.862150824791978,"(1, 0, 2)","(1, 0, 1, 7)",-18.060943024097398
2024-01-04 08:00:00,7.18,6.7068394130416875,"(3, 0, 1)","(0, 0, 1, 7)",-23.873323080307607
2024-01-05 08:00:00,6.83,7.203419440638132,"(2, 0, 2)","(0, 0, 1, 7)",-29.488967691351164
2024-01-06 08:00:00,6.31,6.405246001766514,"(1, 0, 2)","(1, 0, 1, 7)",-38.117477170524026
2024-01-07 08:00:00,5.69,6.199275440303211,"(3, 0, 1)","(0, 0, 1, 7)",-39.322185819039085
2024-01-08 08:00:00,5.47,5.557046476858367,"(1, 0, 2)","(1, 0, 1, 7)",-44.60202920027257
2024-01-09 08:00:00,6.1,5.654135658667508,"(1, 0, 2)","(1, 0, 1, 7)",-44.93127282917245
2024-01-10 08:00:00,15.25,6.036198678182991,"(1, 0, 2)","(1, 0, 1, 7)",-47.38975272203675
2024-01-11 08:00:00,17.57,15.191032066348104,"(1, 0, 2)","(1, 0, 1, 7)",-34.592619867676234
2024-01-12 08:00:00,12.08,14.405665940304313,"(3, 0, 0)","(1, 0, 1, 7)",-37.77457701419799
2024-01-13 08:00:00,9.22,10.877556917315461,"(3, 0, 0)","(1, 0, 1, 7)",-41.6399459533676
2024-01-14 08:00:00,6.94,8.87872344921953,"(3, 0, 2)","(0, 0, 0, 7)",-40.23630528059296
2024-01-15 08:00:00,7.15,6.9472954432343474,"(1, 0, 2)","(1, 0, 1, 7)",-40.488781991357214
2024-01-16 08:00:00,8.44,7.723975428831359,"(1, 0, 2)","(1, 0, 1, 7)",-41.827091696301665
2024-01-17 08:00:00,8.89,9.873031983406145,"(1, 0, 2)","(1, 0, 1, 7)",-42.91612241329611
2024-01-18 08:00:00,9.05,8.761524531825836,"(1, 0, 2)","(1, 0, 1, 7)",-45.133456752613206
2024-01-19 08:00:00,8.23,8.52621700392414,"(1, 0, 2)","(1, 0, 1, 7)",-48.99423670799948
2024-01-20 08:00:00,7.21,7.597109306689676,"(1, 0, 2)","(1, 0, 1, 7)",-48.067151161150264
2024-01-21 08:00:00,6.2,6.704356199475438,"(1, 0, 2)","(1, 0, 1, 7)",-54.51366185822337
2024-01-22 08:00:00,6.4,6.790855289720788,"(3, 0, 0)","(1, 0, 1, 7)",-68.74736529904808
2024-01-23 08:00:00,6.5,7.016491299390326,"(1, 0, 1)","(1, 0, 1, 7)",-80.21289631617402
2024-01-24 08:00:00,6.35,7.505112025799197,"(3, 0, 0)","(1, 0, 1, 7)",-100.97435145311795
2024-01-25 08:00:00,8.65,6.91505702868831,"(3, 0, 0)","(1, 0, 1, 7)",-111.30796764190963
2024-01-26 08:00:00,7.51,8.9018972966083,"(3, 0, 0)","(1, 0, 1, 7)",-121.30644694760912
2024-01-27 08:00:00,6.34,6.453311132995547,"(3, 0, 0)","(1, 0, 1, 7)",-126.34937171406227
2024-01-28 08:00:00,5.64,5.91333066653653,"(3, 0, 0)","(1, 0, 1, 7)",-129.34237805265724
2024-01-29 08:00:00,6.25,6.237822334091522,"(3, 0, 0)","(1, 0, 1, 7)",-137.73965804119186
2024-01-30 08:00:00,6.1,6.834588713126084,"(3, 0, 0)","(1, 0, 1, 7)",-140.1906647178261
2024-01-31 08:00:00,7.51,6.847727540928793,"(3, 0, 0)","(1, 0, 1, 7)",-142.02553489913532
2024-02-01 08:00:00,6.93,8.498262028579772,"(3, 0, 0)","(1, 0, 1, 7)",-153.8481553578021
2024-02-02 08:00:00,7.11,6.5348017331434765,"(3, 0, 0)","(1, 0, 1, 7)",-164.86068507135175
2024-02-03 08:00:00,6.07,6.571782797362444,"(1, 0, 1)","(1, 0, 1, 7)",-167.63588851538165
2024-02-04 08:00:00,5.34,5.508767783564071,"(1, 0, 1)","(1, 0, 1, 7)",-169.96295486171553
2024-02-05 08:00:00,6.13,5.820434326468147,"(1, 0, 1)","(1, 0, 1, 7)",-184.00805948362023
2024-02-06 08:00:00,5.95,6.622559308279151,"(1, 0, 1)","(1, 0, 1, 7)",-186.72443118013302
2024-02-07 08:00:00,6.1,6.836208683356993,"(1, 0, 1)","(1, 0, 1, 7)",-187.59405478050314
2024-02-08 08:00:00,8.38,6.588031440584541,"(1, 0, 1)","(1, 0, 1, 7)",-187.19239301103303
2024-02-09 08:00:00,6.92,8.49286682497798,"(1, 0, 1)","(1, 0, 1, 7)",-184.83539975447596
2024-02-10 08:00:00,6.1,6.039370089175715,"(1, 0, 1)","(1, 0, 1, 7)",-182.75742276348095
2024-02-11 08:00:00,5.45,5.559649767446848,"(1, 0, 1)","(1, 0, 1, 7)",-182.7860611723039
2024-02-12 08:00:00,5.97,5.932698300677319,"(1, 0, 1)","(1, 0, 1, 7)",-182.61130504591597
2024-02-13 08:00:00,5.62,6.337598622750465,"(1, 0, 1)","(1, 0, 1, 7)",-182.66604767301575
2024-02-14 08:00:00,5.38,6.394988496702797,"(1, 0, 1)","(1, 0, 1, 7)",-181.9112135386595
2024-02-15 08:00:00,5.24,5.9110624620075445,"(1, 0, 1)","(1, 0, 1, 7)",-180.8989166454455
2024-02-16 08:00:00,5.03,5.162127674137082,"(1, 0, 1)","(1, 0, 1, 7)",-180.22298739654042
2024-02-17 08:00:00,4.6,4.672524266217318,"(1, 0, 1)","(1, 0, 1, 7)",-180.61221943496633
2024-02-18 08:00:00,4.08,4.300763418817782,"(1, 0, 1)","(1, 0, 1, 7)",-180.66447566602216
2024-02-19 08:00:00,4.9,4.5175213571026065,"(1, 0, 1)","(1, 0, 1, 7)",-180.54922664600062
2024-02-20 08:00:00,5.41,5.2864653804475,"(1, 0, 1)","(1, 0, 1, 7)",-180.60482075441442
2024-02-21 08:00:00,5.41,6.102487200040168,"(1, 0, 1)","(1, 0, 1, 7)",-180.76083884410733
2024-02-22 08:00:00,5.48,5.8149648617444925,"(1, 0, 1)","(1, 0, 1, 7)",-180.02665898924
2024-02-23 08:00:00,5.37,5.400658518016355,"(1, 0, 1)","(1, 0, 1, 7)",-179.83795256467312
2024-02-24 08:00:00,5.21,4.9466006954596065,"(1, 0, 1)","(1, 0, 1, 7)",-179.8558044764578
2024-02-25 08:00:00,4.77,4.840985151822769,"(1, 0, 1)","(1, 0, 1, 7)",-179.98929378010192
2024-02-26 08:00:00,4.8,5.206339710085492,"(1, 0, 1)","(1, 0, 1, 7)",-179.95386902830364
2024-02-27 08:00:00,4.87,5.022056046111051,"(1, 0, 1)","(1, 0, 1, 7)",-179.56678078658598
2024-02-28 08:00:00,5.65,5.3769756416952905,"(1, 0, 1)","(1, 0, 1, 7)",-179.60087916847795
2024-02-29 08:00:00,5.48,6.110295614888642,"(1, 0, 1)","(1, 0, 1, 7)",-179.7778851691625
2024-03-01 08:00:00,5.19,5.313099721254758,"(1, 0, 1)","(1, 0, 1, 7)",-177.83788467113914
2024-03-02 08:00:00,4.66,4.808759266680595,"(1, 0, 1)","(1, 0, 1, 7)",-178.63728884305056
2024-03-03 08:00:00,4.1,4.32076553448719,"(1, 0, 1)","(1, 0, 1, 7)",-178.5720744439953
2024-03-04 08:00:00,4.98,4.4695318500150165,"(1, 0, 1)","(1, 0, 1, 7)",-178.35678674800403
2024-03-05 08:00:00,4.8,5.335529488382416,"(1, 0, 1)","(1, 0, 1, 7)",-178.0583748834717
2024-03-06 08:00:00,5.62,5.175504580235658,"(1, 0, 1)","(1, 0, 1, 7)",-177.79011744281945
2024-03-07 08:00:00,5.4,6.014144946867177,"(1, 0, 1)","(1, 0, 1, 7)",-177.96844907049302
2024-03-08 08:00:00,5.08,5.214950155325034,"(1, 0, 1)","(1, 0, 1, 7)",-177.2792048775408
2024-03-09 08:00:00,4.91,4.687194067690957,"(1, 0, 1)","(1, 0, 1, 7)",-177.40286765796304
2024-03-10 08:00:00,6.0,4.552540769990045,"(1, 0, 1)","(1, 0, 1, 7)",-177.95578858781943
2024-03-11 08:00:00,6.5,6.581217368815871,"(1, 0, 1)","(1, 0, 1, 7)",-174.83070091062666
2024-03-12 08:00:00,6.17,6.49596264229296,"(1, 0, 1)","(1, 0, 1, 7)",-176.1642904138045
2024-03-13 08:00:00,5.72,6.490280630483277,"(1, 0, 1)","(1, 0, 1, 7)",-176.69387872492854
2024-03-14 08:00:00,5.28,5.825510815269587,"(1, 0, 1)","(1, 0, 1, 7)",-175.22258090104305
2024-03-15 08:00:00,4.85,5.131978829940827,"(3, 0, 0)","(1, 0, 1, 7)",-173.71080943425665
2024-03-16 08:00:00,4.67,4.468424480062867,"(1, 0, 1)","(1, 0, 1, 7)",-174.39140311097486
2024-03-17 08:00:00,4.45,4.355510335904509,"(1, 0, 1)","(1, 0, 1, 7)",-174.40307551708668
2024-03-18 08:00:00,4.99,4.791694781561112,"(3, 0, 0)","(1, 0, 1, 7)",-173.6427844507897
2024-03-19 08:00:00,5.0,5.189205569277414,"(1, 0, 1)","(1, 0, 1, 7)",-175.2822313547207
2024-03-20 08:00:00,6.35,5.337475416587196,"(1, 0, 1)","(1, 0, 1, 7)",-178.67519224370432
2024-03-21 08:00:00,6.76,6.674472100010345,"(1, 0, 1)","(1, 0, 1, 7)",-177.9235876102482
2024-03-22 08:00:00,26.68,6.345756590224303,"(1, 0, 1)","(1, 0, 1, 7)",-192.52006758994003
2024-03-23 08:00:00,13.37,24.615284290170106,"(1, 0, 1)","(2, 0, 0, 7)",-118.56308567063158
2024-03-24 08:00:00,10.08,13.843951736597234,"(1, 0, 0)","(2, 0, 0, 7)",-112.9358745322575
2024-03-25 08:00:00,9.09,10.000432361860593,"(1, 0, 0)","(1, 0, 1, 7)",-112.36719941274191
2024-03-26 08:00:00,8.08,8.781620613593857,"(1, 0, 0)","(1, 0, 1, 7)",-111.75980370332422
2024-03-27 08:00:00,7.62,8.332063585255975,"(1, 0, 0)","(1, 0, 1, 7)",-111.78617481340817
2024-03-28 08:00:00,7.05,7.654101211713047,"(1, 0, 0)","(1, 0, 1, 7)",-113.13659110606082
2024-03-29 08:00:00,6.47,8.654386812875389,"(1, 0, 0)","(2, 0, 0, 7)",-114.45493274935117
2024-03-30 08:00:00,6.41,5.768736354707413,"(1, 0, 0)","(1, 0, 1, 7)",-113.7107626078819
2024-03-31 08:00:00,6.86,5.674217426119992,"(1, 0, 0)","(1, 0, 1, 7)",-116.71170825904694
2024-04-01 08:00:00,6.75,6.989128632053174,"(1, 0, 0)","(1, 0, 1, 7)",-116.24072980662957
2024-04-02 08:00:00,6.67,6.604118165872581,"(1, 0, 0)","(1, 0, 1, 7)",-117.33702498432284
