DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01,8.77,9.792849290342454,"(3, 0, 0)","(1, 0, 0, 7)",117.03216205239212
2023-12-02,8.9,8.159543374115454,"(1, 0, 1)","(2, 0, 0, 7)",102.39533688001718
2023-12-03,8.2,9.746786780652316,"(3, 0, 0)","(2, 0, 0, 7)",101.39532280773733
2023-12-04,8.55,7.612463797693217,"(1, 0, 2)","(2, 0, 0, 7)",96.34414221434187
2023-12-05,9.39,8.488232453253842,"(1, 0, 2)","(2, 0, 0, 7)",95.39549078536665
2023-12-06,8.74,8.43453152178802,"(1, 0, 2)","(2, 0, 0, 7)",95.05597052379375
2023-12-07,7.61,9.45386110245293,"(1, 0, 2)","(2, 0, 0, 7)",94.68880431900321
2023-12-08,8.96,7.518677045761799,"(1, 0, 2)","(2, 0, 0, 7)",95.39113189723105
2023-12-09,8.85,9.082686473478459,"(1, 0, 2)","(2, 0, 0, 7)",95.63334232830505
2023-12-10,31.92,8.253549314482601,"(1, 0, 2)","(1, 0, 0, 7)",95.06181455693077
2023-12-11,25.41,26.90842734359899,"(1, 0, 2)","(1, 0, 0, 7)",111.87663823504512
2023-12-12,15.38,24.837703846057465,"(1, 0, 0)","(1, 0, 0, 7)",112.72613286287458
2023-12-13,13.48,15.516186790590798,"(1, 0, 2)","(1, 0, 0, 7)",112.49219975360356
2023-12-14,10.75,13.872657132690065,"(1, 0, 2)","(1, 0, 0, 7)",111.48831950806293
2023-12-15,9.12,11.547881178439019,"(1, 0, 2)","(1, 0, 0, 7)",111.41106760340526
2023-12-16,9.27,8.919572106592897,"(1, 0, 0)","(2, 0, 0, 7)",102.26021508932703
2023-12-17,25.89,9.854563205005618,"(1, 0, 0)","(2, 0, 0, 7)",101.31139557530207
2023-12-18,24.42,24.40411850790892,"(1, 0, 0)","(1, 0, 0, 7)",106.12949055534182
2023-12-19,21.12,21.89262430102038,"(1, 0, 0)","(1, 0, 0, 7)",106.15424608002701
2023-12-20,19.22,20.096922147229893,"(1, 0, 0)","(1, 0, 0, 7)",102.35224109418391
2023-12-21,24.19,18.035420353378168,"(1, 0, 0)","(1, 0, 0, 7)",101.79493963150635
2023-12-22,32.96,22.97686189350207,"(1, 0, 0)","(1, 0, 0, 7)",102.38353549223694
2023-12-23,36.07,29.531868910372534,"(1, 0, 0)","(1, 0, 0, 7)",106.66708802755758
2023-12-24,33.49,34.38716439908844,"(1, 0, 0)","(1, 0, 0, 7)",108.11262020480737
2023-12-25,31.81,29.45295803301285,"(1, 0, 0)","(1, 0, 0, 7)",108.16611621602993
2023-12-26,28.48,29.660975783775136,"(1, 0, 0)","(1, 0, 0, 7)",110.07217311942428
2023-12-27,18.61,27.25872285166769,"(1, 0, 0)","(1, 0, 0, 7)",109.87054258225893
2023-12-28,27.25,18.660087423649884,"(1, 0, 0)","(1, 0, 0, 7)",110.66027256113829
2023-12-29,29.33,27.430973497420386,"(1, 0, 0)","(1, 0, 0, 7)",111.76924737238663
2023-12-30,26.86,28.501557525606845,"(1, 0, 0)","(1, 0, 0, 7)",111.59933319476121
2023-12-31,20.32,26.10980271946951,"(1, 0, 0)","(1, 0, 0, 7)",111.03679933810083
2024-01-01,21.33,19.750582786587128,"(1, 0, 0)","(1, 0, 0, 7)",109.86707890143529
2024-01-02,18.1,20.466060512690905,"(1, 0, 0)","(1, 0, 0, 7)",107.29966773476454
2024-01-03,24.16,16.613185165523486,"(1, 0, 0)","(1, 0, 0, 7)",107.11267503784825
2024-01-04,20.93,24.679492993683514,"(1, 0, 0)","(1, 0, 0, 7)",108.37232808398188
2024-01-05,16.43,20.57369686608216,"(1, 0, 0)","(1, 0, 0, 7)",108.12665972899657
2024-01-06,14.13,15.853555881598291,"(1, 0, 0)","(1, 0, 0, 7)",108.25680385187499
2024-01-07,13.22,13.338890191838066,"(1, 0, 0)","(1, 0, 0, 7)",108.21612305411043
2024-01-08,10.77,12.950916102485252,"(1, 0, 0)","(1, 0, 0, 7)",108.21369882625807
2024-01-09,9.06,10.292815365016109,"(1, 0, 0)","(1, 0, 0, 7)",108.64675707474592
2024-01-10,7.33,9.146848927303624,"(1, 0, 0)","(1, 0, 0, 7)",108.77351694698109
