DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 08:00:00,3.35,3.374977912432287,"(1, 0, 2)","(1, 0, 2, 7)",132.51184300543622
2023-12-02 08:00:00,3.39,3.326567811800172,"(1, 0, 2)","(1, 0, 2, 7)",132.0390842887581
2023-12-03 08:00:00,3.42,5.70577810029878,"(1, 0, 2)","(2, 0, 2, 7)",131.87525273928284
2023-12-04 08:00:00,2.84,3.1188282054946246,"(1, 0, 2)","(1, 0, 2, 7)",131.94858562990152
2023-12-05 08:00:00,2.4,3.2430457809777726,"(1, 0, 2)","(1, 0, 2, 7)",130.89366974189392
2023-12-06 08:00:00,2.52,2.3497717556950777,"(2, 0, 2)","(2, 0, 2, 7)",134.68244475318488
2023-12-07 08:00:00,3.65,3.976995517537282,"(2, 0, 2)","(2, 0, 2, 7)",134.40491023218874
2023-12-08 08:00:00,3.3,3.1487557663064485,"(1, 0, 2)","(1, 0, 2, 7)",131.10279526954398
2023-12-09 08:00:00,3.76,2.8157399180630884,"(1, 0, 2)","(1, 0, 2, 7)",131.0789441813012
2023-12-10 08:00:00,9.17,4.5164675518376995,"(1, 0, 2)","(1, 0, 2, 7)",131.00248813795787
2023-12-11 08:00:00,6.74,6.031913799149156,"(1, 0, 2)","(1, 0, 2, 7)",132.13304377320273
2023-12-12 08:00:00,4.38,5.481378019712074,"(1, 0, 2)","(1, 0, 2, 7)",131.01484376362382
2023-12-13 08:00:00,4.02,3.699486153681403,"(1, 0, 4)","(1, 0, 2, 7)",115.4857611959432
2023-12-14 08:00:00,3.28,6.515078502650041,"(1, 0, 4)","(1, 0, 2, 7)",115.11520366460599
2023-12-15 08:00:00,2.95,3.0372831379673393,"(1, 0, 4)","(1, 0, 2, 7)",120.00180019874205
2023-12-16 08:00:00,3.15,3.2009351210105814,"(1, 0, 4)","(1, 0, 2, 7)",107.00860687040822
2023-12-17 08:00:00,11.46,4.291022048504046,"(1, 0, 4)","(1, 0, 2, 7)",105.45955465164947
2023-12-18 08:00:00,8.1,7.457039779422719,"(1, 0, 4)","(1, 0, 2, 7)",116.22810087371741
2023-12-19 08:00:00,5.72,5.898759985351669,"(1, 0, 4)","(1, 0, 2, 7)",115.57858462250303
2023-12-20 08:00:00,5.4,4.372481153326274,"(1, 0, 4)","(1, 0, 2, 7)",115.49704555494199
2023-12-21 08:00:00,7.55,7.860811659579125,"(1, 0, 4)","(1, 0, 2, 7)",115.8000901509354
2023-12-22 08:00:00,9.64,6.1332598030648935,"(1, 0, 4)","(1, 0, 2, 7)",115.47202023356851
2023-12-23 08:00:00,9.31,8.68035910847948,"(1, 0, 4)","(1, 0, 2, 7)",116.04105379900817
2023-12-24 08:00:00,15.75,11.048270246257452,"(1, 0, 4)","(1, 0, 2, 7)",116.01248934665006
2023-12-25 08:00:00,14.66,9.802773046756437,"(1, 0, 4)","(2, 0, 1, 7)",116.75893537696636
2023-12-26 08:00:00,11.94,11.5162630747036,"(1, 0, 4)","(2, 0, 1, 7)",116.79561523659417
2023-12-27 08:00:00,7.25,8.746871375057918,"(1, 0, 4)","(2, 0, 1, 7)",116.71072998169859
2023-12-28 08:00:00,7.89,7.548258953729329,"(1, 0, 4)","(2, 0, 1, 7)",117.59764459656179
2023-12-29 08:00:00,9.19,7.280363288729566,"(1, 0, 4)","(2, 0, 1, 7)",117.42617483548942
2023-12-30 08:00:00,8.98,8.673455062684555,"(1, 0, 4)","(2, 0, 1, 7)",117.35749635982775
