DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 16:00:00,64.59,62.802915927380255,"(1, 0, 0)","(1, 0, 1, 7)",125.1170743214862
2023-12-02 16:00:00,43.67,45.92053187755765,"(1, 0, 0)","(1, 0, 2, 7)",95.5872987399995
2023-12-03 16:00:00,35.0,39.4539914532167,"(1, 0, 0)","(2, 0, 1, 7)",86.48171559578444
2023-12-04 16:00:00,32.84,45.64557987595613,"(1, 0, 0)","(1, 0, 1, 7)",80.11056428416146
2023-12-05 16:00:00,33.3,43.64667817109434,"(1, 0, 0)","(2, 0, 1, 7)",79.93294487386231
2023-12-06 16:00:00,79.0,28.57215679289172,"(1, 0, 0)","(2, 0, 1, 7)",79.7137743818149
2023-12-07 16:00:00,38.75,100.15659287464969,"(1, 0, 0)","(2, 0, 1, 7)",91.06903107844485
2023-12-08 16:00:00,29.83,30.08314577898656,"(1, 0, 0)","(2, 0, 1, 7)",97.49263010380892
2023-12-09 16:00:00,23.98,22.844089701413967,"(1, 0, 0)","(2, 0, 1, 7)",97.14741430815283
2023-12-10 16:00:00,19.58,22.240857590051295,"(1, 0, 0)","(2, 0, 1, 7)",97.03255380557135
2023-12-11 16:00:00,20.4,24.15139456856237,"(1, 0, 0)","(1, 0, 1, 7)",95.6083898304267
2023-12-12 16:00:00,19.81,23.56455338433187,"(1, 0, 0)","(1, 0, 1, 7)",89.59389362905318
2023-12-13 16:00:00,18.38,22.69730195628449,"(1, 0, 0)","(2, 0, 1, 7)",91.2286739056708
2023-12-14 16:00:00,18.73,18.855429396515017,"(1, 0, 0)","(2, 0, 1, 7)",92.18404227841128
2023-12-15 16:00:00,17.72,17.24938252601537,"(1, 0, 0)","(2, 0, 1, 7)",91.65283133098416
2023-12-16 16:00:00,16.16,15.213948069349339,"(1, 0, 0)","(1, 0, 1, 7)",90.00008316409728
2023-12-17 16:00:00,14.94,15.41178916017077,"(1, 0, 1)","(1, 0, 1, 7)",75.52700397197572
2023-12-18 16:00:00,18.54,20.493439900956844,"(1, 0, 0)","(1, 0, 1, 7)",71.89109433299156
2023-12-19 16:00:00,16.13,19.824321736210674,"(1, 0, 0)","(1, 0, 1, 7)",69.57651821484983
2023-12-20 16:00:00,14.5,16.31196498731297,"(1, 0, 0)","(1, 0, 1, 7)",68.71716458868215
2023-12-21 16:00:00,13.01,16.391559373298243,"(1, 0, 0)","(2, 0, 1, 7)",65.03747527848252
2023-12-22 16:00:00,12.33,12.524015260206324,"(1, 0, 0)","(1, 0, 1, 7)",54.856035656439474
2023-12-23 16:00:00,15.02,11.5023559729565,"(1, 0, 0)","(1, 0, 1, 7)",53.42876689732639
2023-12-24 16:00:00,13.0,14.623286951121003,"(1, 0, 0)","(2, 0, 1, 7)",54.32013301091672
2023-12-25 16:00:00,15.0,17.855223422645818,"(1, 0, 0)","(2, 0, 1, 7)",53.745345522072675
2023-12-26 16:00:00,13.09,15.88770279439402,"(1, 0, 0)","(2, 0, 1, 7)",53.938684989675586
2023-12-27 16:00:00,12.81,13.520564874601392,"(1, 0, 0)","(1, 0, 1, 7)",53.44857116897282
2023-12-28 16:00:00,12.11,14.630832549314665,"(1, 0, 0)","(1, 0, 1, 7)",53.03920703250156
2023-12-29 16:00:00,11.95,12.01724323437404,"(1, 0, 0)","(2, 0, 1, 7)",53.87892489107098
2023-12-30 16:00:00,17.02,11.932871102811859,"(1, 0, 0)","(2, 0, 1, 7)",53.77564936758662
2023-12-31 16:00:00,14.46,15.892797069126395,"(1, 0, 0)","(2, 0, 1, 7)",53.79882476631874
2024-01-01 16:00:00,11.92,18.326981923349216,"(1, 0, 0)","(1, 0, 1, 7)",53.295659426625924
2024-01-02 16:00:00,12.31,12.564455083398613,"(1, 0, 0)","(1, 0, 1, 7)",55.96249469530665
2024-01-03 16:00:00,15.48,12.886313995495795,"(1, 0, 0)","(1, 0, 1, 7)",51.78249260440948
2024-01-04 16:00:00,18.68,15.581287970313468,"(1, 0, 0)","(1, 0, 1, 7)",48.28649407930367
2024-01-05 16:00:00,15.09,16.618294450774567,"(1, 0, 0)","(1, 0, 1, 7)",45.29568199084781
2024-01-06 16:00:00,12.78,15.47495827693036,"(1, 0, 0)","(1, 0, 1, 7)",35.30344702684389
2024-01-07 16:00:00,11.1,11.647028825382067,"(1, 0, 0)","(1, 0, 1, 7)",35.81974409373923
2024-01-08 16:00:00,13.29,12.663090457246936,"(1, 0, 0)","(1, 0, 1, 7)",34.26927256486975
2024-01-09 16:00:00,18.87,13.633065196637686,"(1, 0, 0)","(1, 0, 1, 7)",32.72809986988098
2024-01-10 16:00:00,18.98,18.842940407715876,"(1, 0, 0)","(2, 0, 1, 7)",35.22254726986826
2024-01-11 16:00:00,17.43,19.31979093051637,"(1, 0, 0)","(1, 0, 1, 7)",32.3126894563053
2024-01-12 16:00:00,15.41,15.286794585575286,"(1, 0, 0)","(1, 0, 1, 7)",32.40940429004955
2024-01-13 16:00:00,11.87,14.898514929964866,"(1, 0, 0)","(1, 0, 1, 7)",33.01508530267236
2024-01-14 16:00:00,10.44,10.79127549968948,"(1, 0, 0)","(1, 0, 1, 7)",33.22529025622992
2024-01-15 16:00:00,14.1,14.085096464623321,"(1, 0, 0)","(2, 0, 1, 7)",34.27829831089689
2024-01-16 16:00:00,15.16,15.73079122165725,"(1, 0, 0)","(2, 0, 1, 7)",32.0636196019308
2024-01-17 16:00:00,48.58,15.191388248944499,"(1, 0, 0)","(2, 0, 1, 7)",23.63160585443204
2024-01-18 16:00:00,19.8,42.059032136185856,"(1, 0, 0)","(2, 0, 1, 7)",39.885707973063134
2024-01-19 16:00:00,15.05,21.26611795419182,"(1, 0, 1)","(2, 0, 1, 7)",46.929895379906725
2024-01-20 16:00:00,12.62,13.542628828589521,"(1, 0, 0)","(2, 0, 1, 7)",47.49530456393681
2024-01-21 16:00:00,10.79,11.503781221408346,"(1, 0, 0)","(2, 0, 1, 7)",47.752346632134845
2024-01-22 16:00:00,11.92,13.717709665096823,"(1, 0, 0)","(2, 0, 1, 7)",48.07102644560234
2024-01-23 16:00:00,11.25,13.543541830055322,"(1, 0, 0)","(2, 0, 1, 7)",48.51290189434627
2024-01-24 16:00:00,9.98,17.808926598187885,"(1, 0, 0)","(2, 0, 1, 7)",49.03054516093913
2024-01-25 16:00:00,22.54,10.3323266786179,"(1, 0, 1)","(2, 0, 1, 7)",52.52747977044539
2024-01-26 16:00:00,13.16,16.092385413734924,"(1, 0, 1)","(2, 0, 1, 7)",57.080937693265646
2024-01-27 16:00:00,13.24,12.224536544773578,"(1, 0, 1)","(2, 0, 1, 7)",51.12602633933416
2024-01-28 16:00:00,10.77,11.654097522713945,"(1, 0, 1)","(2, 0, 1, 7)",48.9136241446555
2024-01-29 16:00:00,23.43,14.155672519508094,"(1, 0, 1)","(2, 0, 1, 7)",48.4824381693347
2024-01-30 16:00:00,14.61,19.508398293384644,"(2, 0, 0)","(2, 0, 1, 7)",53.12960225942996
2024-01-31 16:00:00,11.3,15.297601715054748,"(2, 0, 0)","(2, 0, 1, 7)",54.010112325257964
2024-02-01 16:00:00,11.92,16.124975502704583,"(3, 0, 0)","(1, 0, 2, 7)",55.00205952406836
2024-02-02 16:00:00,9.8,11.118778732605033,"(1, 0, 1)","(1, 0, 2, 7)",54.906134931113286
2024-02-03 16:00:00,9.85,9.474311416205564,"(1, 0, 1)","(2, 0, 1, 7)",54.56560556221164
2024-02-04 16:00:00,9.1,9.01469158671471,"(3, 0, 0)","(2, 0, 1, 7)",55.693296388302265
2024-02-05 16:00:00,10.39,13.266854070062633,"(1, 0, 1)","(2, 0, 1, 7)",54.65151413829359
