DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01,13.24,10.432135557272646,"(1, 0, 0)","(2, 0, 0, 7)",239.3209633377195
2023-12-02,9.84,12.667424323493963,"(1, 0, 0)","(0, 0, 0, 7)",233.68651226387
2023-12-03,9.25,10.523401729262481,"(1, 0, 0)","(2, 0, 0, 7)",230.28633481341757
2023-12-04,13.26,8.274083065915216,"(1, 0, 0)","(2, 0, 0, 7)",226.05548993970356
2023-12-05,12.46,12.216225589771076,"(1, 0, 0)","(2, 0, 0, 7)",226.0399421387775
2023-12-06,10.0,11.150698700883389,"(1, 0, 0)","(2, 0, 0, 7)",225.9188442069164
2023-12-07,9.44,11.298653333453721,"(1, 0, 0)","(2, 0, 0, 7)",226.0832499511595
2023-12-08,13.0,9.184090294353222,"(1, 0, 0)","(2, 0, 0, 7)",226.48624772992497
2023-12-09,10.55,11.766910973542034,"(1, 0, 0)","(2, 0, 0, 7)",226.59776913964225
2023-12-10,66.31,9.337757539093024,"(1, 0, 0)","(2, 0, 0, 7)",224.76201675379323
2023-12-11,33.92,41.12504092735774,"(1, 0, 0)","(2, 0, 0, 7)",235.4586899657293
2023-12-12,17.82,33.468799302219594,"(1, 0, 0)","(2, 0, 0, 7)",235.13242056439782
2023-12-13,15.8,16.362456478922756,"(1, 0, 0)","(2, 0, 0, 7)",236.10546117751971
2023-12-14,12.5,14.629230155231882,"(1, 0, 0)","(2, 0, 0, 7)",235.968720378255
2023-12-15,10.1,12.276255887822366,"(1, 0, 0)","(2, 0, 0, 7)",234.7363896193488
2023-12-16,12.4,9.7126855552604,"(1, 0, 0)","(0, 0, 0, 7)",228.26607352800414
2023-12-17,36.83,11.891717128673823,"(1, 0, 0)","(0, 0, 0, 7)",227.49249859307574
2023-12-18,29.79,35.09556740151378,"(1, 0, 0)","(2, 0, 0, 7)",226.8810819767775
2023-12-19,25.9,26.22942233961253,"(1, 0, 0)","(2, 0, 0, 7)",223.17494373875502
2023-12-20,20.67,23.574540449283184,"(1, 0, 0)","(2, 0, 0, 7)",221.0982776494994
2023-12-21,32.75,19.01802807461485,"(1, 0, 0)","(2, 0, 0, 7)",220.42645909644133
2023-12-22,45.0,31.324881338603678,"(1, 0, 0)","(2, 0, 0, 7)",222.12212289848895
2023-12-23,40.97,38.58945682585781,"(1, 0, 0)","(2, 0, 0, 7)",223.11828057270856
2023-12-24,37.66,48.35983448436538,"(1, 0, 0)","(2, 0, 0, 7)",221.65792633490838
