DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 20:00:00,17.73,11.959715456565375,"(1, 0, 0)","(2, 0, 0, 7)",1.3235525670759252
2023-12-02 20:00:00,12.0,15.441063684189826,"(1, 0, 0)","(1, 0, 1, 7)",3.4372199667744496
2023-12-03 20:00:00,10.26,8.714571298116912,"(1, 0, 0)","(2, 0, 0, 7)",5.2032674353559685
2023-12-04 20:00:00,10.87,11.29822943738661,"(1, 0, 0)","(1, 0, 1, 7)",4.439185138026858
2023-12-05 20:00:00,9.91,9.990098513825291,"(1, 0, 0)","(1, 0, 1, 7)",4.130627539662093
2023-12-06 20:00:00,10.17,9.109253612230491,"(1, 0, 0)","(1, 0, 1, 7)",4.289305802120126
2023-12-07 20:00:00,9.4,31.57522342460413,"(1, 0, 0)","(2, 0, 0, 7)",4.555941884956738
2023-12-08 20:00:00,9.5,9.38903286694679,"(1, 0, 1)","(1, 0, 1, 7)",7.846314228618944
2023-12-09 20:00:00,19.4,8.905415725853269,"(1, 0, 0)","(1, 0, 1, 7)",7.275848251469888
2023-12-10 20:00:00,10.46,14.517542116355479,"(1, 0, 0)","(1, 0, 1, 7)",14.535292354038674
2023-12-11 20:00:00,10.59,11.227816716525759,"(1, 0, 0)","(2, 0, 1, 7)",20.13977960663584
2023-12-12 20:00:00,9.47,10.767439585508528,"(1, 0, 2)","(2, 0, 1, 7)",19.27923835083878
2023-12-13 20:00:00,9.02,8.9165008779715,"(1, 0, 0)","(2, 0, 1, 7)",18.945613102650604
2023-12-14 20:00:00,8.5,10.683515489595955,"(1, 0, 0)","(1, 0, 1, 7)",16.88278443436318
2023-12-15 20:00:00,8.0,8.714077904552802,"(1, 0, 0)","(2, 0, 1, 7)",19.04749518829268
2023-12-16 20:00:00,7.79,8.405460378325248,"(1, 0, 0)","(1, 0, 1, 7)",17.243713538123735
2023-12-17 20:00:00,7.62,7.604034685835503,"(1, 0, 2)","(2, 0, 1, 7)",12.032661273245001
2023-12-18 20:00:00,8.19,8.782441850233079,"(1, 0, 2)","(1, 0, 1, 7)",6.352557918236009
2023-12-19 20:00:00,7.39,7.808841517713169,"(1, 0, 2)","(1, 0, 1, 7)",-7.254420540464757
