DATE,ACTUAL_VALUE,D+1,ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,7.06,7.186229747793872,"(1, 0, 0)",-92.4465031183454,7.28,0.015933949228104666,0.12622974779387253,0.017879567676185912,1,7.186229747793872
2024-07-02,6.65,7.035114919784738,"(1, 0, 0)",-93.10756383311453,7.0,0.1483135014408051,0.3851149197847379,0.05791201801274254,0,0.0
2024-07-03,6.38,6.629528775552233,"(1, 0, 0)",-93.39700868919446,6.68,0.0622646098285966,0.24952877555223285,0.03911109334674496,1,6.629528775552233
2024-07-04,6.36,6.410165084765161,"(3, 0, 2)",-94.27609447193424,8.44,0.0025165357294957788,0.050165084765160906,0.007887591944207689,1,6.410165084765161
2024-07-05,6.36,6.059170844707059,"(3, 0, 2)",-94.55241707385228,7.18,0.09049818067426466,0.3008291552929414,0.04730018164983355,1,6.059170844707059
2024-07-06,7.16,6.177191950408662,"(3, 0, 2)",-96.65085843263331,11.48,0.9659116623415309,0.9828080495913385,0.1372636940770026,1,6.177191950408662
2024-07-07,6.88,7.34583200532311,"(3, 0, 2)",-96.84242479144498,7.8,0.21699945718334976,0.46583200532310975,0.06770814030859154,1,7.34583200532311
2024-07-08,6.64,7.3980587393963875,"(3, 0, 2)",-99.62575571458969,7.43,0.5746530523752406,0.7580587393963878,0.11416547280066082,1,7.3980587393963875
2024-07-09,6.35,6.557877348139286,"(3, 0, 2)",-99.2394291148914,6.6,0.04321299186942198,0.20787734813928616,0.0327365902581553,1,6.557877348139286
2024-07-10,5.96,6.357308656134869,"(3, 0, 2)",-98.7179037964472,6.3,0.15785416823969547,0.3973086561348689,0.06666252619712565,0,0.0
2024-07-11,5.73,6.439802368438232,"(3, 0, 2)",-105.23292274303832,6.01,0.5038194022405232,0.7098023684382317,0.12387475888974375,0,0.0
2024-07-12,5.45,6.1614957035826015,"(3, 0, 2)",-106.58080708778394,5.67,0.5062261362165008,0.7114957035826013,0.13054967038212867,0,0.0
2024-07-13,5.81,5.455354011163139,"(3, 0, 3)",-126.06361930032134,8.14,0.12577377739807488,0.35464598883686094,0.06104061769997607,1,5.455354011163139
2024-07-14,6.26,5.820963369930084,"(3, 0, 3)",-171.85715065135832,7.3,0.19275316254314828,0.439036630069916,0.07013364697602492,1,5.820963369930084
2024-07-15,5.69,6.673249042102771,"(3, 0, 3)",-178.567580273011,6.18,0.9667786787960164,0.9832490421027709,0.17280299509714778,0,0.0
2024-07-16,5.36,5.685953544533687,"(3, 0, 2)",-176.87255204016145,5.94,0.10624571319407411,0.32595354453368675,0.060812228457777374,1,5.685953544533687
2024-07-17,5.23,5.046956676923972,"(3, 0, 2)",-178.44713365809406,5.6,0.033504858122715406,0.18304332307602866,0.034998723341496875,1,5.046956676923972
2024-07-18,4.9,5.171668627313626,"(1, 0, 2)",-193.7498395219165,5.3,0.0738038430664698,0.27166862731362595,0.0554425770027808,1,5.171668627313626
2024-07-19,4.57,4.862911169456964,"(1, 0, 2)",-210.39003666411423,4.97,0.08579695319264585,0.29291116945696327,0.06409434780239896,1,4.862911169456964
2024-07-20,5.79,4.365859178936578,"(1, 0, 2)",-216.15184464297957,7.28,2.028177078219198,1.424140821063422,0.24596559949281901,1,4.365859178936578
2024-07-21,5.67,6.194898034034504,"(2, 0, 0)",-202.61326914768665,6.43,0.27551794613328773,0.5248980340345044,0.09257460917716127,1,6.194898034034504
2024-07-22,5.46,5.61211160418771,"(2, 0, 0)",-201.7322308566069,5.9,0.023137940128558614,0.1521116041877102,0.02785926816624729,1,5.61211160418771
2024-07-23,5.19,5.378826660800899,"(2, 0, 0)",-201.64017360301744,5.51,0.03565550782921779,0.18882666080089905,0.036382786281483434,1,5.378826660800899
2024-07-24,4.95,5.098372407688438,"(2, 0, 0)",-202.92458058765808,5.47,0.02201437136326401,0.14837240768843785,0.02997422377544199,1,5.098372407688438
2024-07-25,5.06,4.868344356801392,"(2, 0, 0)",-202.9216476143016,5.51,0.03673188556987182,0.19165564319860717,0.03787660932778798,1,4.868344356801392
2024-07-26,4.82,5.07058756050588,"(2, 0, 0)",-202.70566408406708,5.06,0.06279412548028776,0.2505875605058794,0.051989120436904436,0,0.0
2024-07-27,4.75,4.742591780054505,"(2, 0, 0)",-202.3652866762497,5.09,5.48817227608235e-05,0.007408219945494565,0.0015596252516830663,1,4.742591780054505
2024-07-28,4.95,4.712264277765234,"(2, 0, 0)",-202.88251278664168,8.36,0.05651827362648582,0.23773572223476602,0.048027418633286065,1,4.712264277765234
2024-07-29,4.84,4.986288573822146,"(2, 0, 0)",-202.7012532735674,5.63,0.02140034683091759,0.14628857382214644,0.030224911946724473,1,4.986288573822146
2024-07-30,4.88,4.79377694161023,"(2, 0, 0)",-202.5496649891179,5.21,0.007434415798085661,0.08622305838976985,0.01766865950610038,1,4.79377694161023
2024-07-31,4.79,4.872785431091511,"(2, 0, 0)",-206.69810402199656,5.1,0.00685342760100736,0.08278543109151126,0.017282971000315502,1,4.872785431091511
2024-08-01,4.66,4.749748128091705,"(2, 0, 0)",-206.66026934318285,4.92,0.008054726495965002,0.08974812809170452,0.019259254955301397,1,4.749748128091705
2024-08-02,4.5,4.611041371039979,"(2, 0, 0)",-206.73869811194552,4.68,0.012330186082438365,0.11104137103997935,0.024675860231106524,1,4.611041371039979
2024-08-03,4.93,4.441806812130307,"(2, 0, 0)",-206.85164917670372,6.5,0.23833258868237336,0.488193187869693,0.09902498739750366,1,4.441806812130307
2024-08-04,5.59,5.030771824926963,"(2, 0, 0)",-204.95119417349784,9.43,0.31273615179551933,0.559228175073037,0.10004081843882594,1,5.030771824926963
