DATE,ACTUAL_VALUE,D+1,ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,4.49,4.996356250534538,"(1, 0, 0)",-55.42133193972469,4.94,0.25639665245539517,0.5063562505345374,0.11277422060902836,0,0.0
2024-07-02,4.18,4.5292297883781,"(3, 0, 3)",-61.20587002697634,4.73,0.12196144509061246,0.3492297883780999,0.08354779626270334,1,4.5292297883781
2024-07-03,3.97,4.1641625125503134,"(3, 0, 3)",-61.14213317921392,4.21,0.03769908127985055,0.19416251255031325,0.04890743389176656,1,4.1641625125503134
2024-07-04,4.59,3.844731063477167,"(3, 0, 3)",-63.17202876849885,6.2,0.5554257877458743,0.7452689365228329,0.162367960026761,1,3.844731063477167
2024-07-05,4.83,4.584822864197078,"(3, 0, 3)",-62.207361840676256,5.8,0.060111827920524344,0.24517713580292178,0.05076131176043929,1,4.584822864197078
2024-07-06,4.61,4.865261068946565,"(3, 0, 3)",-62.877765517321706,5.08,0.06515821331974295,0.25526106894656486,0.05537116463049129,1,4.865261068946565
2024-07-07,5.59,4.439621624655129,"(3, 0, 3)",-63.12005988120474,7.74,1.323370406461104,1.1503783753448706,0.20579219594720405,1,4.439621624655129
2024-07-08,4.72,5.480765390261061,"(3, 0, 0)",-63.42949680113688,6.51,0.5787639790190644,0.7607653902610609,0.161179108106157,1,5.480765390261061
2024-07-09,4.31,4.705188684396433,"(2, 0, 0)",-66.2831727729759,4.6,0.1561740962749835,0.39518868439643295,0.09169111006877796,0,0.0
2024-07-10,4.43,4.2536163436031,"(1, 0, 0)",-69.55515345171895,5.34,0.031111194243939648,0.1763836563968999,0.03981572379162526,1,4.2536163436031
2024-07-11,4.03,4.354340469335056,"(2, 0, 3)",-71.43973233050144,4.34,0.10519674004848412,0.32434046933505556,0.08048150603847531,0,0.0
2024-07-12,3.45,3.973493523863242,"(3, 0, 1)",-75.33925837632137,3.79,0.2740454695267546,0.5234935238632419,0.15173725329369328,0,0.0
2024-07-13,3.64,3.3750543287236,"(2, 0, 1)",-78.34177707462224,4.42,0.07019620872810232,0.26494567127640023,0.07278727232868137,1,3.3750543287236
2024-07-14,3.83,3.626863171409228,"(3, 0, 0)",-79.22801233608158,4.76,0.041264571129916765,0.2031368285907722,0.05303833644667681,1,3.626863171409228
2024-07-15,3.58,3.789243599643124,"(1, 0, 1)",-84.39317890520016,3.99,0.04378288399161192,0.2092435996431239,0.05844793286120779,1,3.789243599643124
2024-07-16,3.54,3.5302761747327227,"(1, 0, 0)",-87.84013483788576,4.78,9.455277782854105e-05,0.00972382526727733,0.002746843295841054,1,3.5302761747327227
2024-07-17,3.75,3.4912143011425147,"(1, 0, 0)",-89.2641574179564,4.73,0.06697003793315705,0.25878569885748526,0.0690095196953294,1,3.4912143011425147
2024-07-18,3.58,3.704729396175242,"(1, 0, 0)",-93.47718978271068,3.99,0.015557422270240427,0.12472939617524181,0.03484061345677145,1,3.704729396175242
2024-07-19,3.43,3.5382345482031963,"(1, 0, 0)",-93.44066763541966,3.7,0.011714717424749983,0.10823454820319611,0.031555261866821026,1,3.5382345482031963
2024-07-20,3.34,3.384135804494085,"(1, 0, 0)",-94.9020118237137,3.82,0.0019479692383400885,0.04413580449408494,0.013214312722779923,1,3.384135804494085
2024-07-21,3.82,3.298418500273765,"(1, 0, 0)",-97.70163175065012,4.3,0.27204726085666836,0.5215814997262349,0.13653965961419762,1,3.298418500273765
2024-07-22,3.4,3.7801957259886754,"(1, 0, 0)",-98.3486609869891,3.88,0.144548790060056,0.38019572598867546,0.11182227234961044,1,3.7801957259886754
2024-07-23,3.19,3.36974460222742,"(1, 0, 0)",-98.7283645558673,3.61,0.03230812202989338,0.17974460222741984,0.056346270290727224,1,3.36974460222742
2024-07-24,3.02,3.164284916452942,"(1, 0, 0)",-98.9096985069734,3.35,0.020818137115832407,0.14428491645294184,0.04777646240163637,1,3.164284916452942
2024-07-25,2.78,2.9994145610231784,"(1, 0, 0)",-99.79460489127467,3.21,0.04814274958899416,0.21941456102317858,0.07892610108747432,1,2.9994145610231784
2024-07-26,2.72,2.764191140360633,"(1, 0, 0)",-100.61805239611728,3.0,0.0019528568863731656,0.044191140360632986,0.01624674277964448,1,2.764191140360633
2024-07-27,2.66,2.6959771970886703,"(1, 0, 1)",-103.04888930334624,3.07,0.0012943587103570193,0.0359771970886702,0.013525262063409848,1,2.6959771970886703
2024-07-28,3.18,2.63975854583527,"(1, 0, 0)",-106.90215287181796,4.41,0.29186082879802233,0.5402414541647302,0.16988724973733654,1,2.63975854583527
2024-07-29,3.09,3.1579729852164227,"(1, 0, 0)",-105.68155617372652,3.55,0.004620326719232034,0.06797298521642281,0.02199772984350253,1,3.1579729852164227
2024-07-30,2.77,3.071251300448866,"(1, 0, 0)",-106.24293680749966,3.1,0.0907523460221329,0.30125130044886594,0.10875498211150395,1,3.071251300448866
2024-07-31,2.48,2.7532252770943613,"(1, 0, 0)",-107.93975468204488,2.82,0.0746520520432905,0.2732252770943613,0.11017148269933923,1,2.7532252770943613
2024-08-01,2.32,2.439763678095928,"(1, 0, 1)",-108.34245796668552,2.5,0.014343338591065097,0.11976367809592814,0.05162227504134834,1,2.439763678095928
2024-08-02,1.98,2.3021847800057844,"(1, 0, 0)",-111.80193395160998,2.19,0.10380303246737571,0.32218478000578443,0.16271958586150728,0,0.0
2024-08-03,1.92,1.968544578296182,"(1, 0, 0)",-111.84162894775532,2.16,0.002356576081954142,0.04854457829618197,0.025283634529261446,1,1.968544578296182
2024-08-04,2.06,1.9101890014750489,"(1, 0, 0)",-112.3462175567078,2.4,0.02244333527904292,0.14981099852495117,0.07272378569172387,1,1.9101890014750489
2024-08-05,1.94,2.047700341904854,"(1, 0, 0)",-112.5412205484536,2.32,0.011599363646422474,0.10770034190485411,0.0555156401571413,1,2.047700341904854
2024-08-06,1.83,1.9303807598493825,"(1, 0, 0)",-113.36468045421174,2.14,0.01007629694793939,0.10038075984938244,0.05485287423463521,1,1.9303807598493825
2024-08-07,1.79,1.822639961850694,"(1, 0, 0)",-114.47157585508414,1.96,0.0010653671096147639,0.032639961850694066,0.018234615559046964,1,1.822639961850694
2024-08-08,1.62,1.783332045239184,"(1, 0, 0)",-114.60727926650414,1.76,0.026677357002014845,0.163332045239184,0.10082225014764443,0,0.0
2024-08-09,1.81,1.6151694279233626,"(1, 0, 0)",-114.47601273713109,2.5,0.037958951815709824,0.19483057207663745,0.10764120004234114,1,1.6151694279233626
