DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01,4.46,4.1948599828064514,"(1, 0, 1)","(0, 0, 0, 7)",-168.8060145288893
2023-12-02,4.42,4.558099299516626,"(1, 0, 1)","(0, 0, 0, 7)",-168.75995631950138
2023-12-03,4.25,4.350201829261396,"(1, 0, 1)","(0, 0, 0, 7)",-168.7259290731916
2023-12-04,4.11,4.19669472654196,"(1, 0, 1)","(0, 0, 0, 7)",-168.9456721443386
2023-12-05,4.06,4.064912649206171,"(1, 0, 1)","(0, 0, 0, 7)",-168.9026442922031
2023-12-06,4.48,4.048548019946049,"(1, 0, 1)","(0, 0, 0, 7)",-168.98291865718
2023-12-07,5.05,4.586744421699213,"(3, 0, 0)","(0, 0, 1, 7)",-168.5499922297357
2023-12-08,4.6,5.0110756517313915,"(3, 0, 0)","(0, 0, 1, 7)",-167.41600460604454
2023-12-09,4.96,4.371076394904611,"(3, 0, 0)","(0, 0, 1, 7)",-179.83925518211365
2023-12-10,5.04,5.107494783734561,"(1, 0, 1)","(0, 0, 0, 7)",-187.7542405708774
2023-12-11,5.41,5.016464215748714,"(1, 0, 1)","(0, 0, 0, 7)",-187.926882443956
2023-12-12,5.58,5.545503144968114,"(1, 0, 1)","(0, 0, 0, 7)",-186.3062638825342
2023-12-13,5.67,5.587977372771246,"(1, 0, 1)","(0, 0, 0, 7)",-188.11560282496822
2023-12-14,5.41,5.660801593032517,"(1, 0, 1)","(0, 0, 0, 7)",-195.8412149294983
2023-12-15,5.12,5.332894792519229,"(1, 0, 1)","(0, 0, 0, 7)",-198.4881726062065
2023-12-16,4.89,5.049937460789662,"(1, 0, 1)","(0, 0, 0, 7)",-207.2788691406072
2023-12-17,4.89,4.868080038654782,"(4, 0, 0)","(0, 0, 0, 7)",-210.2401166945318
2023-12-18,5.46,4.884877077957633,"(1, 0, 1)","(0, 0, 0, 7)",-211.59979364136925
2023-12-19,5.55,5.593866875492373,"(1, 0, 1)","(0, 0, 0, 7)",-209.83012981515284
2023-12-20,5.31,5.517418578008848,"(1, 0, 1)","(0, 0, 0, 7)",-209.79846808642276
2023-12-21,4.74,5.237135631191212,"(1, 0, 1)","(0, 0, 0, 7)",-209.8630629962273
2023-12-22,4.35,4.592192879521087,"(1, 0, 1)","(0, 0, 0, 7)",-210.65178745909145
2023-12-23,4.52,4.262673847920822,"(1, 0, 1)","(0, 0, 0, 7)",-210.6586041040304
2023-12-24,5.26,4.5706851309840175,"(1, 0, 1)","(0, 0, 0, 7)",-210.88800306723456
2023-12-25,5.58,5.458936008888194,"(1, 0, 1)","(0, 0, 0, 7)",-207.71707458608427
2023-12-26,5.41,5.615341809387652,"(1, 0, 1)","(0, 0, 0, 7)",-208.0574294898762
2023-12-27,5.63,5.360235302635857,"(1, 0, 1)","(0, 0, 0, 7)",-209.1212372109269
2023-12-28,5.17,5.698926624187392,"(1, 0, 2)","(0, 0, 0, 7)",-207.43469547739141
2023-12-29,4.87,5.065202734268183,"(1, 0, 1)","(0, 0, 0, 7)",-207.323688267833
2023-12-30,4.67,4.944561993164362,"(3, 0, 0)","(0, 0, 0, 7)",-207.1147996587193
2023-12-31,4.71,4.626885058187369,"(1, 0, 1)","(0, 0, 0, 7)",-210.9108977132436
2024-01-01,4.72,4.769729393349837,"(3, 0, 0)","(0, 0, 0, 7)",-215.3570092679606
2024-01-02,4.71,4.7055715487837855,"(3, 0, 0)","(0, 0, 0, 7)",-215.44821527070073
2024-01-03,4.54,4.706099405460634,"(3, 0, 0)","(0, 0, 0, 7)",-215.43666115653068
2024-01-04,4.29,4.519415203030513,"(3, 0, 0)","(0, 0, 0, 7)",-215.7090313346895
2024-01-05,4.15,4.302110409004281,"(3, 0, 0)","(0, 0, 0, 7)",-216.72833272646793
2024-01-06,4.01,4.198538887028381,"(3, 0, 0)","(0, 0, 0, 7)",-217.415898109195
2024-01-07,3.73,4.025454564821668,"(3, 0, 0)","(0, 0, 0, 7)",-217.23364993943122
2024-01-08,3.56,3.7206390392399906,"(3, 0, 0)","(0, 0, 0, 7)",-215.9681264962243
2024-01-09,3.47,3.5997755571189503,"(3, 0, 0)","(0, 0, 0, 7)",-215.66751401981722
2024-01-10,3.29,3.449335507408223,"(1, 0, 1)","(0, 0, 0, 7)",-215.93196033323483
2024-01-11,3.16,3.2797537070082696,"(3, 0, 0)","(0, 0, 0, 7)",-214.43541781907658
2024-01-12,3.04,3.172729551485623,"(3, 0, 0)","(0, 0, 0, 7)",-213.84246967893887
2024-01-13,2.84,3.0414526998700135,"(3, 0, 0)","(0, 0, 0, 7)",-213.07770586489076
2024-01-14,2.74,2.823809319029455,"(3, 0, 0)","(0, 0, 0, 7)",-216.04679214553516
2024-01-15,2.59,2.7452041723292755,"(3, 0, 0)","(0, 0, 0, 7)",-215.6543615718876
2024-01-16,2.61,2.562563687723102,"(3, 0, 0)","(0, 0, 0, 7)",-216.89507363541858
2024-01-17,2.58,2.614755832395164,"(1, 0, 1)","(0, 0, 0, 7)",-233.35047078167955
2024-01-18,2.51,2.558945434999052,"(1, 0, 1)","(0, 0, 0, 7)",-233.11841221377884
2024-01-19,2.43,2.4884482487690076,"(3, 0, 0)","(0, 0, 0, 7)",-233.69661362265882
2024-01-20,2.44,2.413381928732112,"(3, 0, 0)","(0, 0, 0, 7)",-233.22125600776988
2024-01-21,3.53,2.4474036833459967,"(3, 0, 0)","(0, 0, 0, 7)",-233.2487925637498
2024-01-22,3.56,3.922197681108557,"(1, 0, 1)","(0, 0, 0, 7)",-210.9177747992365
2024-01-23,3.39,3.487828667857421,"(1, 0, 1)","(0, 0, 0, 7)",-209.32677518884532
2024-01-24,3.21,3.3423428043607384,"(3, 0, 0)","(0, 0, 0, 7)",-207.92892258642752
2024-01-25,3.02,3.200226583705518,"(3, 0, 0)","(0, 0, 0, 7)",-207.74304426229597
2024-01-26,2.89,3.0150226240053,"(3, 0, 0)","(0, 0, 0, 7)",-207.84865566236533
2024-01-27,2.93,2.8887200966257978,"(3, 0, 0)","(0, 0, 0, 7)",-208.12551942361162
2024-01-28,3.35,2.933691674336197,"(1, 0, 1)","(0, 0, 0, 7)",-210.6859424019351
2024-01-29,3.47,3.4287045621436287,"(1, 0, 1)","(0, 0, 0, 7)",-208.99811101047067
2024-01-30,3.43,3.466207469701272,"(1, 0, 1)","(0, 0, 0, 7)",-218.10252446075575
2024-01-31,3.36,3.41242078213744,"(1, 0, 1)","(0, 0, 0, 7)",-218.47189658525573
2024-02-01,3.09,3.337103205427875,"(1, 0, 1)","(0, 0, 0, 7)",-219.35733303005958
2024-02-02,2.88,3.027079633760325,"(1, 0, 1)","(0, 0, 0, 7)",-218.71452295362184
2024-02-03,2.76,2.8361064620823586,"(1, 0, 1)","(0, 0, 0, 7)",-217.8291561702034
2024-02-04,2.68,2.7315856415812116,"(1, 0, 1)","(0, 0, 0, 7)",-217.3929637452195
2024-02-05,2.85,2.6576271007728134,"(1, 0, 1)","(0, 0, 0, 7)",-217.2171369274201
2024-02-06,2.8,2.8830463861194873,"(1, 0, 1)","(0, 0, 0, 7)",-216.90097299238664
2024-02-07,2.73,2.7705204965219576,"(1, 0, 1)","(0, 0, 0, 7)",-216.68347828508567
2024-02-08,2.83,2.710591483844243,"(1, 0, 1)","(0, 0, 0, 7)",-216.54008329476434
2024-02-09,2.72,2.847110688835097,"(1, 0, 1)","(0, 0, 0, 7)",-216.7169233785584
2024-02-10,2.49,2.685970952768846,"(1, 0, 1)","(0, 0, 0, 7)",-217.14559474368738
2024-02-11,2.41,2.441769651999902,"(1, 0, 1)","(0, 0, 0, 7)",-215.51068325701624
2024-02-12,2.4,2.3935066562516853,"(1, 0, 1)","(0, 0, 0, 7)",-216.38764046953492
2024-02-13,2.34,2.3917959564259297,"(1, 0, 1)","(0, 0, 0, 7)",-216.66033847011576
2024-02-14,2.16,2.3183552516313397,"(1, 0, 1)","(0, 0, 0, 7)",-216.54754099921192
2024-02-15,2.02,2.116485692806309,"(1, 0, 1)","(0, 0, 0, 7)",-215.81301673208392
2024-02-16,1.96,1.9896197480353468,"(1, 0, 1)","(0, 0, 0, 7)",-215.0715787465839
2024-02-17,1.86,1.9235647075675386,"(1, 0, 1)","(1, 0, 0, 7)",-215.0528309611122
2024-02-18,2.15,1.8241412220552964,"(1, 0, 1)","(1, 0, 0, 7)",-214.53044751395245
2024-02-19,2.31,2.22898247224545,"(1, 0, 1)","(1, 0, 0, 7)",-211.74344998950437
2024-02-20,2.43,2.3060798041813726,"(1, 0, 1)","(1, 0, 0, 7)",-211.7524977066379
2024-02-21,2.25,2.423389252938051,"(1, 0, 1)","(1, 0, 0, 7)",-211.55373583765416
2024-02-22,2.15,2.18208261924301,"(1, 0, 1)","(0, 0, 0, 7)",-212.79633079532903
2024-02-23,1.97,2.125079553500175,"(1, 0, 1)","(0, 0, 1, 7)",-229.9452163057683
2024-02-24,2.1,1.9019754266415556,"(1, 0, 1)","(0, 0, 1, 7)",-228.77352272038556
2024-02-25,2.3,2.261845885394551,"(1, 0, 1)","(0, 0, 1, 7)",-227.5008405917478
2024-02-26,2.28,2.36640841487063,"(1, 0, 1)","(0, 0, 1, 7)",-227.8104601563455
2024-02-27,2.21,2.295150095357249,"(1, 0, 1)","(0, 0, 1, 7)",-227.69061972147767
2024-02-28,3.35,2.1412937830459726,"(1, 0, 1)","(0, 0, 1, 7)",-229.06980675221016
2024-02-29,4.75,3.722124577438929,"(1, 0, 1)","(0, 0, 0, 7)",-195.7802721566541
2024-03-01,3.79,4.97136129470587,"(1, 0, 1)","(0, 0, 1, 7)",-188.6634525083865
2024-03-02,3.38,3.423350454245271,"(1, 0, 1)","(0, 0, 1, 7)",-180.69960516584032
2024-03-03,3.14,3.3690697391057975,"(1, 0, 1)","(0, 0, 1, 7)",-180.98474601873576
2024-03-04,3.11,3.130896963307359,"(3, 0, 0)","(0, 0, 1, 7)",-181.67173349052916
2024-03-05,2.9,3.077683036241655,"(1, 0, 1)","(0, 0, 1, 7)",-180.49489120925222
2024-03-06,2.86,3.2787696999400375,"(1, 0, 1)","(0, 0, 1, 7)",-180.01918395940294
2024-03-07,2.82,2.968231529211247,"(1, 0, 1)","(0, 0, 1, 7)",-180.1781959631229
2024-03-08,2.7,2.6191645333367712,"(1, 0, 1)","(0, 0, 1, 7)",-181.9817013609627
2024-03-09,2.82,2.6400873179677293,"(1, 0, 1)","(0, 0, 1, 7)",-182.5775043280451
2024-03-10,3.66,2.8246805571653804,"(1, 0, 1)","(0, 0, 1, 7)",-182.37593326332805
2024-03-11,3.85,4.045827713556382,"(1, 0, 1)","(0, 0, 1, 7)",-174.4697236161828
2024-03-12,3.54,3.735356796728521,"(1, 0, 1)","(0, 0, 0, 7)",-174.1346972863105
2024-03-13,3.24,3.3999724710759773,"(1, 0, 1)","(0, 0, 1, 7)",-174.18701841313006
2024-03-14,3.01,3.1089802466261474,"(1, 0, 1)","(0, 0, 1, 7)",-173.93047882807025
