DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01,5.61,4.837099218058487,"(1, 0, 0)","(0, 0, 0, 7)",-24.92350868584625
2023-12-02,5.0,5.526269804114556,"(1, 0, 0)","(0, 0, 0, 7)",-26.369497640991007
2023-12-03,4.91,4.926076321102535,"(1, 0, 0)","(0, 0, 0, 7)",-26.246426570314334
2023-12-04,4.96,4.849656942501434,"(1, 0, 0)","(0, 0, 0, 7)",-26.664744158105286
2023-12-05,4.68,4.905095835502675,"(1, 0, 0)","(0, 0, 0, 7)",-26.68874469070827
2023-12-06,9.45,4.632463337344851,"(1, 0, 0)","(0, 0, 0, 7)",-26.756207795770756
2023-12-07,6.28,9.28302868427956,"(1, 0, 0)","(0, 0, 0, 7)",-16.633334059733638
2023-12-08,5.35,6.216545331660383,"(1, 0, 0)","(0, 0, 0, 7)",-17.197919896996336
2023-12-09,8.8,5.2565373925709284,"(1, 0, 0)","(0, 0, 0, 7)",-35.89995366438924
2023-12-10,6.06,8.69005789075973,"(1, 0, 0)","(0, 0, 0, 7)",-30.714324577403573
2023-12-11,7.0,5.977026791108127,"(1, 0, 0)","(0, 0, 0, 7)",-30.78839751091663
2023-12-12,8.68,6.91535668171245,"(1, 0, 0)","(0, 0, 0, 7)",-29.71205050343449
2023-12-13,6.37,8.606003597622454,"(1, 0, 0)","(0, 0, 0, 7)",-26.929471706446378
2023-12-14,5.9,6.242241656234742,"(1, 0, 0)","(0, 0, 0, 7)",-34.73145236365636
2023-12-15,5.5,5.783621179538975,"(1, 0, 0)","(0, 0, 0, 7)",-38.13062039418353
2023-12-16,5.57,5.4118935983916,"(1, 0, 0)","(0, 0, 0, 7)",-44.82369323297955
2023-12-17,6.68,5.481796792642005,"(1, 0, 0)","(0, 0, 0, 7)",-45.39154024964799
2023-12-18,6.57,6.5922235834731095,"(1, 0, 0)","(0, 0, 0, 7)",-45.45371257316414
2023-12-19,6.16,6.482556292374928,"(1, 0, 0)","(0, 0, 0, 7)",-45.3696073019383
2023-12-20,5.64,6.07004585512806,"(1, 0, 0)","(0, 0, 0, 7)",-45.3714475938479
2023-12-21,5.14,5.557706546875038,"(1, 0, 0)","(0, 0, 0, 7)",-45.7713503203729
2023-12-22,5.0,5.066893341741381,"(1, 0, 0)","(0, 0, 0, 7)",-46.083403958831354
2023-12-23,6.15,4.926084430839751,"(1, 0, 0)","(0, 0, 0, 7)",-46.101330127510835
2023-12-24,7.2,6.071386843793613,"(1, 0, 0)","(0, 0, 0, 7)",-45.72830342126812
2023-12-25,6.65,7.126425915182407,"(1, 0, 0)","(0, 0, 0, 7)",-44.433698631262025
2023-12-26,6.26,6.582878119905161,"(1, 0, 0)","(0, 0, 0, 7)",-44.363507254960815
2023-12-27,6.36,6.1997902683745965,"(1, 0, 0)","(0, 0, 0, 7)",-44.31820062477004
2023-12-28,5.73,6.306444230362808,"(1, 0, 0)","(0, 0, 0, 7)",-44.097632454015084
2023-12-29,5.37,5.681135953425711,"(1, 0, 0)","(0, 0, 0, 7)",-44.259345744351144
2023-12-30,5.02,5.307072453501787,"(1, 0, 0)","(0, 0, 0, 7)",-47.805147796464084
2023-12-31,6.83,4.96079196371228,"(1, 0, 0)","(0, 0, 0, 7)",-49.53724176066162
2024-01-01,5.25,6.757774321186507,"(1, 0, 0)","(0, 0, 0, 7)",-47.09728855332621
2024-01-02,5.19,5.189029167522222,"(1, 0, 0)","(0, 0, 0, 7)",-46.388353965273325
2024-01-03,4.88,5.1100165019732495,"(1, 0, 0)","(0, 0, 0, 7)",-48.323690262285695
2024-01-04,4.64,4.823749293206899,"(1, 0, 0)","(0, 0, 0, 7)",-51.33842947206692
2024-01-05,4.9,4.5905712180623075,"(1, 0, 0)","(0, 0, 0, 7)",-51.171790001338756
2024-01-06,4.22,4.854013895474193,"(1, 0, 0)","(0, 0, 0, 7)",-51.17811787300284
2024-01-07,3.95,4.176569803366781,"(1, 0, 0)","(0, 0, 0, 7)",-50.799905407938205
2024-01-08,3.98,3.9118494613726784,"(1, 0, 0)","(0, 0, 0, 7)",-50.02196557005711
2024-01-09,3.69,3.940279681469105,"(1, 0, 0)","(0, 0, 0, 7)",-50.24538780290775
2024-01-10,3.54,3.654595491690334,"(1, 0, 0)","(0, 0, 0, 7)",-49.23580266227274
2024-01-11,3.47,3.507820367869121,"(1, 0, 0)","(0, 0, 0, 7)",-48.34784823083856
2024-01-12,3.21,3.438815968447125,"(1, 0, 0)","(0, 0, 0, 7)",-47.921025901819995
2024-01-13,3.68,3.175699431347522,"(1, 0, 0)","(0, 0, 0, 7)",-49.630283528328256
2024-01-14,3.13,3.6419535862447607,"(1, 0, 0)","(0, 0, 0, 7)",-49.64658285401374
2024-01-15,3.0,3.311438987000072,"(1, 0, 1)","(0, 0, 0, 7)",-47.38502434672521
2024-01-16,3.05,3.1305481091169,"(3, 0, 0)","(0, 0, 0, 7)",-47.28380480836222
2024-01-17,2.88,3.0525866307270175,"(1, 0, 1)","(0, 0, 0, 7)",-60.1887309692804
2024-01-18,2.78,2.919979222858637,"(3, 0, 1)","(0, 0, 0, 7)",-68.20197626202076
2024-01-19,2.59,2.8148137777489026,"(3, 0, 1)","(0, 0, 0, 7)",-70.53124458653309
2024-01-20,4.0,2.6349644414816513,"(3, 0, 1)","(0, 0, 0, 7)",-69.57525257507517
2024-01-21,6.9,3.477764493459469,"(3, 0, 1)","(0, 0, 0, 7)",-65.18867319441567
2024-01-22,4.56,6.836001668537213,"(1, 0, 0)","(0, 0, 0, 7)",-54.7058024020018
2024-01-23,3.99,4.77938016421618,"(1, 0, 1)","(0, 0, 0, 7)",-51.682406999338866
2024-01-24,3.5,4.09470614331796,"(1, 0, 2)","(0, 0, 0, 7)",-51.4700861339055
2024-01-25,3.5,3.46423692755114,"(1, 0, 0)","(0, 0, 0, 7)",-49.56158067733568
2024-01-26,3.17,3.466371464515465,"(1, 0, 0)","(0, 0, 0, 7)",-49.374311725672754
2024-01-27,3.52,3.3454431884254765,"(1, 0, 2)","(0, 0, 0, 7)",-49.10971268234567
2024-01-28,4.4,3.5904367107438855,"(1, 0, 2)","(0, 0, 0, 7)",-50.19449155239728
2024-01-29,3.98,4.3447560546806425,"(1, 0, 0)","(0, 0, 0, 7)",-50.21740626015897
2024-01-30,3.9,3.7619088596487256,"(1, 0, 2)","(0, 0, 0, 7)",-50.97089514073017
2024-01-31,3.65,3.8742172131332886,"(1, 0, 2)","(0, 0, 0, 7)",-51.143749005547726
2024-02-01,3.35,3.6050763068554983,"(1, 0, 0)","(0, 0, 0, 7)",-52.14697488156414
2024-02-02,3.1,3.4887676745652314,"(1, 0, 2)","(0, 0, 0, 7)",-53.443373273445296
2024-02-03,3.17,3.2876728137975677,"(1, 0, 2)","(0, 0, 0, 7)",-52.63982416347352
2024-02-04,4.86,3.3070470261199363,"(1, 0, 2)","(0, 0, 0, 7)",-52.46321262439345
2024-02-05,3.4,4.808016917594107,"(1, 0, 0)","(0, 0, 0, 7)",-48.862760160704966
2024-02-06,3.16,3.299153099786938,"(1, 0, 2)","(0, 0, 0, 7)",-46.872250054198076
2024-02-07,2.96,3.425674577416263,"(1, 0, 2)","(0, 0, 0, 7)",-46.66199471208186
2024-02-08,3.44,3.132686340713958,"(1, 0, 2)","(0, 0, 0, 7)",-45.799563928194836
2024-02-09,2.9,3.47914332909986,"(1, 0, 2)","(0, 0, 0, 7)",-45.69853116660695
2024-02-10,2.83,2.973236802550415,"(1, 0, 2)","(0, 0, 0, 7)",-44.390687780978894
2024-02-11,2.73,3.030910081038558,"(1, 0, 2)","(0, 0, 0, 7)",-48.28151267054715
2024-02-12,2.8,2.8484332257367035,"(1, 0, 2)","(0, 0, 0, 7)",-48.2696920578956
2024-02-13,2.52,2.899414333937708,"(1, 0, 2)","(0, 0, 0, 7)",-48.490617158759996
2024-02-14,2.35,2.6402122281322655,"(1, 0, 2)","(0, 0, 0, 7)",-47.751405032877074
2024-02-15,2.33,2.540852743744177,"(1, 0, 2)","(0, 0, 0, 7)",-47.333111402537
2024-02-16,2.11,2.4747208726346495,"(1, 0, 2)","(0, 0, 0, 7)",-46.97709121954573
2024-02-17,2.19,2.264633637297283,"(1, 0, 2)","(0, 0, 0, 7)",-46.49299222598995
2024-02-18,3.61,2.3076452682354573,"(1, 0, 2)","(0, 0, 0, 7)",-47.43496175132375
2024-02-19,3.07,3.169697354517781,"(1, 0, 2)","(0, 0, 0, 7)",-42.08211360262921
2024-02-20,2.89,2.6351771921855223,"(1, 0, 2)","(0, 0, 0, 7)",-42.02607702857477
2024-02-21,2.5,2.8020253526016954,"(1, 0, 2)","(0, 0, 0, 7)",-42.24359700385125
2024-02-22,2.4,2.5001467703743776,"(1, 0, 2)","(0, 0, 0, 7)",-41.44323142384507
2024-02-23,2.2,2.3003915882025177,"(1, 0, 1)","(1, 0, 2, 7)",-50.75642798565178
2024-02-24,3.17,2.3856680381102806,"(1, 0, 2)","(1, 0, 2, 7)",-65.85576975585795
2024-02-25,2.62,3.4903633034234254,"(1, 0, 2)","(1, 0, 1, 7)",-76.43558276868217
2024-02-26,2.67,2.559172540827731,"(1, 0, 2)","(1, 0, 2, 7)",-75.7560527038609
2024-02-27,2.68,2.574596564353342,"(1, 0, 2)","(1, 0, 1, 7)",-76.19765944659717
2024-02-28,22.46,2.469943503711285,"(1, 0, 2)","(1, 0, 1, 7)",-77.18172182461576
2024-02-29,7.21,7.013308665089592,"(1, 0, 0)","(0, 0, 0, 7)",-40.509742248215694
2024-03-01,4.37,7.109714625611167,"(1, 0, 0)","(0, 0, 0, 7)",-37.18240074252507
2024-03-02,3.9,4.293622131679795,"(1, 0, 0)","(2, 0, 0, 7)",-34.821971464898375
2024-03-03,3.54,4.224259008783469,"(1, 0, 0)","(2, 0, 0, 7)",-34.584837277891545
2024-03-04,3.48,3.0866198396582605,"(1, 0, 0)","(2, 0, 0, 7)",-33.72335474283405
2024-03-05,3.11,3.4279021641161584,"(1, 0, 0)","(0, 0, 0, 7)",-32.67087731536541
2024-03-06,3.24,3.8239948052798285,"(1, 0, 0)","(2, 0, 0, 7)",-37.69403529608502
2024-03-07,3.09,3.093229490885791,"(1, 0, 0)","(2, 0, 0, 7)",-40.09094047110281
2024-03-08,3.05,2.522959667543045,"(1, 0, 0)","(2, 0, 0, 7)",-40.94860714266231
