DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 08:00:00,39.4,29.187886681343223,"(1, 0, 0)","(0, 0, 1, 7)",16.406455896015906
2023-12-02 08:00:00,22.46,34.2032321387214,"(1, 0, 0)","(1, 0, 0, 7)",22.052968860710386
2023-12-03 08:00:00,17.19,19.55024234681781,"(1, 0, 0)","(1, 0, 0, 7)",22.756106757024646
2023-12-04 08:00:00,17.19,17.810917209163843,"(1, 0, 0)","(1, 0, 0, 7)",22.497093157285363
2023-12-05 08:00:00,16.01,15.423266953749845,"(1, 0, 0)","(1, 0, 0, 7)",21.747561402417652
2023-12-06 08:00:00,60.0,15.262445859456452,"(1, 0, 0)","(1, 0, 0, 7)",21.563210736984797
2023-12-07 08:00:00,35.02,59.738486880017106,"(1, 0, 0)","(1, 0, 0, 7)",58.23778628849645
2023-12-08 08:00:00,22.95,37.44269256015796,"(1, 0, 0)","(0, 0, 1, 7)",58.60449874762278
2023-12-09 08:00:00,18.29,20.127285228400208,"(1, 0, 0)","(1, 0, 0, 7)",59.128696523422704
2023-12-10 08:00:00,14.95,16.89312440562904,"(1, 0, 0)","(1, 0, 0, 7)",58.253862487778655
2023-12-11 08:00:00,16.75,14.551795086717863,"(1, 0, 0)","(1, 0, 0, 7)",58.25952075859033
2023-12-12 08:00:00,22.18,16.086758349933604,"(1, 0, 0)","(1, 0, 0, 7)",56.64915536918888
2023-12-13 08:00:00,17.68,27.859866098132308,"(1, 0, 0)","(1, 0, 0, 7)",54.73475601945067
2023-12-14 08:00:00,17.42,15.96167963890307,"(1, 0, 0)","(1, 0, 0, 7)",55.20533581601775
2023-12-15 08:00:00,16.58,15.635856957164778,"(1, 0, 0)","(1, 0, 0, 7)",55.05246289671834
2023-12-16 08:00:00,15.03,15.506623667401719,"(1, 0, 0)","(1, 0, 0, 7)",54.90300892178681
2023-12-17 08:00:00,13.0,14.140053433361366,"(1, 0, 0)","(1, 0, 0, 7)",54.926615952265934
2023-12-18 08:00:00,14.05,12.972340202564244,"(1, 0, 0)","(1, 0, 0, 7)",54.78128285065228
2023-12-19 08:00:00,15.09,14.443711786896879,"(1, 0, 0)","(1, 0, 0, 7)",54.7711031815507
2023-12-20 08:00:00,13.51,14.098159342958695,"(1, 0, 0)","(1, 0, 0, 7)",49.02790796145719
2023-12-21 08:00:00,12.27,13.219794105348843,"(1, 0, 0)","(1, 0, 0, 7)",23.92641467649198
