DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC
2023-12-01 16:00:00,2.11,2.5218593761566526,"(1, 0, 1)","(0, 0, 0, 7)",105.22306407746814
2023-12-02 16:00:00,2.02,2.0790845050656683,"(1, 0, 0)","(0, 0, 0, 7)",106.09377424387802
2023-12-03 16:00:00,1.88,1.9849656399296332,"(1, 0, 1)","(0, 0, 0, 7)",104.61222986842012
2023-12-04 16:00:00,1.61,1.8554545157047522,"(1, 0, 0)","(0, 0, 0, 7)",105.07780144365952
2023-12-05 16:00:00,1.31,1.5945052651033664,"(1, 0, 0)","(0, 0, 0, 7)",105.72640152023091
2023-12-06 16:00:00,1.33,1.302927025318076,"(1, 0, 0)","(0, 0, 0, 7)",106.67896796638891
2023-12-07 16:00:00,1.63,1.3225410640259236,"(1, 0, 0)","(0, 0, 0, 7)",106.89845924014928
2023-12-08 16:00:00,1.61,1.6128158414114657,"(1, 0, 0)","(0, 0, 0, 7)",103.89398623586322
2023-12-09 16:00:00,3.66,1.5908032472219389,"(1, 0, 0)","(0, 0, 0, 7)",101.53278406735048
2023-12-10 16:00:00,3.48,3.5438854400121693,"(1, 0, 0)","(0, 0, 0, 7)",103.88045888256501
2023-12-11 16:00:00,2.71,3.3854238463241018,"(1, 0, 0)","(0, 0, 0, 7)",102.22407656705803
2023-12-12 16:00:00,2.32,2.6510967496075017,"(1, 0, 0)","(0, 0, 0, 7)",102.71263528765682
2023-12-13 16:00:00,2.14,2.276143410227255,"(1, 0, 0)","(0, 0, 0, 7)",103.16426672424411
2023-12-14 16:00:00,1.69,2.0976155377112105,"(1, 0, 0)","(0, 0, 0, 7)",101.44611481290625
2023-12-15 16:00:00,1.59,1.6662763068758106,"(1, 0, 0)","(0, 0, 0, 7)",102.17452418948989
2023-12-16 16:00:00,2.43,1.5701113344155149,"(1, 0, 0)","(0, 0, 0, 7)",102.32668068610064
2023-12-17 16:00:00,3.45,2.371517930939263,"(1, 0, 0)","(0, 0, 0, 7)",102.74853484292535
2023-12-18 16:00:00,2.95,3.3418235080565517,"(1, 0, 0)","(0, 0, 0, 7)",102.6168337566889
2023-12-19 16:00:00,2.13,2.860804054820485,"(1, 0, 0)","(0, 0, 0, 7)",102.72958242787644
2023-12-20 16:00:00,2.77,2.077459193897397,"(1, 0, 0)","(0, 0, 0, 7)",103.19121447823993
2023-12-21 16:00:00,5.53,2.6791143253688383,"(1, 0, 0)","(0, 0, 0, 7)",101.48785239379113
2023-12-22 16:00:00,8.57,5.242720873845925,"(1, 0, 0)","(0, 0, 0, 7)",102.2020296774501
2023-12-23 16:00:00,7.83,8.04546472206942,"(1, 0, 0)","(0, 0, 0, 7)",102.19545312789407
2023-12-24 16:00:00,10.86,7.365863001716382,"(1, 0, 0)","(0, 0, 0, 7)",100.73967247765957
2023-12-25 16:00:00,9.05,10.262890629885804,"(1, 0, 0)","(0, 0, 0, 7)",98.73361967438392
2023-12-26 16:00:00,7.13,8.58511019648206,"(1, 0, 0)","(0, 0, 0, 7)",98.5047115106296
