MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,LOOKBACK,STRATEGY,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,N_OBSERVATIONS,RMSE,MAPE,MAE,MED_MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAX_REVENUE,ACHIEVED_REVENUE_PERCENTAGE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MAE_vs_BEST_STATISTICAL
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,00_04,NEG,AVERAGE,243,2.857917653297584,0.17601184031287112,1.5656450707818932,0.6927491999999997,0,0,149,0.6131687242798354,4.8670547424,7.5244800332,64.68293783657163,0.995579802125823,0.9995177117245226,0.9960189017444777,0.9970242151675499,11.926728470138158
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,00_04,NEG,MARGINAL,243,6.6001657396086095,0.2576970495518244,3.248834266666667,1.1799157999999998,0,0,82,0.3374485596707819,3.7392763343999995,10.485960278399999,35.65983691643888,0.993528435651909,0.9988861881486516,0.9917389140917818,0.9947059518609922,9.319612312444844
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,00_04,POS,AVERAGE,243,1.211858950701507,0.1984137191111374,0.7625892967078189,0.4390000999999999,0,0,115,0.4732510288065844,1.8885041728,3.9527597800000005,47.776851564706014,0.995017222149012,0.9997954925808372,0.9980608996410104,0.9975984649638738,228.29388155180888
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,00_04,POS,MARGINAL,243,2.504745161782159,0.30738453475655,1.5054084218107,0.8419393,0,0,43,0.17695473251028807,0.8073185011999999,4.755639932399999,16.97602242128906,0.9922806302992422,0.9995773113955218,0.9961720705709334,0.9959727103506726,151.090606825341
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,04_08,NEG,AVERAGE,243,1.2620854184493189,0.09155148429394566,0.6654986345679013,0.28155900000000145,0,0,228,0.9382716049382716,5.7787242148,6.092240204,94.85384721051948,0.9977008610583554,0.9997870166065608,0.9983077802864939,0.998589575734549,-37.346547526632094
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,04_08,NEG,MARGINAL,243,4.612845923782081,0.20559953473437795,1.9283380251028805,0.7942252000000005,0,0,91,0.37448559670781895,3.6082425484,8.573920134400002,42.08393000913465,0.9948367642497842,0.9992215585697312,0.9950966516670599,0.9963695092230678,-21.540998997624396
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,04_08,POS,AVERAGE,243,4.04884205393861,0.14431420400522435,1.8800466308641974,1.0831790000000012,0,0,163,0.6707818930041153,6.466335474,10.608559304800002,60.95394566040847,0.9963758271226325,0.9993167371181527,0.9952194462831246,0.9969647217441167,82.54810898502112
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,04_08,POS,MARGINAL,243,20.594109208429018,0.24409617675321016,4.956558990946503,2.0862627,0,0,78,0.32098765432098764,3.893757922,14.250879452400001,27.32293073564838,0.9938699953386012,0.9965246383486013,0.9873965378740689,0.9926097865686057,120.01471509568884
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,08_12,NEG,AVERAGE,243,3.4729073379976945,0.16948064593325363,1.8649088497942383,0.6791455999999998,0,0,189,0.7777777777777778,8.832194736000002,11.115999204,79.45479820493159,0.9957438204751641,0.9994139290581018,0.9952579384004856,0.9967946152228897,-6.427526530917715
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,08_12,NEG,MARGINAL,243,15.95845299892038,0.25546332911784264,4.8988328806584365,1.3762348000000002,0,0,119,0.4897119341563786,6.3210166028,15.307239597599999,41.294294523168396,0.9935845312321622,0.997306929131686,0.9875433229412943,0.9928193238030187,22.32857264496758
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,08_12,POS,AVERAGE,243,7.666502044212468,0.14144532157774303,3.506134426748971,1.1684883,0,0,200,0.823045267489712,13.2587241448,17.759679465599998,74.65632569822995,0.9964478735712389,0.9987062384230768,0.9910846551939221,0.9954232719078309,5.419956104034288
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,08_12,POS,MARGINAL,243,16.861063420560452,0.1829977523056557,6.92575555473251,1.6513919999999995,0,0,107,0.4403292181069959,8.530010576799999,23.3909594152,36.46712571890915,0.9954043644206958,0.9971546089893689,0.9823892950760867,0.991686972244637,-19.534221903771382
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,12_16,NEG,AVERAGE,243,5.372996523585457,0.12811907250577798,2.818151474074074,1.0763320000000007,0,0,200,0.823045267489712,19.850395180400003,23.0065574596,86.28146655690541,0.9967825366127362,0.9990932792536846,0.9928340476864078,0.996242080338561,-25.82228215498369
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,12_16,NEG,MARGINAL,243,26.835875213272654,0.1849333035996123,7.412594322222223,2.0639600000000087,0,0,179,0.7366255144032922,18.331733658,30.050997300000002,61.0020808128055,0.9953557567832795,0.9954713082923851,0.9811513689304081,0.9907064407898368,-16.207458034077586
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,12_16,POS,AVERAGE,243,15.833498794901551,0.14301334799203025,3.706976652674897,0.6165859999999999,0,0,177,0.7283950617283951,7.1325730067999995,12.4003592184,57.51908377151275,0.9964084956122858,0.9973280157950825,0.9905739566644849,0.9947865394198344,-18.672748731916048
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,12_16,POS,MARGINAL,243,92.85512293092383,0.2011637794416869,12.825531509465025,1.277106999999999,0,0,121,0.49794238683127573,5.3727028584,22.7001991136,23.668086925198555,0.9949481596881835,0.9843302213218347,0.9673874353317017,0.9823492009896494,-16.372554253576848
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,16_20,NEG,AVERAGE,243,1.419971769451854,0.21499949065706575,0.8629250869958849,0.4076058,0,0,177,0.7283950617283951,5.04415892064,6.763039872199999,74.58419610054952,0.9946007024876155,0.9997603724742995,0.9978057673334799,0.9973610649823565,33.53423469913349
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,16_20,NEG,MARGINAL,243,3.904776411615641,0.3546889081033444,1.7702605276543208,0.6785039999999984,0,0,77,0.3168724279835391,3.9889788837199998,8.514640332119999,46.848471904001286,0.9910926722042918,0.999341048934874,0.9954986087013036,0.9952685955693978,13.55887030378596
bidirectional_lstm_ts168_single,bidirectional_lstm,"BiLSTM (168 TimeSteps), Single",DEEP_LEARNING,168,single,16_20,POS,AVERAGE,243,18.35108983034612,0.17578380155276813,7.371541691358023,2.089390999999999,0,0,171,0.7037037037037037,16.668535230000003,26.775798113999997,62.252244205877425,0.9955855288794371,0.9969031593834777,0.9812557569300691,0.991291522202479,-2.4957290355965807
