PRODUCT,PRODUCT_SIGN,PRICE_TYPE,MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,LOOKBACK,STRATEGY,N_OBSERVATIONS,RMSE,MAPE,MAE,MED_MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAX_REVENUE,ACHIEVED_REVENUE_PERCENTAGE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MAE_vs_BEST_STATISTICAL
08_12,POS,AVERAGE,lstm_features_1_3_ts168_recency,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,168,recency,243,7.012995613874798,0.12452336784681499,3.0924227983539097,1.208539,0,0,204,0.8395061728395061,13.961390560400002,17.759679465599998,78.61285214883986,0.9968728357997765,0.9988165209880545,0.9921366347727102,0.9959513055729764,9.03329398335739
08_12,POS,MARGINAL,lstm_features_1_3_ts42_single,lstm_features_1_3,"LSTM with Features 1&3 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,16.96131257513957,0.17033692754446708,6.794369158847736,1.584124000000001,0,0,134,0.551440329218107,10.294463833999998,23.3909594152,44.01043861121153,0.9957223166141121,0.997137691429892,0.9827233823869451,0.9918997420083544,-22.811924569750744
12_16,NEG,AVERAGE,lstm_features_4_ts42_single,lstm_features_4,"LSTM with Feature 4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,4.2523607396830805,0.10407351808617518,2.4414276049382715,0.9632819999999995,0,0,232,0.9547325102880658,20.955275862000004,23.0065574596,91.08392639271611,0.9973863943324215,0.9992823922951443,0.9937919753586618,0.9968259153987793,-33.61336427683752
12_16,NEG,MARGINAL,lstm_features_4_ts42_single,lstm_features_4,"LSTM with Feature 4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,26.39776127406569,0.17911964411771406,6.974364334156377,2.138976999999997,0,0,163,0.6707818930041153,17.386678296,30.050997300000002,57.85724221538563,0.9955017556276606,0.9955452422687397,0.9822656934178445,0.9911482056899774,-13.161921724916265
12_16,POS,AVERAGE,lstm_features_1_3_ts168_recency,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,168,recency,243,15.309537188124224,0.10525243902474916,2.8745759411522633,0.4996489999999998,0,0,232,0.9547325102880658,9.9655979696,12.4003592184,80.3653974379449,0.9973567880069764,0.9974164370060496,0.992690572417558,0.9958366210321625,-34.09665518054761
12_16,POS,MARGINAL,lstm_features_4_ts42_recency,lstm_features_4,"LSTM with Feature 4 (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,42,recency,243,92.84148525416423,0.1506709904235215,11.96097890493827,0.7981009999999991,0,0,119,0.4897119341563786,6.2415023096,22.7001991136,27.49536371185674,0.9962161886928381,0.9843325227497985,0.9695858064248192,0.9835065527831889,-47.73879707991105
16_20,NEG,AVERAGE,lstm_features_4_ts42_single,lstm_features_4,"LSTM with Feature 4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,1.2820771762614922,0.1566314399203462,0.7389941031687243,0.3386380000000002,0,0,202,0.831275720164609,5.8534164294,6.763039872199999,86.55008014163754,0.9960665035003637,0.9997836428947998,0.9981208971369884,0.9979711094006138,10.939947787899964
16_20,NEG,MARGINAL,lstm_features_4_ts168_single,lstm_features_4,"LSTM with Feature 4 (168 TimeSteps), Single",DEEP_LEARNING,168,single,243,3.924261232263348,0.2865110395406145,1.5636999459670782,0.4931049999999999,0,0,122,0.5020576131687243,5.3045285689999995,8.514640332119999,62.29891530461467,0.9928048278703607,0.9993377607713619,0.9960238477780019,0.9960229722972127,-17.470719787726388
16_20,POS,AVERAGE,lstm_features_1_3_ts168_single,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Single",DEEP_LEARNING,168,single,243,17.59262780488012,0.14591659093488218,6.490706855967079,1.8080789999999993,0,0,211,0.8683127572016461,19.266144982000004,26.775798113999997,71.95357875038093,0.9963355862656113,0.9970311537439362,0.9834955302299185,0.99232790504168,-15.623535881485285
16_20,POS,MARGINAL,lstm_features_1_4_ts168_recency,lstm_features_1_4,"LSTM with Features 1&4 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,168,recency,243,31.0202679387637,0.22357207415777638,12.216346552674896,3.7313669999999988,0,0,103,0.42386831275720166,14.0133579248,35.721720065999996,39.229236159145486,0.9943854185879716,0.9947651705388466,0.9689364614896906,0.9861125808893276,-9.898302172511784
20_24,NEG,AVERAGE,lstm_features_1_4_ts42_single,lstm_features_1_4,"LSTM with Features 1&4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,0.498872120857906,0.1168616715394553,0.2914977035802469,0.14882319999999982,0,0,235,0.9670781893004116,2.01262893096,2.2389599894,89.89124149107049,0.9970652445244974,0.9999158127685818,0.9992587841134182,0.9987298001093892,-1.8706934754160902
20_24,NEG,MARGINAL,lstm_features_4_ts42_single,lstm_features_4,"LSTM with Feature 4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,1.5522137426047111,0.20139123525942437,0.780581831893004,0.32194069999999986,0,0,113,0.46502057613168724,1.3096386720400002,3.17832014352,41.20537305564099,0.9949424475740425,0.999738055962449,0.9980151484987018,0.9975389896473542,-14.437823200441057
20_24,POS,AVERAGE,lstm_features_4_ts42_single,lstm_features_4,"LSTM with Feature 4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,1.80624690942114,0.0851176020432518,1.100678193415638,0.646958999999999,0,0,213,0.8765432098765432,13.236454984800002,14.7366389548,89.82003987068326,0.9978624356012763,0.9996951865614372,0.9972012123836534,0.9982490397563138,-30.674486042130685
20_24,POS,MARGINAL,lstm_features_1_4_ts42_single,lstm_features_1_4,"LSTM with Features 1&4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,5.263949006626558,0.14865761541470707,2.7389432300411527,1.5259625999999997,0,0,129,0.5308641975308642,9.978028956800001,17.54480025,56.871715919364775,0.9962667507227452,0.9991116815819807,0.993035457193599,0.9961392510416747,-6.415080582430642
