PRODUCT,PRODUCT_SIGN,PRICE_TYPE,MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,LOOKBACK,STRATEGY,N_OBSERVATIONS,RMSE,MAPE,MAE,MED_MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAX_REVENUE,ACHIEVED_REVENUE_PERCENTAGE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MAE_vs_BEST_STATISTICAL
00_04,NEG,AVERAGE,lstm_features_1_4_ts42_recency,lstm_features_1_4,"LSTM with Features 1&4 (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,42,recency,243,2.652052967658113,0.12388694417467597,1.2337562827160498,0.41532899999999984,0,0,213,0.8765432098765432,6.0842944092,7.5244800332,80.85999806437762,0.9968888183527551,0.9995524524470568,0.9968628234607428,0.9977592392895107,-32.89574898278625
00_04,NEG,MARGINAL,lstm_features_1_4_ts168_single,lstm_features_1_4,"LSTM with Features 1&4 (168 TimeSteps), Single",DEEP_LEARNING,168,single,243,6.585470758892539,0.19122523474493666,2.917685840740741,0.8274229999999996,0,0,147,0.6049382716049383,5.531135305199999,10.485960278399999,52.74800932246111,0.9951977470685717,0.998888668002086,0.992580953226561,0.995552209008768,-23.338969121016927
00_04,POS,AVERAGE,rw_sarmax_exog_1_3_6m,rw_sarmax_exog_1_3_6m,RW-SARMAX (Exog. 1&3) (6 Months),STATISTICAL_ROLLING,7,single,243,0.9328904643660687,0.057950129744690534,0.28323121779000565,0.13372168190430322,0,0,219,0.9012345679012346,3.4527048911729272,3.9527600000000005,87.34921652650115,0.9985446942668718,0.9998425699450265,0.9992798040066067,0.9992155794547755,0.0
00_04,POS,MARGINAL,armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,7,single,243,2.3294170962789744,0.12456225150911708,0.8144952839188829,0.33531294166876346,0,0,79,0.32510288065843623,1.430115263884158,4.75564,30.07198324272145,0.9968718593115974,0.9996068989066442,0.9979289138934144,0.9981232503899624,0.0
04_08,NEG,AVERAGE,lstm_features_1_4_ts42_single,lstm_features_1_4,"LSTM with Features 1&4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,1.2306879017417813,0.08362525371062589,0.6247015868312757,0.28182799999999997,0,0,239,0.9835390946502057,5.857397904,6.092240204,96.14522257599413,0.9978999130511779,0.9997923150986884,0.998411518393301,0.9986932354897571,-37.286688744937166
04_08,NEG,MARGINAL,lstm_features_1_4_ts42_single,lstm_features_1_4,"LSTM with Features 1&4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,4.506194090621005,0.14896910740622007,1.6314813045267487,0.5749884000000001,0,0,143,0.588477366255144,4.264102652,8.573920134400002,49.73340764968998,0.9962589282021905,0.9992395566140878,0.9958514943798055,0.9971080824167297,-43.19871057735977
04_08,POS,AVERAGE,sarmax_exog_1_3,sarmax_exog_1_3,SARMAX (Exog. 1&3),STATISTICAL_EXPANDING,42,single,243,3.8740686725223075,0.11571974305991597,1.5520124156639068,0.5933663219096292,0,0,202,0.831275720164609,8.366817570772012,10.60856,78.8685511584231,0.9970939218556858,0.9993462310234881,0.9960535666506696,0.9974938666634052,0.0
04_08,POS,MARGINAL,sarmax_exog_1_3,sarmax_exog_1_3,SARMAX (Exog. 1&3),STATISTICAL_EXPANDING,7,single,243,20.543978691216914,0.17130283806511168,4.193983525456675,0.9482378026818079,0,0,104,0.4279835390946502,4.955650891604917,14.25088,34.7743500163142,0.9956980596344545,0.9965330981307322,0.9893356030632496,0.9938740116697284,0.0
08_12,NEG,AVERAGE,lstm_features_1_4_ts42_single,lstm_features_1_4,"LSTM with Features 1&4 (42 TimeSteps), Single",DEEP_LEARNING,42,single,243,3.248226339173218,0.12531238217558324,1.5721836847736625,0.5488839999999993,0,0,217,0.8930041152263375,9.0442809096,11.115999204,81.36273441208498,0.9968530212267767,0.9994518451300819,0.996002275457178,0.9974298870108997,-24.374930018535483
08_12,NEG,MARGINAL,lstm_features_4_ts168_single,lstm_features_4,"LSTM with Feature 4 (168 TimeSteps), Single",DEEP_LEARNING,168,single,243,15.522377455285403,0.21076350824336634,4.45152767325103,1.0292299999999983,0,0,136,0.5596707818930041,6.717435051600001,15.307239597599999,43.88403937084265,0.9947070810154849,0.9973805191183236,0.9886807237571806,0.9936006176941812,-8.515438772962465
