DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01,13.24,4.023607017298883,"(1, 0, 0)","(0, 0, 0, 7)",151.33474067715167,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-02,9.84,6.572620543478416,"(1, 0, 0)","(0, 0, 0, 7)",151.06620267129352,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-03,9.25,6.723525933699778,"(1, 0, 0)","(0, 0, 0, 7)",150.92203616703486,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-04,13.26,9.555513632776316,"(1, 0, 0)","(0, 0, 0, 7)",150.10348457198077,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-05,12.46,12.960973312779792,"(1, 0, 0)","(0, 0, 0, 7)",149.80625518694134,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-06,10.0,3.9347215726093525,"(1, 0, 0)","(0, 0, 0, 7)",149.2732156262283,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-07,9.44,2.7936872695460977,"(1, 0, 0)","(0, 0, 0, 7)",148.49618579140562,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-08,13.0,13.38140448061914,"(1, 0, 0)","(0, 0, 0, 7)",147.07522647818553,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-09,10.55,6.388094694712649,"(1, 0, 0)","(0, 0, 0, 7)",141.92539140488805,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-10,66.31,126.98812448689304,"(0, 0, 1)","(0, 0, 0, 7)",139.41241773509205,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-11,33.92,23.90995354376084,"(1, 0, 0)","(0, 0, 0, 7)",150.16069655224263,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-12,17.82,4.716867040907909,"(0, 0, 1)","(0, 0, 0, 7)",130.00285764339733,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-13,15.8,21.522387780178004,"(0, 0, 1)","(0, 0, 0, 7)",126.79454409117265,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-14,12.5,2.692292931584558,"(0, 0, 1)","(0, 0, 0, 7)",126.72391395624443,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-15,10.1,7.212492253256468,"(0, 0, 1)","(0, 0, 0, 7)",127.14188195421039,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-16,12.4,17.160317380977478,"(0, 0, 1)","(0, 0, 0, 7)",127.74457798408214,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-17,36.83,38.881771150680336,"(0, 0, 1)","(0, 0, 0, 7)",127.12534241080256,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-18,29.79,43.089695565451784,"(0, 0, 1)","(0, 0, 0, 7)",127.79207318003786,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-19,25.9,33.44718957452213,"(0, 0, 1)","(0, 0, 0, 7)",126.3920053818149,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
