DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01,5.61,2.793436107618963,"(1, 0, 0)","(0, 0, 0, 7)",-24.92350868584625,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-02,5.0,3.321722832173711,"(1, 0, 0)","(0, 0, 0, 7)",-26.369497640991007,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-03,4.91,3.196292561034862,"(1, 0, 0)","(0, 0, 0, 7)",-26.246426570314334,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-04,4.96,3.4358261893010926,"(1, 0, 0)","(0, 0, 0, 7)",-26.664744158105286,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-05,4.68,3.5162499716020084,"(1, 0, 0)","(0, 0, 0, 7)",-26.68874469070827,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-06,9.45,2.549448737259742,"(1, 0, 0)","(0, 0, 0, 7)",-26.756207795770756,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-07,6.28,3.7210184177706083,"(1, 0, 0)","(0, 0, 0, 7)",-16.633334059733638,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-08,5.35,4.36988472402115,"(1, 0, 0)","(0, 0, 0, 7)",-17.197919896996336,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-09,8.8,3.0804064683968733,"(1, 0, 0)","(0, 0, 0, 7)",-35.89995366438924,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-10,6.06,7.260761130011298,"(1, 0, 0)","(0, 0, 0, 7)",-30.714324577403573,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-11,7.0,3.66477400989524,"(1, 0, 0)","(0, 0, 0, 7)",-30.78839751091663,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-12,8.68,2.6618923418325324,"(1, 0, 0)","(0, 0, 0, 7)",-29.71205050343449,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-13,6.37,4.856926135909099,"(1, 0, 0)","(0, 0, 0, 7)",-26.929471706446378,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-14,5.9,2.6171181172006017,"(1, 0, 0)","(0, 0, 0, 7)",-34.73145236365636,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-15,5.5,2.892893671120951,"(1, 0, 0)","(0, 0, 0, 7)",-38.13062039418353,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-16,5.57,4.455130054390424,"(1, 0, 0)","(0, 0, 0, 7)",-44.82369323297955,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-17,6.68,5.393602451499265,"(1, 0, 0)","(0, 0, 0, 7)",-45.39154024964799,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-18,6.57,4.7905830734387695,"(1, 0, 0)","(0, 0, 0, 7)",-45.45371257316414,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-19,6.16,4.600414599321697,"(1, 0, 0)","(0, 0, 0, 7)",-45.3696073019383,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-20,5.64,4.41621725036295,"(1, 0, 0)","(0, 0, 0, 7)",-45.3714475938479,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-21,5.14,6.07357659766996,"(1, 0, 0)","(0, 0, 0, 7)",-45.7713503203729,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-22,5.0,4.880481800920106,"(1, 0, 0)","(0, 0, 0, 7)",-46.083403958831354,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-23,6.15,4.176119334318651,"(1, 0, 0)","(0, 0, 0, 7)",-46.101330127510835,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-24,7.2,3.911237806339145,"(1, 0, 0)","(0, 0, 0, 7)",-45.72830342126812,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-25,6.65,6.32586952947703,"(1, 0, 0)","(0, 0, 0, 7)",-44.433698631262025,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-26,6.26,4.298328196707821,"(1, 0, 0)","(0, 0, 0, 7)",-44.363507254960815,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-27,6.36,2.9555839788095284,"(1, 0, 0)","(0, 0, 0, 7)",-44.31820062477004,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-28,5.73,5.495347519164726,"(1, 0, 0)","(0, 0, 0, 7)",-44.097632454015084,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-29,5.37,4.578512877979136,"(1, 0, 0)","(0, 0, 0, 7)",-44.259345744351144,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-30,5.02,3.908878456858066,"(1, 0, 0)","(0, 0, 0, 7)",-47.805147796464084,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-31,6.83,2.8753476373439426,"(1, 0, 0)","(0, 0, 0, 7)",-49.53724176066162,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-01,5.25,5.507530897022676,"(1, 0, 0)","(0, 0, 0, 7)",-47.09728855332621,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-02,5.19,2.8795186873219314,"(1, 0, 0)","(0, 0, 0, 7)",-46.388353965273325,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-03,4.88,5.010869282502209,"(1, 0, 0)","(0, 0, 0, 7)",-48.323690262285695,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-04,4.64,3.3037128164275984,"(1, 0, 0)","(0, 0, 0, 7)",-51.33842947206692,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
