DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 20:00:00,3.3,2.6613724928758677,"(1, 0, 0)","(0, 0, 0, 7)",3.3,0.40784509285558335,0.19352348700731276,0.6386275071241321,1,2.6613724928758677
2023-12-02 20:00:00,3.27,2.800233841119115,"(1, 0, 0)","(0, 0, 0, 7)",3.27,0.2206802440297007,0.14365937580455193,0.4697661588808848,1,2.800233841119115
2023-12-03 20:00:00,3.24,3.804975012353277,"(1, 0, 0)","(0, 0, 0, 7)",3.24,0.3191967645835851,0.17437500381273968,0.5649750123532766,0,0.0
2023-12-04 20:00:00,3.14,2.8939615725713472,"(1, 0, 0)","(0, 0, 0, 7)",3.14,0.0605349077715645,0.07835618707918882,0.2460384274286529,1,2.8939615725713472
2023-12-05 20:00:00,3.01,1.980437295724225,"(1, 0, 0)","(0, 0, 0, 7)",3.01,1.0599993620356463,0.34204741005839695,1.0295627042757747,1,1.980437295724225
2023-12-06 20:00:00,3.72,1.6724231812461392,"(1, 0, 0)","(0, 0, 0, 7)",3.72,4.192570828698182,0.5504238760091024,2.047576818753861,1,1.6724231812461392
2023-12-07 20:00:00,5.01,3.442892519992881,"(1, 0, 0)","(0, 0, 0, 7)",5.01,2.455825853894263,0.3127959041930377,1.567107480007119,1,3.442892519992881
2023-12-08 20:00:00,3.95,2.8459547689332414,"(1, 0, 0)","(0, 0, 0, 7)",3.95,1.2189158722412528,0.27950512178905285,1.1040452310667588,1,2.8459547689332414
2023-12-09 20:00:00,24.69,15.4819812794037,"(1, 0, 0)","(0, 0, 0, 7)",24.69,84.78760875885196,0.37294527017400975,9.208018720596302,1,15.4819812794037
2023-12-10 20:00:00,10.9,7.395037204342372,"(1, 0, 0)","(0, 0, 0, 7)",10.9,12.28476419894414,0.3215562197851035,3.5049627956576286,1,7.395037204342372
2023-12-11 20:00:00,7.68,4.0189674866026985,"(1, 0, 0)","(0, 0, 0, 7)",7.68,13.40315906415216,0.47669694184860695,3.661032513397301,1,4.0189674866026985
2023-12-12 20:00:00,7.31,4.684144778413886,"(1, 0, 0)","(0, 0, 0, 7)",7.31,6.8951156447310575,0.35921412060001556,2.6258552215861135,1,4.684144778413886
2023-12-13 20:00:00,6.01,3.663075199829172,"(1, 0, 0)","(0, 0, 0, 7)",6.01,5.50805601765688,0.3905032945375754,2.346924800170828,1,3.663075199829172
2023-12-14 20:00:00,5.31,2.696153084574638,"(1, 0, 0)","(0, 0, 0, 7)",5.31,6.832195697278676,0.49224988991061425,2.6138469154253614,1,2.696153084574638
2023-12-15 20:00:00,4.61,5.745965296023852,"(1, 0, 0)","(0, 0, 0, 7)",4.61,1.2904171537705562,0.24641329631753822,1.1359652960238513,0,0.0
2023-12-16 20:00:00,9.09,8.868037694338492,"(1, 0, 0)","(0, 0, 0, 7)",9.09,0.049267265134572746,0.024418295452311122,0.2219623056615081,1,8.868037694338492
2023-12-17 20:00:00,9.8,8.109713802411003,"(1, 0, 0)","(0, 0, 0, 7)",9.8,2.8570674297598733,0.17247818342744875,1.690286197588998,1,8.109713802411003
2023-12-18 20:00:00,7.54,6.4011435213357855,"(1, 0, 0)","(0, 0, 0, 7)",7.54,1.2969940789954546,0.15104197329764119,1.1388564786642146,1,6.4011435213357855
2023-12-19 20:00:00,5.99,4.513717502579808,"(1, 0, 0)","(0, 0, 0, 7)",5.99,2.1794100121892006,0.24645784597999873,1.4762824974201925,1,4.513717502579808
2023-12-20 20:00:00,5.64,7.010159087353645,"(1, 0, 0)","(0, 0, 0, 7)",5.64,1.8773359246577743,0.2429360083960364,1.3701590873536453,0,0.0
2023-12-21 20:00:00,16.5,11.733759985346696,"(1, 0, 0)","(0, 0, 0, 7)",16.5,22.71704387728233,0.28886303119110934,4.766240014653304,1,11.733759985346696
2023-12-22 20:00:00,16.9,9.971442442373563,"(1, 0, 0)","(0, 0, 0, 7)",16.9,48.004909829342395,0.4099738199778956,6.928557557626435,1,9.971442442373563
2023-12-23 20:00:00,13.68,9.79076523187086,"(1, 0, 0)","(0, 0, 0, 7)",13.68,15.126147081624518,0.2843007871439429,3.889234768129139,1,9.79076523187086
