DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01 16:00:00,64.59,33.68911390471317,"(1, 0, 4)"
2023-12-02 16:00:00,43.67,34.788895429745615,"(1, 0, 3)"
2023-12-03 16:00:00,35.0,34.99962326455054,"(4, 0, 0)"
2023-12-04 16:00:00,32.84,36.32737378169779,"(4, 0, 0)"
2023-12-05 16:00:00,33.3,32.16731906488852,"(4, 0, 0)"
2023-12-06 16:00:00,79.0,29.231386121334893,"(1, 0, 3)"
2023-12-07 16:00:00,38.75,36.73263206497014,"(4, 0, 0)"
2023-12-08 16:00:00,29.83,26.696841329364872,"(1, 0, 3)"
2023-12-09 16:00:00,23.98,16.941738753538942,"(1, 0, 3)"
2023-12-10 16:00:00,19.58,19.03165245378831,"(1, 0, 3)"
2023-12-11 16:00:00,20.4,24.26882009871722,"(1, 0, 3)"
2023-12-12 16:00:00,19.81,24.595609856877687,"(1, 0, 2)"
2023-12-13 16:00:00,18.38,23.466946006233186,"(1, 0, 2)"
2023-12-14 16:00:00,18.73,24.25124237958528,"(1, 0, 3)"
2023-12-15 16:00:00,17.72,23.277006570780433,"(1, 0, 3)"
2023-12-16 16:00:00,16.16,14.115530177910474,"(1, 0, 3)"
2023-12-17 16:00:00,14.94,15.20365873032169,"(1, 0, 4)"
2023-12-18 16:00:00,18.54,18.569433572895885,"(2, 0, 4)"
2023-12-19 16:00:00,16.13,18.203827031625167,"(2, 0, 4)"
2023-12-20 16:00:00,14.5,14.74813937782659,"(1, 0, 4)"
2023-12-21 16:00:00,13.01,10.602528142541416,"(2, 0, 4)"
2023-12-22 16:00:00,12.33,14.599178919761107,"(1, 0, 3)"
2023-12-23 16:00:00,15.02,11.303407090610472,"(1, 0, 3)"
2023-12-24 16:00:00,13.0,9.433372361240613,"(2, 0, 3)"
2023-12-25 16:00:00,15.0,15.369324898092795,"(3, 0, 3)"
2023-12-26 16:00:00,13.09,11.55809292478694,"(1, 0, 3)"
2023-12-27 16:00:00,12.81,17.41652070826141,"(1, 0, 3)"
2023-12-28 16:00:00,12.11,12.189806675727327,"(1, 0, 2)"
2023-12-29 16:00:00,11.95,11.629075009977468,"(1, 0, 2)"
2023-12-30 16:00:00,17.02,14.846156874392564,"(1, 0, 3)"
2023-12-31 16:00:00,14.46,11.967606959398987,"(1, 0, 3)"
2024-01-01 16:00:00,11.92,14.341389256191015,"(3, 0, 3)"
2024-01-02 16:00:00,12.31,14.358419572490586,"(3, 0, 3)"
