DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01 08:00:00,27.14,19.79361970116278,"(1, 0, 3)"
2023-12-02 08:00:00,18.76,35.33035454626128,"(1, 0, 3)"
2023-12-03 08:00:00,14.42,21.467122647240817,"(1, 0, 3)"
2023-12-04 08:00:00,14.31,17.135461274737906,"(1, 0, 3)"
2023-12-05 08:00:00,13.89,14.963104559979271,"(1, 0, 3)"
2023-12-06 08:00:00,23.68,15.906850627776375,"(1, 0, 3)"
2023-12-07 08:00:00,23.93,26.52408125031519,"(1, 0, 3)"
2023-12-08 08:00:00,19.77,27.703891005899276,"(1, 0, 3)"
2023-12-09 08:00:00,15.84,21.10216673182519,"(1, 0, 3)"
2023-12-10 08:00:00,13.54,16.348745572886873,"(1, 0, 3)"
2023-12-11 08:00:00,14.34,19.553280499160266,"(1, 0, 3)"
2023-12-12 08:00:00,15.91,18.92350976958507,"(1, 0, 3)"
2023-12-13 08:00:00,16.03,19.100399794644392,"(1, 0, 3)"
2023-12-14 08:00:00,15.86,17.707162935924377,"(1, 0, 3)"
2023-12-15 08:00:00,15.56,17.57361105481972,"(1, 0, 3)"
2023-12-16 08:00:00,13.79,14.44523720481957,"(1, 0, 3)"
2023-12-17 08:00:00,12.54,14.757759640325043,"(1, 0, 3)"
2023-12-18 08:00:00,12.27,15.333384525676651,"(1, 0, 3)"
2023-12-19 08:00:00,12.14,13.518683995425109,"(1, 0, 3)"
2023-12-20 08:00:00,12.3,11.49564887695726,"(1, 0, 3)"
2023-12-21 08:00:00,11.21,11.62928697380201,"(1, 0, 3)"
2023-12-22 08:00:00,10.13,11.933867610775044,"(1, 0, 3)"
2023-12-23 08:00:00,9.07,10.595216595926724,"(2, 0, 3)"
2023-12-24 08:00:00,8.14,8.517975891280091,"(1, 0, 3)"
2023-12-25 08:00:00,7.65,8.654295766075006,"(2, 0, 3)"
2023-12-26 08:00:00,7.31,8.434301607757314,"(1, 0, 3)"
2023-12-27 08:00:00,10.87,13.235459386152542,"(1, 0, 3)"
2023-12-28 08:00:00,9.48,9.012823675402887,"(1, 0, 3)"
2023-12-29 08:00:00,8.68,8.324824022201605,"(2, 0, 4)"
2023-12-30 08:00:00,7.51,6.787776447954087,"(4, 0, 0)"
2023-12-31 08:00:00,6.93,6.3323746282171784,"(4, 0, 0)"
2024-01-01 08:00:00,6.33,7.603175570044334,"(1, 0, 3)"
2024-01-02 08:00:00,7.32,6.340278366728461,"(2, 0, 4)"
2024-01-03 08:00:00,7.02,6.131678615187356,"(2, 0, 4)"
2024-01-04 08:00:00,7.18,7.288785786559607,"(1, 0, 4)"
2024-01-05 08:00:00,6.83,8.741389571486694,"(1, 0, 3)"
2024-01-06 08:00:00,6.31,10.24317155679146,"(1, 0, 3)"
2024-01-07 08:00:00,5.69,8.07488977293189,"(2, 0, 3)"
2024-01-08 08:00:00,5.47,8.228906225007236,"(1, 0, 3)"
2024-01-09 08:00:00,6.1,5.844214251704468,"(1, 0, 2)"
