DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01 08:00:00,39.4,25.258607095562315,"(1, 0, 2)","(0, 0, 0, 7)",195.47458068068227,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-02 08:00:00,22.46,24.67988763914876,"(1, 0, 2)","(0, 0, 0, 7)",196.6704145923747,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-03 08:00:00,17.19,18.655369050027463,"(1, 0, 2)","(0, 0, 0, 7)",197.2260130006006,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-04 08:00:00,17.19,18.57246306617666,"(1, 0, 2)","(0, 0, 0, 7)",197.57980648638483,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-05 08:00:00,16.01,17.22624707138973,"(1, 0, 2)","(0, 0, 0, 7)",197.38901841474848,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-06 08:00:00,60.0,18.889597399994823,"(1, 0, 2)","(0, 0, 0, 7)",197.551024861574,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-07 08:00:00,35.02,45.125941447138224,"(1, 0, 2)","(0, 0, 0, 7)",206.65424806542265,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-08 08:00:00,22.95,20.256797629939438,"(1, 0, 2)","(0, 0, 0, 7)",205.9147750713147,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-09 08:00:00,18.29,20.476786745772504,"(1, 0, 2)","(0, 0, 0, 7)",205.94294704965967,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-10 08:00:00,14.95,19.249257031446604,"(4, 0, 0)","(1, 0, 1, 7)",205.76289791507634,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-11 08:00:00,16.75,17.07287622571226,"(4, 0, 0)","(1, 0, 1, 7)",206.20634684423516,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-12 08:00:00,22.18,17.147925459455106,"(4, 0, 0)","(1, 0, 1, 7)",205.3273857113058,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-13 08:00:00,17.68,20.551344480568485,"(1, 0, 2)","(0, 0, 0, 7)",202.27199168850865,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-14 08:00:00,17.42,37.08229543962196,"(2, 0, 1)","(0, 0, 0, 7)",197.6649023791818,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-15 08:00:00,16.58,16.049550862172165,"(1, 0, 2)","(0, 0, 0, 7)",178.6970905848096,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-16 08:00:00,15.03,24.667838608221004,"(2, 0, 1)","(0, 0, 0, 7)",178.34716322725612,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-17 08:00:00,13.0,36.95572852660931,"(2, 0, 1)","(0, 0, 0, 7)",178.51421186740657,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-18 08:00:00,14.05,29.591965208165906,"(2, 0, 1)","(0, 0, 0, 7)",175.7004034841559,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-19 08:00:00,15.09,14.749994843111287,"(1, 0, 2)","(0, 0, 0, 7)",171.28596100301945,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-20 08:00:00,13.51,13.715406520375666,"(1, 0, 2)","(0, 0, 0, 7)",170.65936589566547,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-21 08:00:00,12.27,11.571884874855224,"(1, 0, 2)","(0, 0, 0, 7)",170.2325375898734,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-22 08:00:00,11.0,11.395391665403235,"(1, 0, 2)","(0, 0, 0, 7)",170.01630423990946,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-23 08:00:00,9.76,10.612842566047652,"(1, 0, 2)","(0, 0, 0, 7)",170.05227331484934,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-24 08:00:00,8.78,8.371563347557718,"(1, 0, 2)","(0, 0, 0, 7)",170.42890171431117,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-25 08:00:00,8.5,9.193358443409533,"(1, 0, 2)","(1, 0, 1, 7)",170.68616891187193,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-26 08:00:00,7.8,8.284118438962938,"(1, 0, 2)","(0, 0, 0, 7)",170.8533769868668,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-27 08:00:00,13.62,13.257613991216044,"(1, 0, 2)","(0, 0, 0, 7)",170.6785962167972,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-28 08:00:00,11.58,10.101628291231494,"(1, 0, 2)","(0, 0, 0, 7)",171.77121212190568,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-29 08:00:00,9.51,9.600923978540248,"(1, 0, 2)","(0, 0, 0, 7)",170.55337165204477,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-30 08:00:00,8.47,9.057664336063562,"(1, 0, 2)","(0, 0, 0, 7)",157.55147034080727,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2023-12-31 08:00:00,7.38,7.477674018375266,"(3, 0, 1)","(0, 0, 0, 7)",157.87974474870674,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-01 08:00:00,6.66,7.365182596051584,"(1, 0, 2)","(1, 0, 1, 7)",153.69793054854955,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-02 08:00:00,9.03,8.21191207415174,"(1, 0, 2)","(0, 0, 0, 7)",154.27746318992604,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-03 08:00:00,7.88,7.995237288132382,"(1, 0, 2)","(0, 0, 0, 7)",154.46917302064156,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-04 08:00:00,8.44,9.114196297204606,"(1, 0, 2)","(0, 0, 0, 7)",152.59100777307492,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-05 08:00:00,7.83,8.784827227494631,"(1, 0, 2)","(1, 0, 1, 7)",141.10949390265915,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-06 08:00:00,6.67,7.830630955603369,"(1, 0, 2)","(1, 0, 1, 7)",130.35637855047108,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-07 08:00:00,5.98,6.541024443048928,"(1, 0, 2)","(1, 0, 1, 7)",129.4491044903143,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-08 08:00:00,6.65,6.967266139937321,"(1, 0, 2)","(1, 0, 1, 7)",128.68176709510993,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-09 08:00:00,7.92,7.665761457101909,"(1, 0, 2)","(1, 0, 1, 7)",121.87070398779974,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-10 08:00:00,75.89,8.672379125675729,"(1, 0, 2)","(1, 0, 1, 7)",120.87176168032468,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-11 08:00:00,22.83,35.036816661511345,"(1, 0, 2)","(1, 0, 1, 7)",157.7248733597712,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-12 08:00:00,16.38,12.766420150543771,"(1, 0, 2)","(1, 0, 1, 7)",159.27699011721285,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
2024-01-13 08:00:00,9.95,11.25335077659933,"(1, 0, 2)","(1, 0, 1, 7)",158.89012980324847,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4
