DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS
2023-12-01 04:00:00,18.68,12.954758899893335,"(1, 0, 2)","(0, 0, 0, 7)",277.6874914558086,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-02 04:00:00,10.5,16.079502162253082,"(1, 0, 2)","(0, 0, 0, 7)",278.41357725349326,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-03 04:00:00,9.13,10.058948223682624,"(1, 0, 2)","(0, 0, 0, 7)",278.70499238984814,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-04 04:00:00,11.34,11.608726840038853,"(1, 0, 2)","(0, 0, 0, 7)",278.914410511052,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-05 04:00:00,12.6,12.28058587503048,"(1, 0, 2)","(0, 0, 0, 7)",278.91348845513687,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-06 04:00:00,10.0,12.0086611529076,"(1, 0, 2)","(0, 0, 0, 7)",278.8618053091217,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-07 04:00:00,9.0,10.232067174316922,"(1, 0, 2)","(0, 0, 0, 7)",278.9782198228328,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-08 04:00:00,10.78,9.840594186132595,"(1, 0, 2)","(0, 0, 0, 7)",278.987115697064,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-09 04:00:00,9.95,9.706986132816168,"(1, 0, 2)","(0, 0, 0, 7)",278.5798986943297,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-10 04:00:00,54.12,12.9251692727186,"(2, 0, 1)","(0, 0, 0, 7)",277.76917204922825,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-11 04:00:00,26.45,32.24796187095345,"(2, 0, 1)","(0, 0, 0, 7)",286.4802819724782,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-12 04:00:00,15.48,13.410948361397393,"(2, 0, 1)","(0, 0, 0, 7)",284.4113774648075,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-13 04:00:00,12.93,12.092110127507262,"(1, 0, 0)","(2, 0, 2, 7)",280.74991542679766,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-14 04:00:00,10.62,12.937105455033743,"(2, 0, 1)","(0, 0, 0, 7)",282.181352481409,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
2023-12-15 04:00:00,9.0,11.632296836080588,"(2, 0, 1)","(0, 0, 0, 7)",282.0483728104534,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1
