DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,28.75,32.20622277720685,"(1, 0, 1)","(1, 0, 1, 7)",-69.38883639365775,31.21,11.94547588568341,3.456222777206847,0.12021644442458597,0,0.0
2024-07-02 20:00:00,27.21,29.437314614267255,"(1, 0, 1)","(1, 0, 1, 7)",-69.39205103026941,28.22,4.960930390928485,2.2273146142672537,0.08185647240967489,0,0.0
2024-07-03 20:00:00,27.16,28.297749998766605,"(1, 0, 1)","(1, 0, 1, 7)",-68.35098146039826,33.89,1.2944750596934094,1.1377499987666049,0.04189064796636984,1,28.297749998766605
2024-07-04 20:00:00,26.17,29.130217697013148,"(1, 0, 1)","(1, 0, 1, 7)",-67.8568831503157,28.0,8.762888813709814,2.960217697013146,0.1131149291942356,0,0.0
2024-07-05 20:00:00,25.85,26.201193215804803,"(2, 0, 3)","(1, 0, 1, 7)",-70.4642359727475,27.89,0.12333667482731815,0.3511932158048019,0.013585811056278603,1,26.201193215804803
2024-07-06 20:00:00,23.41,24.916949588317983,"(1, 0, 0)","(1, 0, 1, 7)",-67.24474962467201,24.79,2.2708970617317394,1.5069495883179833,0.0643720456351125,0,0.0
2024-07-07 20:00:00,27.06,22.124167350445344,"(1, 0, 1)","(1, 0, 1, 7)",-69.50347509635576,34.33,24.362443944409726,4.935832649554655,0.1824032760367574,1,22.124167350445344
2024-07-08 20:00:00,35.18,35.671114392471885,"(1, 0, 1)","(1, 0, 1, 7)",-68.04239364863476,42.34,0.2411933464930294,0.4911143924718857,0.013960045266398116,1,35.671114392471885
2024-07-09 20:00:00,32.3,35.98372375025806,"(1, 0, 1)","(1, 0, 1, 7)",-67.3480806848529,36.1,13.56982066821531,3.6837237502580606,0.11404717493059012,1,35.98372375025806
2024-07-10 20:00:00,31.39,32.07067950222718,"(1, 0, 1)","(1, 0, 1, 7)",-74.25579234455525,33.5,0.4633245847522396,0.6806795022271785,0.021684597076367586,1,32.07067950222718
2024-07-11 20:00:00,30.1,31.079642384874912,"(1, 0, 1)","(1, 0, 1, 7)",-80.81037618849216,31.78,0.9596992022434028,0.9796423848749107,0.03254625863371796,1,31.079642384874912
