DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,7.28,8.081765841315233,"(1, 0, 0)","(0, 0, 0, 7)",-20.901047160160207,7.28,0.6428284642999236,0.8017658413152331,0.11013267051033421,0,0.0
2024-07-02,7.0,7.206066881915803,"(1, 0, 0)","(0, 0, 0, 7)",-20.880950923130246,7.0,0.04246355982250165,0.20606688191580336,0.029438125987971908,0,0.0
2024-07-03,6.68,6.932514228986567,"(1, 0, 0)","(0, 0, 0, 7)",-20.857514373079425,6.68,0.06376343584068048,0.25251422898656717,0.03780153128541425,0,0.0
2024-07-04,8.44,6.621613233441485,"(1, 0, 0)","(0, 0, 0, 7)",-20.863566101262528,8.44,3.3065304327951304,1.8183867665585147,0.21544866902352072,1,6.621613233441485
2024-07-05,7.18,8.384173882893947,"(1, 0, 0)","(0, 0, 0, 7)",-19.838932021145776,7.18,1.4500347402438858,1.2041738828939472,0.16771223995737428,0,0.0
2024-07-06,11.48,7.12278707768235,"(1, 0, 0)","(0, 0, 0, 7)",-19.58424363006201,11.48,18.985304450411917,4.35721292231765,0.3795481639649521,1,7.12278707768235
2024-07-07,7.8,11.431070431636195,"(1, 0, 0)","(0, 0, 0, 7)",-15.151347792835242,7.8,13.184672479502668,3.6310704316361955,0.46552185020976866,0,0.0
2024-07-08,7.43,7.735651672610423,"(1, 0, 0)","(0, 0, 0, 7)",-13.236280953615164,7.43,0.09342294496954949,0.3056516726104235,0.041137506407863185,0,0.0
2024-07-09,6.6,7.370733159754531,"(1, 0, 0)","(0, 0, 0, 7)",-13.22003793065248,6.6,0.5940296035452038,0.7707331597545313,0.1167777514779593,0,0.0
2024-07-10,6.3,6.546075334369323,"(1, 0, 0)","(0, 0, 0, 7)",-12.95531753265332,6.3,0.06055307018497442,0.2460753343693236,0.03905957688401962,0,0.0
2024-07-11,6.01,6.225245907355588,"(1, 0, 0)","(0, 0, 0, 7)",-18.702694180479718,6.01,0.046330800633330525,0.21524590735558835,0.03581462684785164,0,0.0
2024-07-12,5.67,5.936488213483718,"(1, 0, 0)","(0, 0, 0, 7)",-18.52441195723718,5.67,0.07101596792574347,0.26648821348371765,0.046999684917763254,0,0.0
2024-07-13,8.14,5.603527096799862,"(1, 0, 0)","(0, 0, 0, 7)",-18.287473670936556,8.14,6.433694788668539,2.5364729032001385,0.31160600776414477,1,5.603527096799862
2024-07-14,7.3,8.058604108405715,"(1, 0, 0)","(0, 0, 0, 7)",-16.440493992267974,7.3,0.5754801932900306,0.7586041084057156,0.10391837101448159,0,0.0
