DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 08:00:00,19.21,21.125815242695023,"(1, 0, 0)","(1, 0, 1, 7)",61.67897752232964,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,21.54,3.670348044142585,1.9158152426950217,0.09973010112936083,1,21.125815242695023
2024-07-02 08:00:00,22.7,28.639788476131248,"(1, 0, 0)","(1, 0, 1, 7)",61.83035687206236,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,60.6,35.28108714118158,5.939788476131248,0.2616646905784691,1,28.639788476131248
2024-07-03 08:00:00,23.1,22.34756366782465,"(2, 0, 0)","(1, 0, 1, 7)",60.51552403193024,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,26.16,0.5661604339774933,0.7524363321753498,0.03257300139287228,1,22.34756366782465
2024-07-04 08:00:00,18.91,19.08100917690545,"(2, 0, 0)","(1, 0, 2, 7)",61.13839038992737,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,22.0,0.029244138585879504,0.17100917690545003,0.009043319772895296,1,19.08100917690545
2024-07-05 08:00:00,18.05,14.529534968166416,"(2, 0, 0)","(0, 0, 0, 7)",62.936940583717366,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,20.32,12.39367404036304,3.5204650318335844,0.19503961395199912,1,14.529534968166416
2024-07-06 08:00:00,16.64,12.509065944997657,"(2, 0, 0)","(0, 0, 0, 7)",62.413542272963575,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,17.37,17.06461616677811,4.130934055002344,0.248253248497737,1,12.509065944997657
2024-07-07 08:00:00,14.51,15.361378096213125,"(2, 0, 0)","(1, 0, 2, 7)",59.50985891018775,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,16.15,0.7248446627114851,0.851378096213125,0.05867526507326844,1,15.361378096213125
2024-07-08 08:00:00,18.21,15.205928581405736,"(2, 0, 0)","(0, 0, 0, 7)",60.53112205123875,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,20.75,9.024445088014959,3.0040714185942647,0.1649682272704154,1,15.205928581405736
2024-07-09 08:00:00,18.13,14.166084434237346,"(2, 0, 0)","(0, 0, 0, 7)",59.77037552733489,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,21.13,15.712626612495452,3.963915565762653,0.2186384757728987,1,14.166084434237346
2024-07-10 08:00:00,17.6,18.902596289271155,"(3, 0, 0)","(1, 0, 1, 7)",56.21017260390212,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,20.8,1.6967570928229798,1.302596289271154,0.07401115279949738,1,18.902596289271155
