DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,28.75,25.3427829303128,"(1, 0, 1)","(1, 0, 1, 7)",-69.38883639365775,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,31.21,11.609128159967826,3.4072170696871993,0.1185118980760765,1,25.3427829303128
2024-07-02 20:00:00,27.21,23.54574405278465,"(1, 0, 1)","(1, 0, 1, 7)",-69.39205103026941,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,28.22,13.426771646703077,3.664255947215352,0.13466578269810187,1,23.54574405278465
2024-07-03 20:00:00,27.16,22.171051412139047,"(1, 0, 1)","(1, 0, 1, 7)",-68.35098146039826,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,33.89,24.8896080123198,4.988948587860953,0.18368735595953437,1,22.171051412139047
2024-07-04 20:00:00,26.17,17.537361200743785,"(1, 0, 1)","(1, 0, 1, 7)",-67.8568831503157,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,28.0,74.52245263842381,8.632638799256217,0.32986774166053556,1,17.537361200743785
2024-07-05 20:00:00,25.85,23.168651025457656,"(2, 0, 3)","(1, 0, 1, 7)",-70.4642359727475,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,27.89,7.1896323232792865,2.6813489745423453,0.10372723305773096,1,23.168651025457656
2024-07-06 20:00:00,23.41,10.865999982566883,"(1, 0, 0)","(1, 0, 1, 7)",-67.24474962467201,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,24.79,157.35193643736204,12.544000017433117,0.5358393856229439,1,10.865999982566883
2024-07-07 20:00:00,27.06,23.183439006428408,"(1, 0, 1)","(1, 0, 1, 7)",-69.50347509635576,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,34.33,15.02772513688076,3.876560993571591,0.1432579820240795,1,23.183439006428408
2024-07-08 20:00:00,35.18,25.51090970879921,"(1, 0, 1)","(1, 0, 1, 7)",-68.04239364863476,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,42.34,93.49130705939335,9.669090291200789,0.274846227720318,1,25.51090970879921
2024-07-09 20:00:00,32.3,17.875017539857637,"(1, 0, 1)","(1, 0, 1, 7)",-67.3480806848529,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,36.1,208.08011897541473,14.42498246014236,0.4465938842149338,1,17.875017539857637
2024-07-10 20:00:00,31.39,24.23920655374356,"(1, 0, 1)","(1, 0, 1, 7)",-74.25579234455525,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,33.5,51.13384691102405,7.15079344625644,0.22780482466570373,1,24.23920655374356
2024-07-11 20:00:00,30.1,21.86909627110405,"(1, 0, 1)","(1, 0, 1, 7)",-80.81037618849216,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,31.78,67.7477761943533,8.230903728895953,0.27345195112611137,1,21.86909627110405
2024-07-12 20:00:00,26.85,16.52644665348575,"(1, 0, 1)","(1, 0, 1, 7)",-83.49763907702452,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,27.79,106.57575369832561,10.323553346514252,0.3844898825517412,1,16.52644665348575
2024-07-13 20:00:00,23.59,12.84211151527376,"(1, 0, 1)","(1, 0, 1, 7)",-83.95195974726361,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,25.34,115.5171068801109,10.74788848472624,0.45561205954753026,1,12.84211151527376
2024-07-14 20:00:00,22.39,15.12621818837722,"(1, 0, 1)","(1, 0, 1, 7)",-84.18340089847625,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,23.92,52.762526206861935,7.263781811622781,0.32442080444943194,1,15.12621818837722
2024-07-15 20:00:00,28.0,17.892481111776426,"(1, 0, 1)","(1, 0, 1, 7)",-87.84235209057267,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,34.4,102.1619380757963,10.107518888223574,0.3609828174365562,1,17.892481111776426
2024-07-16 20:00:00,41.46,21.648610250715333,"(1, 0, 1)","(1, 0, 2, 7)",-102.80935737353823,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,107.17,392.4911637980616,19.81138974928467,0.4778434575321917,1,21.648610250715333
2024-07-17 20:00:00,41.47,24.20560288109305,"(1, 0, 1)","(1, 0, 1, 7)",-91.32918890500724,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,50.31,298.0594078793226,17.26439711890695,0.41631051649160716,1,24.20560288109305
2024-07-18 20:00:00,38.47,26.741178747366675,"(1, 0, 1)","(1, 0, 1, 7)",-91.31555294525118,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,46.86,137.56524797622313,11.728821252633324,0.30488227846720367,1,26.741178747366675
2024-07-19 20:00:00,34.74,31.98999880176368,"(1, 0, 1)","(1, 0, 1, 7)",-92.11899837898572,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,37.48,7.5625065903012105,2.7500011982363226,0.07915950484272662,1,31.98999880176368
2024-07-20 20:00:00,28.53,25.36701160175963,"(1, 0, 1)","(1, 0, 1, 7)",-93.42166972777274,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,30.85,10.004495607403198,3.1629883982403726,0.11086534869401936,1,25.36701160175963
2024-07-21 20:00:00,24.75,23.38346763718721,"(1, 0, 1)","(1, 0, 1, 7)",-94.85828800800422,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,25.98,1.8674106986147088,1.3665323628127908,0.0552134288005168,1,23.38346763718721
2024-07-22 20:00:00,28.47,27.37537733529376,"(2, 0, 0)","(1, 0, 1, 7)",-102.85952581803404,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,31.01,1.1981987780885885,1.0946226647062396,0.03844828467531576,1,27.37537733529376
2024-07-23 20:00:00,27.78,38.71329441437362,"(1, 0, 1)","(1, 0, 1, 7)",-104.3418929987225,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,29.98,119.5369267513734,10.93329441437362,0.39356711354836643,0,0.0
2024-07-24 20:00:00,27.16,25.022268429524477,"(1, 0, 1)","(1, 0, 1, 7)",-105.5246948822561,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,29.0,4.5698962674077475,2.1377315704755233,0.07870882070970263,1,25.022268429524477
2024-07-25 20:00:00,30.85,21.540389937001965,"(1, 0, 1)","(1, 0, 1, 7)",-106.8030798959889,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,37.22,86.6688395250743,9.309610062998036,0.3017701803240854,1,21.540389937001965
2024-07-26 20:00:00,28.66,25.70017479870887,"(1, 0, 1)","(1, 0, 1, 7)",-104.85653081914246,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,31.25,8.760565222198089,2.9598252012911317,0.10327373347142818,1,25.70017479870887
2024-07-27 20:00:00,24.96,23.853175787605903,"(1, 0, 1)","(1, 0, 1, 7)",-106.64361143526855,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,26.33,1.2250598371418162,1.1068242123940983,0.04434391876578919,1,23.853175787605903
2024-07-28 20:00:00,21.11,15.116962074452632,"(1, 0, 1)","(1, 0, 1, 7)",-106.98348611937834,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,23.38,35.9165035770491,5.993037925547368,0.2838956857199132,1,15.116962074452632
2024-07-29 20:00:00,26.39,21.83939788225443,"(1, 0, 1)","(1, 0, 1, 7)",-108.14542935826576,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,29.02,20.707979634030462,4.550602117745569,0.17243660923628532,1,21.83939788225443
2024-07-30 20:00:00,26.69,21.94704147579029,"(2, 0, 0)","(1, 0, 1, 7)",-106.8656661121732,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,30.68,22.495655562373567,4.742958524209712,0.17770545238702554,1,21.94704147579029
2024-07-31 20:00:00,24.75,19.67668790335393,"(1, 0, 1)","(1, 0, 1, 7)",-109.73513869322365,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,29.45,25.738495629975347,5.07331209664607,0.20498230693519476,1,19.67668790335393
2024-08-01 20:00:00,23.21,22.0166395534768,"(2, 0, 0)","(1, 0, 1, 7)",-109.51330651257246,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,25.09,1.4241091553260532,1.1933604465232008,0.05141578830345544,1,22.0166395534768
2024-08-02 20:00:00,21.54,16.624032083914134,"(1, 0, 1)","(1, 0, 2, 7)",-108.30297329481702,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,22.97,24.166740551985605,4.915967916085865,0.22822506574214788,1,16.624032083914134
2024-08-03 20:00:00,20.12,27.142648034016812,"(1, 0, 2)","(1, 0, 1, 7)",-108.80111934635087,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,21.39,49.31758540968018,7.022648034016811,0.34903817266485143,0,0.0
2024-08-04 20:00:00,18.89,15.059271966046753,"(1, 0, 1)","(1, 0, 1, 7)",-111.4759442019446,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,19.72,14.674477270115316,3.830728033953248,0.20279131995517458,1,15.059271966046753
2024-08-05 20:00:00,25.29,21.633188114226364,"(1, 0, 1)","(1, 0, 1, 7)",-111.4075417224276,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,32.45,13.37227316793533,3.656811885773635,0.1445951714422157,1,21.633188114226364
2024-08-06 20:00:00,27.25,22.984102539825027,"(1, 0, 1)","(1, 0, 1, 7)",-111.24487141162236,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,31.26,18.197881140727283,4.265897460174973,0.15654669578623753,1,22.984102539825027
2024-08-07 20:00:00,27.39,26.35983051336017,"(1, 0, 1)","(1, 0, 1, 7)",-111.65915997391292,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,31.85,1.061249171203774,1.0301694866398314,0.037611153217956605,1,26.35983051336017
2024-08-08 20:00:00,29.33,24.311446972611247,"(1, 0, 1)","(1, 0, 1, 7)",-112.01069843360796,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,35.0,25.185874488712802,5.0185530273887515,0.17110647894267822,1,24.311446972611247
2024-08-09 20:00:00,26.25,22.39928001479812,"(1, 0, 1)","(1, 0, 1, 7)",-111.44291048322656,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,27.67,14.828044404433173,3.8507199852018807,0.14669409467435737,1,22.39928001479812
2024-08-10 20:00:00,23.66,33.37876995438111,"(1, 0, 1)","(1, 0, 1, 7)",-113.36764212536065,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,24.9,94.45448942618106,9.718769954381113,0.4107679608783226,0,0.0
2024-08-11 20:00:00,22.46,14.586625019400463,"(1, 0, 1)","(1, 0, 2, 7)",-116.4461648042429,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,24.46,61.99003358513077,7.873374980599538,0.3505509786553668,1,14.586625019400463
2024-08-12 20:00:00,25.32,10.811185012316365,"(1, 0, 1)","(1, 0, 2, 7)",-116.82602443562008,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,27.91,210.5057123468333,14.508814987683635,0.573017969497774,1,10.811185012316365
2024-08-13 20:00:00,27.88,2.12583276471171,"(2, 0, 1)","(2, 0, 1, 7)",-113.3703755539172,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,35.62,663.2771299831968,25.75416723528829,0.9237506181954193,1,2.12583276471171
2024-08-14 20:00:00,30.93,16.940898696262167,"(1, 0, 1)","(1, 0, 2, 7)",-116.48681054797764,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,36.64,195.69495528623955,13.989101303737833,0.45228261570442396,1,16.940898696262167
2024-08-15 20:00:00,29.1,10.774030987589644,"(2, 0, 0)","(1, 0, 2, 7)",-118.67052741644991,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,30.48,335.84114024382467,18.325969012410358,0.6297583853061979,1,10.774030987589644
