DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,4.49,4.977386142450533,"(1, 0, 0)","(1, 0, 0, 7)",110.56838767488242,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.94,0.23754525185281128,0.487386142450533,0.10854925221615434,0,0.0
2024-07-02,4.18,4.319738484235689,"(1, 0, 0)","(1, 0, 0, 7)",108.25547379192372,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.73,0.019526843976487972,0.13973848423568924,0.03343025938652853,1,4.319738484235689
2024-07-03,3.97,4.052917995632653,"(1, 0, 0)","(1, 0, 0, 7)",107.35125402473436,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.21,0.006875393999736571,0.08291799563265245,0.02088614499563034,1,4.052917995632653
2024-07-04,4.59,3.963254190518542,"(1, 0, 0)","(1, 0, 0, 7)",107.04969633455896,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,6.2,0.39281030970256803,0.626745809481458,0.13654592799160306,1,3.963254190518542
2024-07-05,4.83,4.677590170762563,"(1, 0, 0)","(1, 0, 0, 7)",106.45417720710768,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,5.8,0.023228756048184827,0.1524098292374374,0.031554830069862816,1,4.677590170762563
2024-07-06,4.61,4.751192640441886,"(1, 0, 0)","(1, 0, 0, 7)",105.99613539335864,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,5.08,0.019935361714951562,0.1411926404418855,0.030627470811688828,1,4.751192640441886
2024-07-07,5.59,5.65068767725724,"(1, 0, 0)","(1, 0, 0, 7)",105.75752264172267,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,7.74,0.0036829941708789522,0.060687677257240225,0.010856471781259432,1,5.65068767725724
2024-07-08,4.72,4.416972542118059,"(1, 0, 0)","(1, 0, 0, 7)",106.0137402336648,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,6.51,0.09182564023039123,0.3030274578819405,0.06420073260210604,1,4.416972542118059
2024-07-09,4.31,4.432753683189875,"(1, 0, 0)","(1, 0, 0, 7)",106.4741077144028,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.6,0.015068466736680365,0.12275368318987567,0.028481132990690414,1,4.432753683189875
2024-07-10,4.43,4.166705796344782,"(1, 0, 0)","(1, 0, 0, 7)",106.36098450295734,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,5.34,0.06932383767843503,0.2632942036552173,0.0594343574842477,1,4.166705796344782
2024-07-11,4.03,4.263110332193964,"(1, 0, 0)","(1, 0, 0, 7)",105.63510655623642,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.34,0.05434042697558016,0.23311033219396382,0.057843754886839654,1,4.263110332193964
2024-07-12,3.45,4.03014906626025,"(1, 0, 0)","(1, 0, 0, 7)",105.85465476443956,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.79,0.3365729390826402,0.5801490662602502,0.16815914964065223,0,0.0
2024-07-13,3.64,3.427192743525157,"(1, 0, 0)","(1, 0, 0, 7)",106.3013400805582,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.42,0.04528692840834975,0.21280725647484333,0.05846353199858333,1,3.427192743525157
2024-07-14,3.83,3.983709557792587,"(1, 0, 0)","(1, 0, 0, 7)",105.9498364065824,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.76,0.023626628156792607,0.15370955779258688,0.0401330438100749,1,3.983709557792587
2024-07-15,3.58,3.50493617875796,"(1, 0, 0)","(1, 0, 0, 7)",102.77396377936464,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.99,0.005634577259456973,0.07506382124204025,0.020967547832972135,1,3.50493617875796
2024-07-16,3.54,3.449725841958256,"(1, 0, 0)","(1, 0, 0, 7)",102.75855663044398,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.78,0.008149423610145791,0.0902741580417441,0.025501174588063304,1,3.449725841958256
2024-07-17,3.75,3.46950132919284,"(1, 0, 0)","(1, 0, 0, 7)",101.6510445737932,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.73,0.07867950432458361,0.2804986708071602,0.07479964554857604,1,3.46950132919284
2024-07-18,3.58,3.6674420810268233,"(1, 0, 0)","(1, 0, 0, 7)",101.08195951504784,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.99,0.007646117534301526,0.08744208102682327,0.024425162297995327,1,3.6674420810268233
2024-07-19,3.43,3.561115577073521,"(1, 0, 0)","(1, 0, 0, 7)",100.38981901530084,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.7,0.017191294551322383,0.13111557707352084,0.03822611576487488,1,3.561115577073521
2024-07-20,3.34,3.284123291994004,"(1, 0, 0)","(1, 0, 0, 7)",100.12589676467202,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.82,0.003122206497587298,0.055876708005995646,0.01672955329520828,1,3.284123291994004
2024-07-21,3.82,3.329486895854292,"(1, 0, 0)","(1, 0, 0, 7)",99.71871894361284,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.3,0.24060310533865822,0.49051310414570803,0.12840657176589215,1,3.329486895854292
2024-07-22,3.4,3.613039097642448,"(1, 0, 0)","(1, 0, 0, 7)",99.06120952797262,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.88,0.04538565712430854,0.2130390976424481,0.0626585581301318,1,3.613039097642448
2024-07-23,3.19,3.440209501615073,"(1, 0, 0)","(1, 0, 0, 7)",99.00591478699478,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.61,0.06260479469846318,0.25020950161507294,0.07843558044359654,1,3.440209501615073
2024-07-24,3.02,3.203850681519265,"(1, 0, 0)","(1, 0, 0, 7)",98.4801478349193,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.35,0.03380107309509824,0.1838506815192651,0.06087770911233943,1,3.203850681519265
2024-07-25,2.78,2.9537680440924694,"(1, 0, 0)","(1, 0, 0, 7)",98.15503743842356,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.21,0.030195333147722457,0.1737680440924696,0.06250649068074446,1,2.9537680440924694
2024-07-26,2.72,2.7205344446953137,"(1, 0, 0)","(1, 0, 0, 7)",98.08705954727104,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.0,2.8563113234873583e-07,0.0005344446953134963,0.0001964870203358442,1,2.7205344446953137
2024-07-27,2.66,2.72456831394478,"(1, 0, 0)","(1, 0, 0, 7)",97.23322865082842,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,3.07,0.00416906716567166,0.06456831394477991,0.024273802234879665,1,2.72456831394478
2024-07-28,3.18,3.0915067575972475,"(1, 0, 0)","(1, 0, 0, 7)",96.83689515025,FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],1,1,4.41,0.007831053950952347,0.08849324240275269,0.02782806364866437,1,3.0915067575972475
