DATE,ACTUAL_VALUE,D+1_ENSEMBEL_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-10,6.059999761047502,8.61611980432258,7.5472982682958465,9.00431609807943
2023-12-11,7.000000392652717,5.47161504337483,4.632518188566403,4.774951428994523
2023-12-12,8.679999356708867,6.517154670875072,5.621003310248081,6.4893014136007805
2023-12-13,6.369999652647953,6.826028521057595,6.015424135489879,6.444479970205456
2023-12-14,5.899999842361438,6.0410123327957095,5.227359000682934,5.798822939820513
2023-12-15,5.499999890782627,5.896650010455859,5.097160159669021,5.591367371147718
2023-12-16,5.570000103792248,5.490063195192691,4.703040263361337,4.950397880726056
2023-12-17,6.680000200982472,5.297505144617176,4.594171054257481,4.972850174482555
2023-12-18,6.569999906475878,5.589969850716857,5.032643224628393,5.736456383194728
2023-12-19,6.160000263290126,6.077920193536821,5.466352897861931,6.113075432585883
2023-12-20,5.640000050777555,5.384405709838814,4.740042923200396,5.0192579647998325
2023-12-21,5.1400000722158365,5.036705839913953,4.454773166396775,4.998405676252346
2023-12-22,5.0000002661696294,4.6601016137117375,4.131559217269521,4.601029882779869
2023-12-23,6.150000226396275,5.652449341968138,5.135267621785243,6.166011869715633
2023-12-24,7.199999889703434,6.5105947558472606,5.972711268047814,6.825143131039585
2023-12-25,6.6500000827540875,6.3420559330682105,5.82042500486005,6.697701631132548
2023-12-26,6.260000254531597,6.339207983013197,5.7643383324254795,6.43465758188301
2023-12-27,6.360000304437258,5.9488512457236515,5.353018506002186,5.9482503670405595
2023-12-28,5.730000037358874,6.235139475417727,5.556708264070565,6.006301827076963
2023-12-29,5.369999718266482,5.399299071454381,4.762655219811999,5.087228799995235
2023-12-30,5.019999780226253,5.174475109968609,4.652559105562859,5.294717302019081
2023-12-31,6.83000029095797,5.897377586679139,5.283857304224694,6.212155710749969
2024-01-01,5.249999756490438,5.4885658332266045,5.019176754352535,5.931160403499715
2024-01-02,5.189999850091494,4.970512401888787,4.4965062475818645,5.165415930291007
2024-01-03,4.880000099584233,5.155274651542211,4.666752306228073,5.274787623028178
2024-01-04,4.6399998024893705,4.8220459280331065,4.292356635249942,4.753195986277284
2024-01-05,4.900000126301698,4.74056249137917,4.147382062595931,4.784914708836578
2024-01-06,4.219999825552821,4.500022582660547,3.9693462885100943,4.702594365459469
2024-01-07,3.9499999102712335,4.078196218290459,3.6413469152451303,4.192184900261738
2024-01-08,3.9800000145776435,3.890793811448335,3.5286867507830673,4.058771083018619
2024-01-09,3.6899998090052315,4.111071441544086,3.7173455562176034,4.222342759251398
2024-01-10,3.5400001053051504,3.7439742504279265,3.254813545161017,3.494226075767901
2024-01-11,3.4700001745249485,3.611879584069192,2.9637679821713143,2.642876574981303
2024-01-12,3.210000211439793,3.468590029977494,2.765786803552865,3.6228330121932846
2024-01-13,3.679999792045828,3.261779301251944,2.6610893486210667,3.2403161011495643
2024-01-14,3.1299998762863845,3.3160133022418825,2.84733999905102,3.733248162499605
2024-01-15,2.9999998951328863,3.0698597379938994,2.6837262961157764,3.1490323037201007
2024-01-16,3.049999807704781,3.399750962318934,2.929443551326214,3.356964427599011
2024-01-17,2.8799999063486013,3.219720316445001,2.688786678946914,2.8613777859295286
2024-01-18,2.7800000457866654,3.307014764525923,2.5967726176411587,2.9733045235779376
2024-01-19,2.58999991098459,3.226349789741547,2.5980041573100854,3.1027895011523623
2024-01-20,4.000000102642053,2.93479758746687,2.38963811849347,2.648047872606684
2024-01-21,6.899999640087901,3.9019685691704025,3.4622854363036604,4.344274462813376
2024-01-22,4.559999739074514,4.292867730812403,4.138994473378196,4.938546303307478
2024-01-23,3.9900001106143534,3.999936361968812,3.7304567307769374,4.235753284973897
2024-01-24,3.5000001783872907,3.9059649570391874,3.5830900912721506,4.13808556075528
2024-01-25,3.5000001783872907,3.467075925779727,3.1394350104502378,3.43336806484967
2024-01-26,3.169999784623551,4.438740884200815,3.8459643659504636,4.603964129972238
2024-01-27,3.5200000706065264,3.2670353531193417,2.7596433157421756,3.059893044885137
2024-01-28,4.39999976909429,3.7017416222313435,3.260171434218814,3.9252606200460045
2024-01-29,3.9800000145776435,3.6920026741221568,3.402093767927881,4.070009698252809
2024-01-30,3.8999999662042137,3.9131913035504846,3.483055362230366,3.979558276626487
2024-01-31,3.650000039588423,3.5856079790119355,3.155556460300849,3.8270788445996917
2024-02-01,3.3500002130757798,3.4189292630196046,3.007194651622706,3.4411219784256857
2024-02-02,3.100000071692447,3.4796323748774145,3.087406389422892,3.6446280033194194
2024-02-03,3.169999784623551,3.1417483198274017,2.751326905173746,2.953638119525479
2024-02-04,4.860000012636423,3.2757732066294007,2.9367857448899883,3.463611081098663
2024-02-05,3.400000097898719,3.609623945446811,3.4479674511536222,4.16013685622284
2024-02-06,3.1599999831190493,3.423356942739777,3.140280742657503,3.447545974005246
2024-02-07,2.960000163797157,3.1410791351517826,2.8471630262068635,3.1796262040367242
2024-02-08,3.440000172187082,3.951675070134185,3.4672429741615374,4.320080801854212
2024-02-09,2.90000014807241,3.446488676866799,2.9284359684254655,3.002102203165984
2024-02-10,2.8299998966026467,3.090815617249238,2.63411612427096,3.104349306012612
2024-02-11,2.7299998438708064,3.010764924900335,2.675701207926656,2.9589557254702163
2024-02-12,2.7999998960435826,2.8944596968473197,2.6079866539522167,2.8053590693025345
2024-02-13,2.519999913775909,3.0248995490797093,2.7489819337765007,2.9714531824763513
2024-02-14,2.3499999613319704,2.8078452889288705,2.4816834661483282,2.624537997794032
2024-02-15,2.329999936541269,2.5844116483335458,2.2914813841081516,2.5416538699874414
2024-02-16,2.110000001757669,2.5125262883554003,2.1909294576591933,2.3671787821346095
2024-02-17,2.18999991627359,2.41352186894046,2.121966443389839,2.4712360888140026
2024-02-18,3.6100000534622874,2.915291414816457,2.6130727262356244,3.0991882606988734
2024-02-19,3.0699998257186847,3.0045476421241677,2.853652580312529,3.468208370396567
2024-02-20,2.890000190908779,3.105515405380892,2.850449999960671,3.1477855442972906
2024-02-21,2.5000000779941316,2.8837336907834383,2.5875084307858742,2.8510161710134647
2024-02-22,2.3999999180460367,3.6706670904272265,3.197506968593599,4.441518429577837
2024-02-23,2.1999999364979117,4.909857059538946,3.892842921337202,2.5584478881210067
2024-02-24,3.169999784623551,10.136081628049535,8.942699983605404,7.172214529653922
2024-02-25,2.6199999079425527,3.877391608565578,3.191052745487434,3.3568149255170976
2024-02-26,2.669999814849889,3.1811317135419808,2.6464034775613676,2.4220141070642556
2024-02-27,2.6799998751206378,3.2647893447476823,2.8480426574716926,2.9637696665373063
2024-02-28,22.46000055431539,3.1068703106943913,2.612595266732373,2.604699481782858
