DATE,ACTUAL_VALUE,D+1_ENSEMBEL_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-03 12:00:00,3.5199999706699145,3.2549393785327614,3.3390799849965282,3.425290998907785
2023-12-04 12:00:00,2.949999970043486,3.028190792762404,3.0947493093057923,3.057083466893388
2023-12-05 12:00:00,2.430000033470194,2.6027674758046393,2.6412466420615335,2.6199904731270234
2023-12-06 12:00:00,2.6800001318309645,2.432767984984053,2.508737350799363,2.530691401924341
2023-12-07 12:00:00,3.3600000932822716,3.2346837942975415,3.5216601958950653,3.5970927434831093
2023-12-08 12:00:00,3.380000140844298,3.0024615427832093,3.04264741264407,2.9281445232829477
2023-12-09 12:00:00,4.460000230086888,3.568573314517116,3.748031104135014,3.769406749301666
2023-12-10 12:00:00,7.160000328430771,7.856437571796836,7.992057377516357,7.236605612470117
2023-12-11 12:00:00,5.67000017579903,5.770536348442276,5.767705342482665,6.016311298397919
2023-12-12 12:00:00,4.0099998118399975,4.116247391646759,4.190418892694891,4.21515809798853
2023-12-13 12:00:00,3.950000034913393,3.6821199873746884,3.7489911861507252,3.7411996467941298
2023-12-14 12:00:00,3.640000060726168,3.281003295402177,3.3261421978365107,3.398076667335155
2023-12-15 12:00:00,3.3500000402829997,3.229053554868527,3.4003647427149217,3.387809138530063
2023-12-16 12:00:00,4.060000176473685,3.2785509273629265,3.3949392449027322,3.349703130024553
2023-12-17 12:00:00,9.60000081034419,9.086046094873605,10.107379110681682,9.583711796588892
2023-12-18 12:00:00,5.909999917438976,7.2634966892439,7.376093877431656,7.608389712545581
2023-12-19 12:00:00,4.860000249133216,4.603056612582342,4.55047985670742,4.537290028286312
2023-12-20 12:00:00,5.249999886668677,4.826625639974915,5.0504172009986705,5.038705382714081
2023-12-21 12:00:00,8.109999836137206,6.603562033691318,7.067734673391269,6.710407770828007
2023-12-22 12:00:00,12.799999394609765,8.926253620430947,9.031475194957586,8.963275855595974
2023-12-23 12:00:00,12.54999985598373,11.352143591582164,11.676473540139456,11.59674856578722
2023-12-24 12:00:00,18.52999851073824,15.934542137906359,17.48725856762696,17.813051627805923
2023-12-25 12:00:00,16.199999043183812,16.080940397112894,16.603111518918475,16.5498747054161
2023-12-26 12:00:00,13.53999952349943,13.267752718266761,13.74243669474133,13.700321661345297
2023-12-27 12:00:00,8.219999739350232,9.033368828125615,9.158423358008008,9.338008521027222
2023-12-28 12:00:00,8.880000626438989,8.883234574861834,9.270038783270302,8.887126280573655
2023-12-29 12:00:00,10.770000920028231,9.70858027756066,10.033658573571518,10.123783466512792
2023-12-30 12:00:00,9.840000673453522,10.136916215222296,10.647241502755886,10.654391031649705
2023-12-31 12:00:00,14.359999016380703,10.476286323113449,11.293146468172976,11.306318571253067
2024-01-01 12:00:00,15.020001265312459,15.064194571723855,16.365965456105318,16.13750175803211
2024-01-02 12:00:00,10.880000865709277,10.991569175651842,11.471835717620964,11.495213112152165
2024-01-03 12:00:00,10.290000112046318,10.184438345577846,10.499256067188924,10.354602322840007
2024-01-04 12:00:00,8.359999564739931,8.723344319365784,9.036311282036165,9.18740046874199
2024-01-05 12:00:00,6.300000418741021,6.6095551077925245,6.866703703000694,6.931213152776769
2024-01-06 12:00:00,5.420000414721211,5.631375968573018,5.905009507611122,5.920875091542528
2024-01-07 12:00:00,5.190000083730186,5.16179430584099,5.364852304560645,5.333853758432587
2024-01-08 12:00:00,4.440000277307613,4.438051417413189,4.584936852436141,4.6639129716531675
2024-01-09 12:00:00,3.6500001234807766,3.697430592605628,3.8238814427657917,3.84895047668071
2024-01-10 12:00:00,3.2199999588702686,3.098065328796202,3.2123975173875325,3.21533955481919
2024-01-11 12:00:00,3.900000127282188,3.000287234954833,3.192759719394754,3.1929353540642746
2024-01-12 12:00:00,3.180000095414447,3.2096008481450937,3.4941944712985604,3.5052048937786258
2024-01-13 12:00:00,4.839999785252076,3.9203713521633623,4.3790813976457645,3.970707293777875
2024-01-14 12:00:00,4.950000334010722,5.061668157763724,5.109330128501638,5.202810649760011
2024-01-15 12:00:00,3.85000016939777,4.423124585672165,4.611087287034919,4.5013832100401405
2024-01-16 12:00:00,3.0299999153277497,3.135250621997272,3.200519144605191,3.3086874159327317
2024-01-17 12:00:00,2.3999999130651632,2.5808537598832335,2.6717953270800914,2.7113613680037814
2024-01-18 12:00:00,2.02000000428809,2.0574561511409115,2.1389641757293227,2.1477539669389842
2024-01-19 12:00:00,2.450000110388115,2.035386508285895,2.12415569203387,2.1873294182057066
2024-01-20 12:00:00,3.800000108081283,3.4332510307634325,3.780075787251928,3.693412221692494
2024-01-21 12:00:00,8.159999724276737,4.891955157602457,5.438986258971101,5.267351167417725
2024-01-22 12:00:00,6.7399999078455295,7.755873480393523,8.286239759517619,7.639340263572161
2024-01-23 12:00:00,5.019999544669791,5.669464772618745,5.846611468876497,6.112223122825555
2024-01-24 12:00:00,5.1200001574832354,4.918711390215984,5.174054986947545,4.991992376895788
2024-01-25 12:00:00,4.4099999369573935,4.6989286340152026,4.966182201935919,5.294530403435363
2024-01-26 12:00:00,5.089999980707464,4.236074453134914,4.671767721080833,4.621176997200983
2024-01-27 12:00:00,5.06999955292157,4.559179192631378,4.917367191663407,4.873288287585702
2024-01-28 12:00:00,8.269999984701252,4.901330526239729,5.452229201853779,5.390726337270864
2024-01-29 12:00:00,6.019999571650432,6.689048528283675,7.538372368021192,7.402084308039189
2024-01-30 12:00:00,5.190000083730186,4.760659001526055,5.178487216483717,5.132703723234938
2024-01-31 12:00:00,4.619999789858125,4.299310511221534,4.729318646181773,4.691073311011804
2024-02-01 12:00:00,4.730000428606656,4.727518480343847,5.151280333241284,4.878266803945038
2024-02-02 12:00:00,4.469999920021828,4.347072248694924,4.749738361011855,5.099377972296828
