DATE,ACTUAL_VALUE,D+1_ENSEMBEL_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-03 20:00:00,9.419999296682839,9.731807853756012,9.567593177501994,9.276067288046056
2023-12-04 20:00:00,9.470000597749896,9.057403502593244,8.797909831513643,8.726552907758075
2023-12-05 20:00:00,9.209999181940375,9.982123336504388,10.085641172806456,9.381406386878767
2023-12-06 20:00:00,9.020000410632884,13.487543558871039,13.445720581294562,13.323389459835902
2023-12-07 20:00:00,8.52999982310077,9.85178289414182,8.604624990398296,8.28115568923787
2023-12-08 20:00:00,8.169999584459726,9.13212990052429,8.344184528235871,7.706525105889927
2023-12-09 20:00:00,9.65000041707018,8.310316348182251,7.576220033409145,6.996166186275651
2023-12-10 20:00:00,9.110000208133048,9.252132916215992,9.055325346401888,8.050044105675715
2023-12-11 20:00:00,9.429999749278037,9.720357112459167,9.498377317263937,8.687235946812256
2023-12-12 20:00:00,9.020000410632884,9.990483004790748,9.702768857445994,9.368764934891361
2023-12-13 20:00:00,8.609999987217108,9.582429725895764,9.173020958050532,8.7177767576806
2023-12-14 20:00:00,8.059999449305666,9.267434668085658,8.863214690870782,8.387787008666278
2023-12-15 20:00:00,7.540000485035838,8.715105335926324,8.245994495058131,7.747531829376393
2023-12-16 20:00:00,7.079999478989367,7.97871176489774,7.508312490196842,6.972542113637116
2023-12-17 20:00:00,6.960000409074661,7.527870738546561,7.122418807438402,6.6842470922183255
2023-12-18 20:00:00,7.160000452465932,8.09410880975726,7.74496645939865,7.161379039047635
2023-12-19 20:00:00,7.090000448522566,7.746880461295611,7.312998408521351,6.934270481564095
2023-12-20 20:00:00,6.509999942389155,7.585790957774151,7.238124947880505,6.884377564115886
2023-12-21 20:00:00,5.690000201468338,6.709025840060283,6.310898158118074,6.014165483425001
2023-12-22 20:00:00,5.72999953019905,6.0306823224343065,5.645795044642469,5.408260942362789
2023-12-23 20:00:00,7.549999452425851,6.150122302798121,5.89575871913679,5.577924452630952
2023-12-24 20:00:00,9.249999524322657,7.379014671192767,7.422032892728159,7.1753053248638174
2023-12-25 20:00:00,9.980000493744516,8.356722296359296,8.73669200641986,8.402877962104803
2023-12-26 20:00:00,9.27000081617361,8.475022501749645,8.886493468349698,8.848268764407957
2023-12-27 20:00:00,8.870000471868948,9.310967137670792,9.667300764892824,9.482007051291792
2023-12-28 20:00:00,7.999999550260795,7.9767266001392,8.023441403320923,8.242986883759963
2023-12-29 20:00:00,7.290000306448258,7.848347395041178,8.096250079919047,7.810941337192417
2023-12-30 20:00:00,8.649999729919003,7.768489629670176,8.037645431064195,7.692580015828998
2023-12-31 20:00:00,8.470000145037945,7.981334022822158,8.338838251529761,7.978065078465596
2024-01-01 20:00:00,8.140000303528812,7.775125742581903,8.106389504686405,7.743888773436925
2024-01-02 20:00:00,7.8399999976627255,7.963543701037542,8.218019923666873,8.042748709172278
2024-01-03 20:00:00,7.599999581258615,7.829060384313598,8.087832825151542,7.670078052534016
2024-01-04 20:00:00,7.819999793066865,8.266517722517557,8.703145873354911,8.122385137121364
2024-01-05 20:00:00,7.299999398007596,7.290118919357778,7.370006294907679,7.129546663972779
2024-01-06 20:00:00,6.700000350534245,6.693754468910497,6.719731070739426,6.4879765672458065
2024-01-07 20:00:00,6.060000110685338,6.143475708063299,6.1570334088167655,5.879349685427548
2024-01-08 20:00:00,5.7800000459738925,6.032194823408347,6.106270584205173,5.786284173113555
2024-01-09 20:00:00,5.999999732999822,6.435840835781918,6.602294674950543,6.2308333582624975
2024-01-10 20:00:00,5.869999727321784,7.227043267327833,7.172481228403518,7.296345783275886
2024-01-11 20:00:00,5.6599997807260465,6.888305045993496,6.433791884750736,6.875174947353651
2024-01-12 20:00:00,5.30999962714051,5.71477640640183,5.212085396853683,4.863405077481738
2024-01-13 20:00:00,4.859999832144877,4.926050583991117,4.574173040316914,4.5571389256134855
2024-01-14 20:00:00,4.349999922867713,4.562096097350445,4.306370435621449,4.023000135228332
2024-01-15 20:00:00,4.369999883434363,4.742756103201903,4.581282057039629,4.405107276033251
2024-01-16 20:00:00,4.689999743031758,5.034300940933612,4.825625922323653,4.658237342880328
2024-01-17 20:00:00,5.039999966848681,5.746318861236065,5.710007153539897,5.682714261479523
2024-01-18 20:00:00,4.949999718148833,5.367532269439397,5.142758659351498,5.063019497180761
2024-01-19 20:00:00,4.540000133774984,4.533710208389164,4.137269779033776,4.286007527299757
2024-01-20 20:00:00,4.469999844153752,4.471589366335432,4.228025950305743,4.14078744622352
2024-01-21 20:00:00,4.5700001842479425,4.585941065013145,4.283821115143365,4.054046433146553
2024-01-22 20:00:00,4.530000101942576,4.904101106666224,4.722292114648985,4.431825263331481
