DATE,ACTUAL_VALUE,D+1,ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 16:00:00,2.11,3.9369940653430446,"(3, 0, 3)",2.5,3.3379073147987057,0.8658739646175568,1.8269940653430448,0,0.0
2023-12-02 16:00:00,2.02,3.791976342859752,"(3, 0, 3)",2.64,3.139900159654622,0.877216011316709,1.7719763428597521,0,0.0
2023-12-03 16:00:00,1.88,3.031361887067407,"(2, 0, 2)",2.21,1.3256341949914208,0.6124265356741527,1.1513618870674072,0,0.0
2023-12-04 16:00:00,1.61,2.5881360725399194,"(2, 0, 2)",1.89,0.9567501764038183,0.6075379332546083,0.9781360725399193,0,0.0
2023-12-05 16:00:00,1.31,2.321535800984873,"(2, 0, 2)",1.54,1.0232046766741085,0.7721647335762388,1.011535800984873,0,0.0
2023-12-06 16:00:00,1.33,2.0098573260685484,"(2, 0, 2)",2.66,0.4622059838090764,0.5111709218560513,0.6798573260685483,1,2.0098573260685484
2023-12-07 16:00:00,1.63,1.81058658157516,"(2, 0, 2)",2.4,0.032611513445001974,0.11078931384979152,0.18058658157516017,1,1.81058658157516
2023-12-08 16:00:00,1.61,2.701665172909555,"(1, 0, 3)",1.97,1.1917328497436481,0.6780529024282949,1.0916651729095548,0,0.0
2023-12-09 16:00:00,3.66,4.711711824731198,"(1, 0, 3)",5.1,1.1060977622794264,0.28735295757683005,1.051711824731198,1,4.711711824731198
2023-12-10 16:00:00,3.48,3.081001502494546,"(2, 0, 2)",4.05,0.15919980101160972,0.11465474066248675,0.3989984975054539,1,3.081001502494546
2023-12-11 16:00:00,2.71,2.1541909360199445,"(2, 0, 2)",3.39,0.3089237156023854,0.2050955955645961,0.5558090639800555,1,2.1541909360199445
2023-12-12 16:00:00,2.32,2.8096040659274344,"(1, 0, 3)",2.92,0.23971214137267569,0.2110362353135494,0.48960406592743455,1,2.8096040659274344
2023-12-13 16:00:00,2.14,2.8610581241722506,"(2, 0, 3)",2.43,0.5199248184348045,0.3369430486786217,0.7210581241722505,0,0.0
2023-12-14 16:00:00,1.69,2.8093018323661347,"(2, 0, 3)",2.14,1.252836591938187,0.6623087765480088,1.1193018323661348,0,0.0
2023-12-15 16:00:00,1.59,2.0725445698406086,"(2, 0, 3)",1.84,0.23284926188265795,0.30348715084315003,0.48254456984060856,0,0.0
2023-12-16 16:00:00,2.43,3.8981014888463,"(2, 0, 3)",3.88,2.155321981552722,0.6041569912947735,1.4681014888462998,0,0.0
2023-12-17 16:00:00,3.45,3.0500247104225955,"(3, 0, 4)",4.46,0.15998023227252875,0.11593486654417527,0.3999752895774047,1,3.0500247104225955
2023-12-18 16:00:00,2.95,2.8665482603653456,"(1, 0, 3)",3.33,0.006964192848050177,0.028288725299882904,0.08345173963465458,1,2.8665482603653456
2023-12-19 16:00:00,2.13,3.4887838640958457,"(4, 0, 3)",2.61,1.846293589327238,0.6379266967586131,1.3587838640958458,0,0.0
2023-12-20 16:00:00,2.77,2.592372926476578,"(3, 0, 4)",5.31,0.031551377248495244,0.06412529730087445,0.17762707352342222,1,2.592372926476578
2023-12-21 16:00:00,5.53,4.527222551834257,"(4, 0, 3)",11.78,1.0055626105498008,0.18133407742599342,1.0027774481657437,1,4.527222551834257
2023-12-22 16:00:00,8.57,3.892032123781788,"(3, 0, 4)",12.14,21.883383450929532,0.5458538945412149,4.677967876218212,1,3.892032123781788
2023-12-23 16:00:00,7.83,4.382609337051354,"(1, 0, 4)",9.56,11.884502382985502,0.44027977815436087,3.4473906629486457,1,4.382609337051354
