DATE,ACTUAL_VALUE,D+1,ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 20:00:00,12.05,9.568210243576202,"(4, 0, 0)",17.73,6.1592803950901,0.2059576561347551,2.481789756423799,1,9.568210243576202
2023-12-02 20:00:00,10.74,10.006036903314827,"(4, 0, 0)",12.0,0.5387018272956885,0.06833920825746488,0.7339630966851729,1,10.006036903314827
2023-12-03 20:00:00,9.42,9.565704854871411,"(1, 0, 2)",10.26,0.02122990473309902,0.01546760667424748,0.14570485487141127,1,9.565704854871411
2023-12-04 20:00:00,9.47,9.69705175587413,"(1, 0, 3)",10.87,0.051552499845525054,0.023975898191565887,0.22705175587412896,1,9.69705175587413
2023-12-05 20:00:00,9.21,9.754526696055873,"(1, 0, 3)",9.91,0.2965093227175239,0.05912341976719564,0.5445266960558719,1,9.754526696055873
2023-12-06 20:00:00,9.02,9.789810626581136,"(1, 0, 3)",10.17,0.5926084007972425,0.08534485882274245,0.7698106265811369,1,9.789810626581136
2023-12-07 20:00:00,8.53,8.893133550711026,"(1, 0, 3)",9.4,0.13186597565199765,0.042571342404575205,0.3631335507110265,1,8.893133550711026
2023-12-08 20:00:00,8.17,8.477304481271004,"(4, 0, 0)",9.5,0.09443604420924069,0.03761376759743008,0.30730448127100374,1,8.477304481271004
2023-12-09 20:00:00,9.65,6.624144533678595,"(1, 0, 2)",19.4,9.15580130306713,0.3135601519504047,3.0258554663214055,1,6.624144533678595
2023-12-10 20:00:00,9.11,9.604412487628156,"(1, 0, 2)",10.46,0.24444370792266254,0.05427140369134545,0.49441248762815704,1,9.604412487628156
2023-12-11 20:00:00,9.43,8.778443279649048,"(1, 0, 2)",10.59,0.4245261598344881,0.06909403185057811,0.6515567203509516,1,8.778443279649048
2023-12-12 20:00:00,9.02,9.17133754127569,"(1, 0, 2)",9.47,0.022903051399371408,0.016777997924134234,0.15133754127569077,1,9.17133754127569
2023-12-13 20:00:00,8.61,8.910264485759681,"(1, 0, 2)",9.02,0.09015876140852608,0.03487392401390031,0.3002644857596817,1,8.910264485759681
2023-12-14 20:00:00,8.06,9.272532796894565,"(1, 0, 2)",8.5,1.4702357835449542,0.150438312269797,1.212532796894564,0,0.0
2023-12-15 20:00:00,7.54,7.874625080155768,"(1, 0, 2)",8.0,0.11197394426925429,0.04437998410553955,0.3346250801557682,1,7.874625080155768
2023-12-16 20:00:00,7.08,7.16843587716861,"(1, 0, 2)",7.79,0.007820904370581517,0.01249094310291105,0.08843587716861023,1,7.16843587716861
2023-12-17 20:00:00,6.96,6.907980485714335,"(1, 0, 3)",7.62,0.002706029866516526,0.007474068144492127,0.0520195142856652,1,6.907980485714335
2023-12-18 20:00:00,7.16,7.257326579094297,"(1, 0, 3)",8.19,0.009472462998198403,0.013593097638868262,0.09732657909429676,1,7.257326579094297
2023-12-19 20:00:00,7.09,7.575480184152247,"(1, 0, 3)",7.39,0.23569100920449979,0.0684739328846611,0.48548018415224714,0,0.0
2023-12-20 20:00:00,6.51,6.740450047945889,"(1, 0, 3)",6.92,0.05310722459826268,0.03539939292563584,0.2304500479458893,1,6.740450047945889
2023-12-21 20:00:00,5.69,5.77431974973382,"(1, 0, 3)",6.27,0.007109820195173992,0.01481893668432684,0.08431974973381973,1,5.77431974973382
2023-12-22 20:00:00,5.73,6.014520489147874,"(1, 0, 2)",10.47,0.08095190874494541,0.049654535627901196,0.28452048914787387,1,6.014520489147874
2023-12-23 20:00:00,7.55,6.073697558354891,"(1, 0, 2)",15.2,2.179468899207309,0.1955367472377627,1.4763024416451085,1,6.073697558354891
2023-12-24 20:00:00,9.25,6.987861606572478,"(4, 0, 3)",12.96,5.11727011101885,0.24455550199216453,2.262138393427522,1,6.987861606572478
2023-12-25 20:00:00,9.98,7.655574407310113,"(1, 0, 2)",12.1,5.402954335951733,0.23290837602103076,2.324425592689887,1,7.655574407310113
2023-12-26 20:00:00,9.27,8.442868717927402,"(1, 0, 2)",10.74,0.6841461577830593,0.0892266755202371,0.8271312820725978,1,8.442868717927402
2023-12-27 20:00:00,8.87,8.021023223500464,"(1, 0, 2)",10.13,0.720761567035542,0.09571327807210095,0.8489767764995353,1,8.021023223500464
2023-12-28 20:00:00,8.0,7.837381781067425,"(1, 0, 2)",8.68,0.026444685128803002,0.020327277366571916,0.16261821893257533,1,7.837381781067425
2023-12-29 20:00:00,7.29,7.326093292297637,"(1, 0, 2)",8.05,0.0013027257488826562,0.0049510689022821555,0.036093292297636914,1,7.326093292297637
2023-12-30 20:00:00,8.65,8.034124169298375,"(1, 0, 2)",12.77,0.37930303884241745,0.07119951800018794,0.6158758307016257,1,8.034124169298375
2023-12-31 20:00:00,8.47,7.478040673334463,"(1, 0, 2)",9.56,0.983983305758747,0.11711444234539996,0.9919593266655378,1,7.478040673334463
2024-01-01 20:00:00,8.14,8.19992911108397,"(1, 0, 2)",8.51,0.0035914983553147002,0.0073622986589642544,0.05992911108396903,1,8.19992911108397
2024-01-02 20:00:00,7.84,7.248537105573062,"(1, 0, 2)",8.43,0.34982835548389096,0.07544169571772166,0.5914628944269378,1,7.248537105573062
2024-01-03 20:00:00,7.6,7.9769943774788175,"(1, 0, 2)",8.12,0.14212476065064136,0.04960452335247603,0.3769943774788178,1,7.9769943774788175
2024-01-04 20:00:00,7.82,8.501176800739607,"(1, 0, 2)",8.54,0.46400183386584604,0.08710700776721315,0.6811768007396068,1,8.501176800739607
2024-01-05 20:00:00,7.3,7.353843697645741,"(1, 0, 2)",7.68,0.002899143776165955,0.007375848992567236,0.05384369764574082,1,7.353843697645741
2024-01-06 20:00:00,6.7,7.3844793955997075,"(1, 0, 2)",7.01,0.46851204300054056,0.10216110382085183,0.6844793955997073,0,0.0
2024-01-07 20:00:00,6.06,6.901558697053261,"(1, 0, 2)",6.34,0.7082210405859829,0.13887107212100022,0.8415586970532614,0,0.0
2024-01-08 20:00:00,5.78,6.934252016190183,"(1, 0, 2)",6.78,1.3322977168791026,0.199697580655741,1.154252016190183,0,0.0
2024-01-09 20:00:00,6.0,6.593820642157374,"(1, 0, 2)",6.43,0.3526229550521965,0.09897010702622906,0.5938206421573744,0,0.0
2024-01-10 20:00:00,5.87,6.740967210470598,"(1, 0, 2)",6.24,0.7585838817149344,0.14837601541236758,0.8709672104705977,0,0.0
2024-01-11 20:00:00,5.66,6.321328469708181,"(1, 0, 2)",6.0,0.4373553448465644,0.11684248581416624,0.6613284697081809,0,0.0
2024-01-12 20:00:00,5.31,5.815168002223533,"(1, 0, 2)",5.87,0.25519471047051606,0.09513521699124929,0.5051680022235336,1,5.815168002223533
2024-01-13 20:00:00,4.86,4.841400000654364,"(1, 0, 2)",5.32,0.00034595997565767814,0.0038271603591844643,0.018599999345636498,1,4.841400000654364
2024-01-14 20:00:00,4.35,4.914405957037153,"(1, 0, 2)",4.67,0.318554084339025,0.12974849587060996,0.5644059570371533,0,0.0
2024-01-15 20:00:00,4.37,5.099901790043026,"(1, 0, 3)",5.47,0.532756623108013,0.16702558124554362,0.7299017900430256,1,5.099901790043026
2024-01-16 20:00:00,4.69,4.775409557346622,"(1, 0, 2)",5.71,0.007294792486145842,0.018210993037659187,0.08540955734662159,1,4.775409557346622
2024-01-17 20:00:00,5.04,5.126869003311859,"(1, 0, 2)",6.45,0.007546223736395825,0.01723591335552764,0.08686900331185932,1,5.126869003311859
2024-01-18 20:00:00,4.95,4.923695125133186,"(1, 0, 2)",5.54,0.0006919464417587539,0.005314116134709941,0.02630487486681421,1,4.923695125133186
2024-01-19 20:00:00,4.54,4.520505665934195,"(1, 0, 2)",4.97,0.0003800290606692108,0.004293906181895405,0.01949433406580514,1,4.520505665934195
2024-01-20 20:00:00,4.47,4.417764069242281,"(1, 0, 2)",6.9,0.00272859246212516,0.011685890549825165,0.052235930757718485,1,4.417764069242281
2024-01-21 20:00:00,4.57,3.9933879447377487,"(1, 0, 2)",5.53,0.33248146227375786,0.12617331624994563,0.5766120552622516,1,3.9933879447377487
2024-01-22 20:00:00,4.53,4.5034385134831005,"(1, 0, 3)",5.16,0.0007055125659874452,0.00586346280726263,0.026561486516899713,1,4.5034385134831005
2024-01-23 20:00:00,4.6,4.189660833207466,"(1, 0, 2)",5.57,0.16837823180399106,0.08920416669402914,0.410339166792534,1,4.189660833207466
2024-01-24 20:00:00,4.49,4.300964972928994,"(1, 0, 2)",4.91,0.03573424145973612,0.04210134233207269,0.1890350270710064,1,4.300964972928994
2024-01-25 20:00:00,6.47,5.235023511271119,"(1, 0, 2)",8.93,1.525166927713116,0.19087735529039893,1.234976488728881,1,5.235023511271119
2024-01-26 20:00:00,4.94,4.981353729588947,"(1, 0, 3)",5.75,0.0017101309509157145,0.008371200321649102,0.041353729588946564,1,4.981353729588947
2024-01-27 20:00:00,5.56,4.971090879102638,"(1, 0, 3)",6.92,0.34681395267610327,0.10591890663621611,0.5889091208973616,1,4.971090879102638
2024-01-28 20:00:00,5.1,5.175061934972735,"(4, 0, 2)",5.68,0.005634294081851173,0.014718026465242257,0.0750619349727355,1,5.175061934972735
2024-01-29 20:00:00,5.67,5.589562190485777,"(1, 0, 3)",6.87,0.0064702411994463655,0.014186562524554257,0.08043780951422264,1,5.589562190485777
