DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01 04:00:00,9.73,8.3300276063933,"(3, 0, 2)"
2023-12-02 04:00:00,9.32,9.1406271477035,"(3, 0, 2)"
2023-12-03 04:00:00,8.3,8.23327547960808,"(3, 0, 2)"
2023-12-04 04:00:00,8.27,7.337508254679986,"(3, 0, 2)"
2023-12-05 04:00:00,8.16,8.273226990189146,"(3, 0, 2)"
2023-12-06 04:00:00,12.17,8.193817224854174,"(3, 0, 2)"
2023-12-07 04:00:00,11.48,13.771854615544134,"(3, 0, 2)"
2023-12-08 04:00:00,9.84,11.50341423913722,"(3, 0, 2)"
2023-12-09 04:00:00,8.48,9.043563977409372,"(3, 0, 4)"
2023-12-10 04:00:00,7.66,7.703447250916169,"(3, 0, 4)"
2023-12-11 04:00:00,8.94,7.416964969763691,"(3, 0, 2)"
2023-12-12 04:00:00,9.59,9.62584444037603,"(3, 0, 2)"
2023-12-13 04:00:00,9.97,10.482241204767464,"(3, 0, 4)"
2023-12-14 04:00:00,10.24,10.549455485544517,"(4, 0, 3)"
2023-12-15 04:00:00,10.0,9.690546939516397,"(3, 0, 2)"
2023-12-16 04:00:00,9.31,9.111320194564192,"(3, 0, 2)"
2023-12-17 04:00:00,8.21,8.603594476720328,"(3, 0, 2)"
2023-12-18 04:00:00,9.31,8.105285633044048,"(3, 0, 2)"
2023-12-19 04:00:00,9.51,9.853983894585932,"(3, 0, 2)"
2023-12-20 04:00:00,8.75,9.943290965409396,"(3, 0, 2)"
2023-12-21 04:00:00,7.76,8.860063434083234,"(3, 0, 2)"
2023-12-22 04:00:00,6.98,7.394447883054102,"(3, 0, 2)"
2023-12-23 04:00:00,6.43,6.603239884048439,"(4, 0, 3)"
2023-12-24 04:00:00,6.42,6.3235672756478705,"(3, 0, 2)"
2023-12-25 04:00:00,6.19,6.78093484430601,"(3, 0, 4)"
2023-12-26 04:00:00,5.8,6.339986346263287,"(3, 0, 2)"
2023-12-27 04:00:00,6.79,5.896031040886681,"(3, 0, 2)"
2023-12-28 04:00:00,6.23,7.062143803157383,"(4, 0, 3)"
2023-12-29 04:00:00,5.44,5.985035924255011,"(3, 0, 2)"
2023-12-30 04:00:00,5.27,5.167881391760581,"(3, 0, 2)"
2023-12-31 04:00:00,4.9,5.200129093896153,"(3, 0, 2)"
2024-01-01 04:00:00,4.67,4.982852171972093,"(3, 0, 2)"
2024-01-02 04:00:00,4.74,4.825774291127188,"(3, 0, 2)"
2024-01-03 04:00:00,4.7,4.858164551193405,"(3, 0, 2)"
2024-01-04 04:00:00,4.68,4.6508737524548405,"(3, 0, 2)"
2024-01-05 04:00:00,4.59,4.541761139489648,"(4, 0, 3)"
2024-01-06 04:00:00,4.37,4.39340882773406,"(3, 0, 2)"
2024-01-07 04:00:00,4.08,4.245203191125656,"(3, 0, 2)"
2024-01-08 04:00:00,4.01,3.897091413474287,"(4, 0, 3)"
2024-01-09 04:00:00,4.1,4.072502338822306,"(3, 0, 2)"
2024-01-10 04:00:00,4.11,4.200198579278628,"(3, 0, 2)"
2024-01-11 04:00:00,4.61,4.111495625109268,"(3, 0, 2)"
2024-01-12 04:00:00,4.54,4.579879898228185,"(3, 0, 2)"
2024-01-13 04:00:00,4.03,4.350096798179337,"(3, 0, 2)"
2024-01-14 04:00:00,3.59,3.847612956863096,"(3, 0, 2)"
2024-01-15 04:00:00,3.77,3.5286526445235014,"(3, 0, 2)"
2024-01-16 04:00:00,4.78,3.8864708737020592,"(3, 0, 2)"
2024-01-17 04:00:00,4.84,5.036577925870741,"(3, 0, 2)"
2024-01-18 04:00:00,4.99,4.831245247422211,"(3, 0, 2)"
2024-01-19 04:00:00,5.13,4.673498257890595,"(3, 0, 2)"
2024-01-20 04:00:00,4.7,4.806536417291417,"(3, 0, 2)"
2024-01-21 04:00:00,4.25,4.461209081393846,"(4, 0, 3)"
2024-01-22 04:00:00,4.17,4.266492667945098,"(3, 0, 2)"
2024-01-23 04:00:00,4.29,4.361801101364903,"(3, 0, 2)"
2024-01-24 04:00:00,4.13,4.5214249449774835,"(3, 0, 2)"
2024-01-25 04:00:00,4.11,4.204643338083112,"(4, 0, 3)"
2024-01-26 04:00:00,4.11,3.9774998059426565,"(3, 0, 2)"
2024-01-27 04:00:00,3.79,3.9736352402158572,"(3, 0, 2)"
2024-01-28 04:00:00,3.53,3.644845416573718,"(3, 0, 2)"
2024-01-29 04:00:00,3.86,3.5042130467172674,"(3, 0, 2)"
2024-01-30 04:00:00,4.02,3.998600285993824,"(3, 0, 2)"
2024-01-31 04:00:00,4.29,4.164818454102381,"(3, 0, 2)"
2024-02-01 04:00:00,4.15,4.307339288044382,"(3, 0, 2)"
2024-02-02 04:00:00,4.14,3.9850167281662037,"(3, 0, 2)"
2024-02-03 04:00:00,3.74,3.9432158573869094,"(3, 0, 2)"
2024-02-04 04:00:00,3.48,3.6562288139920938,"(3, 0, 2)"
2024-02-05 04:00:00,3.85,3.5010657802115426,"(3, 0, 2)"
