DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01,8.77,10.330504671660952,"(1, 0, 3)"
2023-12-02,8.9,9.339924996084859,"(2, 0, 2)"
2023-12-03,8.2,9.485627427385435,"(2, 0, 2)"
2023-12-04,8.55,8.401199262452648,"(3, 0, 1)"
2023-12-05,9.39,8.726723948070186,"(1, 0, 2)"
2023-12-06,8.74,9.214098821750207,"(1, 0, 2)"
2023-12-07,7.61,8.786837779734991,"(4, 0, 1)"
2023-12-08,8.96,7.811104053294316,"(2, 0, 2)"
2023-12-09,8.85,9.325991731426292,"(2, 0, 2)"
2023-12-10,31.92,8.708381498222188,"(4, 0, 1)"
2023-12-11,25.41,28.311196394875278,"(3, 0, 3)"
2023-12-12,15.38,18.820955424146963,"(1, 0, 4)"
2023-12-13,13.48,13.485601638628884,"(4, 0, 1)"
2023-12-14,10.75,14.072378242187625,"(3, 0, 1)"
2023-12-15,9.12,11.124303815781623,"(1, 0, 3)"
2023-12-16,9.27,9.825613843553711,"(1, 0, 3)"
2023-12-17,25.89,10.090322271652703,"(1, 0, 3)"
2023-12-18,24.42,24.787865536423876,"(3, 0, 1)"
2023-12-19,21.12,19.172119623937327,"(1, 0, 3)"
2023-12-20,19.22,18.12341032105589,"(1, 0, 3)"
2023-12-21,24.19,18.534806186659626,"(1, 0, 3)"
2023-12-22,32.96,22.80790807634989,"(1, 0, 3)"
2023-12-23,36.07,29.42593556621212,"(1, 0, 3)"
2023-12-24,33.49,28.605471933683454,"(1, 0, 3)"
2023-12-25,31.81,30.262371304825745,"(3, 0, 1)"
2023-12-26,28.48,30.386017564513036,"(3, 0, 1)"
2023-12-27,18.61,28.17327948083576,"(3, 0, 1)"
2023-12-28,27.25,19.270818934360403,"(1, 0, 4)"
2023-12-29,29.33,28.870203828637315,"(1, 0, 3)"
2023-12-30,26.86,26.624459819472825,"(1, 0, 2)"
2023-12-31,20.32,26.500346589872553,"(1, 0, 2)"
2024-01-01,21.33,20.71505142788029,"(3, 0, 1)"
2024-01-02,18.1,22.54543998601564,"(1, 0, 3)"
2024-01-03,24.16,18.39228917586737,"(1, 0, 2)"
2024-01-04,20.93,24.64393591151017,"(1, 0, 3)"
2024-01-05,16.43,20.590564881784587,"(1, 0, 3)"
2024-01-06,14.13,17.42874976634378,"(1, 0, 2)"
2024-01-07,13.22,15.380013920014195,"(1, 0, 3)"
2024-01-08,10.77,14.304039880077424,"(1, 0, 3)"
2024-01-09,9.06,11.435719792254218,"(1, 0, 2)"
2024-01-10,7.33,9.882014783671801,"(1, 0, 2)"
2024-01-11,6.09,8.076490048725601,"(1, 0, 4)"
2024-01-12,5.21,6.521152879279654,"(4, 0, 0)"
2024-01-13,5.3,5.556548170216057,"(4, 0, 0)"
2024-01-14,9.44,5.549015366784708,"(1, 0, 2)"
2024-01-15,11.01,8.913708641729512,"(1, 0, 2)"
2024-01-16,8.21,9.380426425450429,"(1, 0, 2)"
2024-01-17,7.11,7.848346217268759,"(1, 0, 2)"
2024-01-18,6.36,7.359923844596698,"(1, 0, 2)"
2024-01-19,5.88,6.798575972076486,"(4, 0, 0)"
2024-01-20,6.39,6.086423287599287,"(4, 0, 0)"
2024-01-21,6.76,6.447969661284683,"(1, 0, 2)"
2024-01-22,18.38,6.586719603112107,"(1, 0, 2)"
2024-01-23,17.91,16.47263269443626,"(1, 0, 3)"
2024-01-24,25.59,13.664381429052955,"(1, 0, 2)"
2024-01-25,22.0,20.884801628080744,"(1, 0, 3)"
2024-01-26,13.33,19.425484527980494,"(1, 0, 3)"
2024-01-27,12.29,12.558407128853458,"(1, 0, 3)"
2024-01-28,9.9,13.081164372832363,"(1, 0, 3)"
2024-01-29,10.71,10.626102393170722,"(1, 0, 3)"
2024-01-30,8.83,11.25391965101036,"(1, 0, 4)"
2024-01-31,7.53,9.2282151173054,"(1, 0, 3)"
2024-02-01,12.67,7.927450834826766,"(1, 0, 3)"
2024-02-02,10.12,13.03287398918602,"(1, 0, 3)"
2024-02-03,18.11,9.225698077812101,"(1, 0, 2)"
2024-02-04,19.03,16.5897003863877,"(1, 0, 3)"
2024-02-05,19.95,18.043273444860205,"(2, 0, 1)"
2024-02-06,18.79,18.840560577234882,"(2, 0, 1)"
2024-02-07,18.54,17.903003226138136,"(2, 0, 1)"
2024-02-08,11.47,17.962317938463553,"(2, 0, 1)"
2024-02-09,9.94,11.859325507974896,"(2, 0, 1)"
2024-02-10,8.29,10.497922120492053,"(2, 0, 1)"
2024-02-11,8.68,8.974202130595737,"(2, 0, 1)"
2024-02-12,7.82,9.50569542193418,"(2, 0, 2)"
2024-02-13,6.67,8.455820624188789,"(2, 0, 1)"
2024-02-14,5.94,7.344428092712789,"(2, 0, 1)"
2024-02-15,5.28,6.619900501237487,"(2, 0, 2)"
2024-02-16,4.71,5.8815188552724615,"(2, 0, 1)"
2024-02-17,4.28,5.2451826808430635,"(2, 0, 2)"
2024-02-18,4.0,4.644541780366103,"(1, 0, 3)"
2024-02-19,5.48,4.3844350758893,"(2, 0, 2)"
2024-02-20,4.95,5.765423995725797,"(2, 0, 2)"
2024-02-21,5.77,4.8911369863225,"(1, 0, 3)"
2024-02-22,8.28,5.861343641672456,"(2, 0, 1)"
2024-02-23,20.81,7.842503503615427,"(1, 0, 3)"
2024-02-24,10.52,19.620620123865045,"(2, 0, 1)"
2024-02-25,7.5,10.237871594556506,"(2, 0, 1)"
2024-02-26,6.99,7.719459348226941,"(2, 0, 1)"
2024-02-27,5.87,7.298564965974145,"(2, 0, 1)"
2024-02-28,4.73,6.283474957209213,"(2, 0, 1)"
2024-02-29,4.87,5.184548982970555,"(2, 0, 1)"
2024-03-01,4.63,5.285074041652815,"(2, 0, 1)"
2024-03-02,4.33,5.058255918608363,"(2, 0, 1)"
2024-03-03,4.13,4.754278182066755,"(2, 0, 1)"
2024-03-04,3.72,4.6726500845115115,"(2, 0, 3)"
2024-03-05,3.84,4.300635510125895,"(2, 0, 4)"
2024-03-06,3.38,4.739975782156034,"(4, 0, 4)"
2024-03-07,2.98,3.957640055686485,"(2, 0, 3)"
2024-03-08,2.94,3.2547839095147575,"(1, 0, 4)"
2024-03-09,3.82,3.2283109028156614,"(1, 0, 3)"
2024-03-10,4.58,3.9816491542778705,"(1, 0, 3)"
2024-03-11,4.05,4.800555068788106,"(2, 0, 2)"
2024-03-12,3.33,4.3474680157415015,"(2, 0, 1)"
2024-03-13,2.8,3.585321618515207,"(2, 0, 2)"
2024-03-14,2.63,3.175625663343083,"(2, 0, 1)"
2024-03-15,3.5,2.965501481148201,"(2, 0, 2)"
2024-03-16,5.63,3.6215273554536354,"(1, 0, 3)"
2024-03-17,4.63,5.172901793482031,"(1, 0, 3)"
2024-03-18,4.15,4.036084654109699,"(1, 0, 3)"
2024-03-19,3.81,4.124704176268552,"(2, 0, 2)"
2024-03-20,3.08,3.93928489658154,"(2, 0, 1)"
2024-03-21,2.71,3.2993859172007496,"(2, 0, 1)"
2024-03-22,2.77,2.96654838943714,"(2, 0, 1)"
2024-03-23,3.43,3.0195617180004546,"(1, 0, 3)"
2024-03-24,6.83,3.5512655613807405,"(2, 0, 2)"
2024-03-25,5.44,6.347930403589409,"(2, 0, 2)"
2024-03-26,4.3,4.695182571663937,"(4, 0, 4)"
2024-03-27,3.96,4.243857259123882,"(4, 0, 3)"
2024-03-28,3.57,4.104823767813204,"(4, 0, 4)"
2024-03-29,8.7,3.62975173794098,"(4, 0, 4)"
2024-03-30,6.36,7.737011260584096,"(1, 0, 4)"
2024-03-31,6.11,5.5129230559590425,"(4, 0, 4)"
2024-04-01,5.89,4.988001063171969,"(1, 0, 3)"
2024-04-02,6.01,5.853671707508792,"(1, 0, 3)"
2024-04-03,5.14,5.517480222786349,"(4, 0, 4)"
2024-04-04,5.28,5.083404293061906,"(4, 0, 3)"
2024-04-05,4.73,5.165872849828319,"(4, 0, 3)"
2024-04-06,5.14,4.789155202810312,"(2, 0, 1)"
2024-04-07,6.94,5.06015958796743,"(1, 0, 4)"
2024-04-08,5.51,6.662889013658426,"(1, 0, 3)"
2024-04-09,4.52,5.21462684427069,"(1, 0, 3)"
2024-04-10,7.68,4.370604687072178,"(1, 0, 4)"
2024-04-11,7.41,7.561036483252326,"(1, 0, 3)"
2024-04-12,6.23,6.7918087312984845,"(1, 0, 3)"
2024-04-13,6.04,5.679997512870437,"(2, 0, 2)"
2024-04-14,9.26,5.677416028687164,"(4, 0, 3)"
2024-04-15,6.44,8.724484577994414,"(1, 0, 4)"
2024-04-16,12.29,6.002722348178614,"(1, 0, 3)"
2024-04-17,8.82,10.520975798203013,"(1, 0, 3)"
2024-04-18,7.46,7.64725760134852,"(2, 0, 2)"
2024-04-19,7.17,6.794354237936918,"(2, 0, 1)"
2024-04-20,8.57,6.58852104728634,"(2, 0, 1)"
2024-04-21,7.74,7.603096594396467,"(2, 0, 1)"
2024-04-22,6.33,7.0206342427771045,"(2, 0, 1)"
2024-04-23,5.45,5.953596073294374,"(2, 0, 1)"
2024-04-24,4.97,5.269370261908202,"(2, 0, 1)"
2024-04-25,4.29,5.368021651726124,"(1, 0, 4)"
2024-04-26,3.68,4.672059919174156,"(1, 0, 3)"
2024-04-27,3.64,3.9441041923448306,"(4, 0, 3)"
2024-04-28,5.04,3.7845792377492082,"(2, 0, 2)"
2024-04-29,4.44,5.187586165315635,"(1, 0, 4)"
2024-04-30,3.98,4.4056359602342745,"(1, 0, 3)"
2024-05-01,4.23,4.042072636920336,"(2, 0, 2)"
2024-05-02,5.49,4.245610292526815,"(2, 0, 1)"
2024-05-03,4.64,5.225901745681864,"(2, 0, 1)"
2024-05-04,4.17,4.556845345710606,"(2, 0, 1)"
2024-05-05,4.53,4.18171820537607,"(2, 0, 1)"
2024-05-06,3.94,4.472487377965832,"(2, 0, 1)"
2024-05-07,3.38,3.9853756906991187,"(2, 0, 1)"
2024-05-08,3.19,3.5124498608585757,"(2, 0, 1)"
2024-05-09,2.91,3.4336457139306718,"(3, 0, 4)"
2024-05-10,2.96,3.053460192638699,"(2, 0, 4)"
2024-05-11,2.88,3.063693688690578,"(1, 0, 4)"
2024-05-12,3.85,2.989336079106988,"(1, 0, 3)"
2024-05-13,4.28,3.910031483440496,"(4, 0, 3)"
2024-05-14,4.64,4.19846499588185,"(2, 0, 1)"
2024-05-15,5.17,4.274341793282597,"(1, 0, 4)"
2024-05-16,4.75,4.801054520769757,"(1, 0, 3)"
2024-05-17,4.48,4.561467217908583,"(4, 0, 3)"
2024-05-18,4.34,4.331787379499206,"(2, 0, 2)"
2024-05-19,4.18,4.248471911942241,"(1, 0, 4)"
2024-05-20,4.01,4.119938355561496,"(2, 0, 4)"
2024-05-21,3.76,3.9617765642876757,"(4, 0, 1)"
2024-05-22,5.37,3.737316476328456,"(2, 0, 2)"
2024-05-23,5.14,5.052388504623131,"(2, 0, 1)"
2024-05-24,4.07,4.92989031681558,"(2, 0, 1)"
2024-05-25,4.13,3.9421807829226974,"(2, 0, 3)"
2024-05-26,3.96,4.030399409617229,"(2, 0, 1)"
2024-05-27,3.9,3.8680744629261126,"(2, 0, 1)"
2024-05-28,3.47,3.817735317007667,"(2, 0, 1)"
2024-05-29,3.49,3.4509996418442723,"(2, 0, 1)"
2024-05-30,3.32,3.45702431363759,"(2, 0, 1)"
2024-05-31,3.05,3.3121591663431404,"(2, 0, 1)"
2024-06-01,3.04,3.075048354955744,"(2, 0, 1)"
2024-06-02,4.33,3.059624551835271,"(2, 0, 1)"
2024-06-03,4.53,4.0852997958677975,"(2, 0, 1)"
2024-06-04,13.44,4.230896585302101,"(2, 0, 1)"
2024-06-05,16.23,10.466995985151884,"(2, 0, 1)"
2024-06-06,11.91,13.712151633657307,"(1, 0, 4)"
2024-06-07,8.85,9.653232925284048,"(2, 0, 4)"
2024-06-08,7.58,7.146686163191495,"(2, 0, 3)"
2024-06-09,7.99,6.650209961541918,"(2, 0, 2)"
2024-06-10,7.1,7.069357612655404,"(2, 0, 3)"
2024-06-11,8.13,6.2815292962459734,"(3, 0, 1)"
2024-06-12,7.31,7.192002617831639,"(2, 0, 1)"
2024-06-13,6.4,7.235998201415311,"(1, 0, 4)"
2024-06-14,5.84,6.258217378241718,"(1, 0, 3)"
2024-06-15,6.0,5.438778013121123,"(2, 0, 3)"
2024-06-16,7.21,5.574190861456365,"(3, 0, 1)"
2024-06-17,6.25,6.58899939606041,"(2, 0, 1)"
2024-06-18,5.12,5.8018866772176985,"(2, 0, 1)"
2024-06-19,4.81,4.8865965820749455,"(2, 0, 1)"
2024-06-20,4.38,4.602381312409643,"(2, 0, 1)"
2024-06-21,4.06,4.246442273133059,"(2, 0, 2)"
2024-06-22,4.56,3.9964990002552803,"(2, 0, 1)"
2024-06-23,4.89,4.427519820893349,"(2, 0, 1)"
2024-06-24,4.33,4.7107487845474205,"(2, 0, 1)"
2024-06-25,3.95,4.243489462197422,"(2, 0, 1)"
2024-06-26,3.63,3.921811383068313,"(2, 0, 1)"
2024-06-27,4.31,3.6468549311082334,"(3, 0, 1)"
2024-06-28,5.49,4.23442737950721,"(2, 0, 1)"
2024-06-29,5.15,5.213214493063796,"(2, 0, 1)"
2024-06-30,5.05,4.948152317566454,"(2, 0, 1)"
2024-07-01,4.49,4.870929025068071,"(2, 0, 1)"
2024-07-02,4.18,4.371916653679046,"(3, 0, 1)"
2024-07-03,3.97,4.190775401621132,"(2, 0, 1)"
2024-07-04,4.59,3.967586037129727,"(2, 0, 2)"
2024-07-05,4.83,4.546959459909265,"(3, 0, 1)"
2024-07-06,4.61,4.69646947409215,"(2, 0, 1)"
2024-07-07,5.59,4.515014785512302,"(2, 0, 1)"
2024-07-08,4.72,5.3123718557044475,"(2, 0, 1)"
2024-07-09,4.31,4.595462866210787,"(2, 0, 1)"
2024-07-10,4.43,4.243526504648115,"(2, 0, 1)"
2024-07-11,4.03,4.330673850981762,"(2, 0, 1)"
2024-07-12,3.45,4.061407360550775,"(2, 0, 3)"
2024-07-13,3.64,3.484899367986084,"(2, 0, 2)"
2024-07-14,3.83,3.6675614702650434,"(2, 0, 1)"
2024-07-15,3.58,3.8359446052465227,"(2, 0, 1)"
2024-07-16,3.54,3.607717460926178,"(2, 0, 1)"
2024-07-17,3.75,3.563991957322597,"(2, 0, 1)"
2024-07-18,3.58,3.726152978248859,"(1, 0, 4)"
2024-07-19,3.43,3.5118689431242203,"(1, 0, 3)"
2024-07-20,3.34,3.4420604652760116,"(2, 0, 3)"
2024-07-21,3.82,3.4100343009001337,"(2, 0, 2)"
2024-07-22,3.4,3.8249437331376193,"(2, 0, 1)"
2024-07-23,3.19,3.4787138093599905,"(2, 0, 2)"
2024-07-24,3.02,3.307456723265293,"(2, 0, 1)"
2024-07-25,2.78,3.1593595177742637,"(2, 0, 1)"
2024-07-26,2.72,2.921521171532839,"(2, 0, 1)"
2024-07-27,2.66,2.8640809200855797,"(2, 0, 1)"
2024-07-28,3.18,2.701268911369017,"(3, 0, 4)"
2024-07-29,3.09,3.1952341359227177,"(4, 0, 2)"
2024-07-30,2.77,2.999705894822474,"(1, 0, 4)"
2024-07-31,2.48,2.691604403348328,"(1, 0, 3)"
2024-08-01,2.32,2.579469679517606,"(4, 0, 1)"
2024-08-02,1.98,2.509812367842161,"(3, 0, 1)"
2024-08-03,1.92,2.180869947108114,"(2, 0, 1)"
2024-08-04,2.06,2.1321382332109913,"(2, 0, 1)"
2024-08-05,1.94,2.275421434942525,"(2, 0, 1)"
2024-08-06,1.83,2.167724169275886,"(2, 0, 1)"
