PRODUCT,PRODUCT_SIGN,PRICE_TYPE,FEATURES,NUM_FEATURES,FEATURE_NUMBERS,TIMESTEP,HIDDEN_SIZE,NUM_STACKED_LAYERS,LEARNING_RATE,DROPOUT_RATE,WEIGHT_DECAY,BATCH_SIZE,EXECUTION_TIME_[S],CV_MEAN_LOSS
all,NEG,AVERAGE,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,42,88,2,0.0008903488639350984,0.1312037280884873,2.0511104188433975e-06,32,1231.6553101539612,0.005542603119989153
all,NEG,MARGINAL,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,42,111,2,0.0008903488639350984,0.26648852816008434,2.6587543983272713e-06,32,1156.0104830265045,0.005762209237706506
all,POS,AVERAGE,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,42,100,2,0.0008822023251629321,0.1312037280884873,2.0511104188433975e-06,32,904.1426665782928,0.003567045282930272
all,POS,MARGINAL,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,42,122,2,0.000988069462955884,0.1312037280884873,2.0511104188433975e-06,32,841.6138768196106,0.005044222481991732
