DATE,ACTUAL_VALUE,D+1_ENSEMBLE_MODEL,D+1_RECENCY_WEIGHTED,D+1_SINGLE_MODEL
2023-12-10,6.0600004,8.754145,7.9576035,10.177763
2023-12-11,7.0,6.1805277,5.0129924,4.8719506
2023-12-12,8.679998,7.8419504,6.463214,5.9901414
2023-12-13,6.369999,8.048865,6.80819,6.390709
2023-12-14,5.9,7.769637,6.3957887,5.587904
2023-12-15,5.5,7.6696644,6.2917266,5.4099035
2023-12-16,5.57,6.750465,5.6603527,5.0153036
2023-12-17,6.6800017,6.1589956,5.333049,5.1877036
2023-12-18,6.5699997,6.1396084,5.4349566,5.7630677
2023-12-19,6.1600003,6.631641,5.9193,5.8822346
2023-12-20,5.64,6.213379,5.4341354,5.078918
2023-12-21,5.14,5.611681,5.0820184,5.290079
2023-12-22,5.000001,5.121584,4.680804,4.968945
2023-12-23,6.1499996,5.611245,5.372529,6.1729765
2023-12-24,7.2000012,6.1458063,5.78612,6.3011117
2023-12-25,6.65,5.8469005,5.654782,6.7019434
2023-12-26,6.2599998,5.756824,5.4218044,5.8499956
2023-12-27,6.3599997,5.8449583,5.193693,5.163152
2023-12-28,5.7299995,5.936548,5.50155,5.398645
2023-12-29,5.37,5.2709646,4.8258014,4.899237
2023-12-30,5.0200005,4.9946537,4.5871615,4.9135127
2023-12-31,6.8299994,5.7757444,5.204894,5.4668365
2024-01-01,5.2500005,5.037555,4.569803,5.2884116
2024-01-02,5.19,4.9395056,4.325673,4.601741
2024-01-03,4.88,4.8037434,4.403091,4.6137476
2024-01-04,4.64,4.7001967,4.1423893,4.2115135
2024-01-05,4.8999996,5.4964824,4.580249,4.3004394
2024-01-06,4.2199993,4.987856,4.1636405,4.213744
2024-01-07,3.9499998,4.5603943,3.7976048,3.8533294
2024-01-08,3.98,4.314112,3.6124892,3.7295218
2024-01-09,3.6899993,4.8641524,4.0729895,3.9040327
2024-01-10,3.5400002,5.03216,4.0245075,3.4557276
2024-01-11,3.4699998,6.1286087,4.427166,3.2070372
2024-01-12,3.2100003,5.351978,3.8423429,3.4525
2024-01-13,3.6799996,4.4250503,3.3762362,3.1136873
2024-01-14,3.1299999,3.656039,3.0007591,3.33848
2024-01-15,2.9999995,3.3239796,2.7737393,2.9631715
2024-01-16,3.0499997,4.2518215,3.451295,3.0952532
2024-01-17,2.8799996,4.295394,3.3983555,2.8394208
2024-01-18,2.7799997,5.1949725,3.793362,2.8603153
2024-01-19,2.5899997,4.081298,2.9888804,2.7887464
2024-01-20,4.0,3.529367,2.735114,2.4969754
2024-01-21,6.8999987,4.1809597,3.5046015,3.8625553
2024-01-22,4.5599995,4.008648,3.6357858,4.5280848
2024-01-23,3.9900002,3.9579086,3.541314,3.7680273
2024-01-24,3.5000002,3.928865,3.5226347,3.6863806
2024-01-25,3.5000002,3.6405277,3.1659875,3.1773243
2024-01-26,3.1699996,5.774977,4.7881937,4.0677304
2024-01-27,3.52,3.776463,2.9600956,2.8522463
2024-01-28,4.3999996,4.406438,3.6072187,3.7112556
2024-01-29,3.98,3.8563023,3.235521,3.6504865
2024-01-30,3.8999999,4.989425,4.078039,3.7858458
2024-01-31,3.6499996,4.18771,3.365734,3.4693956
2024-02-01,3.3500001,3.8146002,3.2033942,3.1371922
2024-02-02,3.0999997,4.0155177,3.3074896,3.2907894
2024-02-03,3.1699996,3.3978748,2.8971434,2.7658641
2024-02-04,4.86,3.3313818,2.8897896,3.083291
2024-02-05,3.4,3.390277,3.0811844,3.7332172
2024-02-06,3.1599998,3.396655,3.060687,3.1667702
2024-02-07,2.9600003,3.2606232,2.854152,2.9506924
2024-02-08,3.4399998,5.1486464,4.2423267,3.860601
2024-02-09,2.9,4.3625817,3.4190905,2.8159292
2024-02-10,2.83,4.018233,3.1247017,2.999823
2024-02-11,2.7299998,3.5407681,2.877827,2.8675365
2024-02-12,2.7999997,3.6052518,2.9401438,2.9795086
2024-02-13,2.5199995,3.684673,3.0649025,2.998251
2024-02-14,2.35,3.5145721,2.8669055,2.6990073
2024-02-15,2.33,3.3043447,2.6474252,2.677622
2024-02-16,2.11,3.1923223,2.5541277,2.4152484
2024-02-17,2.19,3.0075793,2.381174,2.5668619
2024-02-18,3.6099997,3.7183473,3.0431318,3.2315593
2024-02-19,3.0699995,3.1751676,2.6407666,3.2847738
2024-02-20,2.89,3.8403373,3.1820397,3.1787713
2024-02-21,2.5000002,3.4836144,2.8496158,2.8009524
2024-02-22,2.3999999,4.5666885,3.594215,2.8355794
2024-02-23,2.1999998,4.5059643,4.0332947,2.8856912
2024-02-24,3.1699996,8.739268,8.914885,7.9010534
2024-02-25,2.62,4.1123447,3.1227443,2.5690017
2024-02-26,2.6699996,4.0885963,3.1821759,2.7645288
2024-02-27,2.6799998,4.115074,3.2731473,3.0028043
2024-02-28,22.46,4.4860954,3.4691339,2.8536158
2024-02-29,7.2099996,7.0755363,6.500533,8.879984
2024-03-01,4.37,5.6053777,4.934152,5.739639
2024-03-02,3.8999999,4.7955294,4.1601534,4.4866767
2024-03-03,3.5400002,4.0915184,3.5566714,3.9566119
2024-03-04,3.4799995,4.2474174,3.618284,3.9493325
2024-03-05,3.1100001,4.614217,3.9508224,3.8626294
2024-03-06,3.2399995,4.4259796,3.623009,3.4495835
2024-03-07,3.0899997,4.5174074,3.6616566,3.2980475
2024-03-08,3.0499997,4.912017,3.8506513,3.4657693
2024-03-09,4.62,4.7326536,4.1079545,3.4054832
2024-03-10,7.5799994,4.6315594,4.235363,4.0438566
2024-03-11,4.5399995,5.108584,4.7843213,5.3887115
2024-03-12,3.88,5.912435,5.4106455,5.1113434
2024-03-13,3.4799995,5.5358887,4.885436,4.3039265
2024-03-14,3.2399995,4.566113,3.8845432,3.6560934
2024-03-15,2.9699998,4.056218,3.4687648,3.5380566
2024-03-16,3.9599993,3.8546314,3.3536513,3.4683137
2024-03-17,3.5400002,4.6382937,4.044567,4.4745035
2024-03-18,3.2899997,3.8796144,3.2526352,3.1886482
2024-03-19,3.0400002,4.8733306,3.9989607,3.4914076
2024-03-20,3.2100003,4.8563347,3.7286963,3.1709452
2024-03-21,3.23,4.976981,3.7112863,3.1729937
2024-03-22,3.0999997,4.0021143,2.892342,2.8656743
2024-03-23,8.209999,4.942196,3.2750509,2.6371665
2024-03-24,6.66,5.3708262,4.3638554,5.3300443
2024-03-25,4.9700003,4.9244614,4.0491705,4.395339
2024-03-26,4.47,6.406869,5.4005017,5.5293083
2024-03-27,4.0,4.673078,3.5673022,3.6081018
2024-03-28,7.090001,4.8432565,3.7410853,3.610822
