DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01,5.61,4.787921562052349,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-02,5.0,5.4657001243770615,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-03,4.91,4.875893090512509,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-04,4.96,4.800438311179552,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-05,4.68,4.854933869626094,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-06,9.45,4.586925410760528,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-07,6.28,9.26603379432513,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-08,5.35,6.146303419342313,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-09,8.8,5.204217665547031,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-10,6.06,8.57472613879363,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-11,7.0,5.912259138287559,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-12,8.68,6.834061722028643,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-13,6.37,8.492958748315177,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-14,5.9,6.145547256644113,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-15,5.5,5.743297050813704,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-16,5.57,5.373088653217192,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-17,6.68,5.4420003527853344,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-18,6.57,6.5383630905139665,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-19,6.16,6.43016097284234,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-20,5.64,6.022980072784726,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-21,5.14,5.5167543654933,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-22,5.0,5.031545059642489,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-23,6.15,4.892325162140215,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-24,7.2,6.02365627439769,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-25,6.65,7.0649252873462025,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-26,6.26,6.528657599394737,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-27,6.36,6.150541678503031,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-28,5.73,6.255931972630788,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-29,5.37,5.638522852723922,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-30,5.02,5.269422759861341,"(1, 0, 0)","(0, 0, 0, 7)"
