DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 16:00:00,50.86,35.17538587082579,"(1, 0, 0)","(2, 0, 2, 7)"
2023-12-02 16:00:00,36.67,31.0881106195518,"(1, 0, 1)","(2, 0, 0, 7)"
2023-12-03 16:00:00,28.61,33.36424216421905,"(1, 0, 0)","(1, 0, 2, 7)"
2023-12-04 16:00:00,24.05,28.791531772138317,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-05 16:00:00,26.36,27.120797479713115,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-06 16:00:00,46.43,25.848157147737915,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-07 16:00:00,33.93,58.91122031801591,"(2, 0, 1)","(2, 0, 0, 7)"
2023-12-08 16:00:00,27.41,32.788550578106424,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-09 16:00:00,21.05,22.30568012288978,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-10 16:00:00,17.38,17.8851637292637,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-11 16:00:00,17.94,15.60554728006867,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-12 16:00:00,18.09,22.151802682471246,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-13 16:00:00,17.51,28.1920103536337,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-14 16:00:00,17.24,18.239191246515734,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-15 16:00:00,16.56,16.29987231975731,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-16 16:00:00,15.27,14.205844670746174,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-17 16:00:00,14.15,13.493104117384759,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-18 16:00:00,15.19,14.149566467039472,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-19 16:00:00,14.49,15.493734126589196,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-20 16:00:00,13.8,15.215507945963482,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-21 16:00:00,12.37,13.704447113091387,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-22 16:00:00,11.2,11.746747452947181,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-23 16:00:00,10.99,10.079068319873029,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-24 16:00:00,11.01,10.116654706501087,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-25 16:00:00,11.66,11.237903344517733,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-26 16:00:00,11.14,11.66557293680894,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-27 16:00:00,11.73,11.32116107692676,"(1, 0, 0)","(1, 0, 1, 7)"
2023-12-28 16:00:00,10.34,11.085039487820708,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-29 16:00:00,10.5,9.800927805459345,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-30 16:00:00,12.18,10.120847228360386,"(1, 0, 0)","(2, 0, 0, 7)"
2023-12-31 16:00:00,11.69,11.828475868715639,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-01 16:00:00,11.36,11.975288252216812,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-02 16:00:00,11.32,10.94990874361921,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-03 16:00:00,12.2,11.182178929521509,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-04 16:00:00,15.48,11.355596677154947,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-05 16:00:00,13.62,15.307482527238006,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-06 16:00:00,11.86,14.020992921882602,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-07 16:00:00,10.56,11.591921573819297,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-08 16:00:00,10.67,10.525999162157019,"(1, 0, 0)","(1, 0, 1, 7)"
2024-01-09 16:00:00,13.23,10.44685717762304,"(1, 0, 0)","(2, 0, 0, 7)"
2024-01-10 16:00:00,15.45,13.376703683169765,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-11 16:00:00,16.14,16.57103891008865,"(1, 0, 0)","(1, 0, 0, 7)"
2024-01-12 16:00:00,14.63,15.626227740739496,"(1, 0, 1)","(2, 0, 0, 7)"
