DATE,ACTUAL_VALUE,D+1,ORDER
2023-12-01 16:00:00,64.59,25.511293148358217,"(4, 0, 4)"
2023-12-02 16:00:00,43.67,52.81312019449797,"(3, 0, 4)"
2023-12-03 16:00:00,35.0,39.165134449341316,"(3, 0, 4)"
2023-12-04 16:00:00,32.84,29.608658072860393,"(1, 0, 4)"
2023-12-05 16:00:00,33.3,34.4087639210238,"(4, 0, 4)"
2023-12-06 16:00:00,79.0,33.57394378783979,"(1, 0, 2)"
2023-12-07 16:00:00,38.75,52.11744812116208,"(1, 0, 2)"
2023-12-08 16:00:00,29.83,34.83575580161488,"(1, 0, 2)"
2023-12-09 16:00:00,23.98,34.36251257889491,"(1, 0, 2)"
2023-12-10 16:00:00,19.58,28.957522683217913,"(1, 0, 2)"
2023-12-11 16:00:00,20.4,25.714814941224333,"(1, 0, 2)"
2023-12-12 16:00:00,19.81,23.53512305495051,"(2, 0, 1)"
2023-12-13 16:00:00,18.38,23.60706369470104,"(1, 0, 2)"
2023-12-14 16:00:00,18.73,21.476752489026058,"(2, 0, 1)"
2023-12-15 16:00:00,17.72,19.475592381870996,"(3, 0, 4)"
2023-12-16 16:00:00,16.16,18.710051995257334,"(3, 0, 4)"
2023-12-17 16:00:00,14.94,20.48498294398444,"(4, 0, 4)"
2023-12-18 16:00:00,18.54,18.576760937315413,"(4, 0, 4)"
2023-12-19 16:00:00,16.13,20.413585489569346,"(4, 0, 4)"
2023-12-20 16:00:00,14.5,17.891296739757895,"(3, 0, 3)"
2023-12-21 16:00:00,13.01,15.092837953092257,"(4, 0, 4)"
2023-12-22 16:00:00,12.33,12.81489305559794,"(4, 0, 4)"
2023-12-23 16:00:00,15.02,13.201996879759182,"(1, 0, 2)"
2023-12-24 16:00:00,13.0,13.985280731071287,"(3, 0, 3)"
2023-12-25 16:00:00,15.0,14.365385039459358,"(4, 0, 4)"
2023-12-26 16:00:00,13.09,14.456894373551739,"(1, 0, 2)"
2023-12-27 16:00:00,12.81,13.068709221555421,"(1, 0, 2)"
2023-12-28 16:00:00,12.11,12.275666266851319,"(3, 0, 4)"
2023-12-29 16:00:00,11.95,12.484176278543917,"(4, 0, 4)"
2023-12-30 16:00:00,17.02,12.24090629213822,"(1, 0, 3)"
2023-12-31 16:00:00,14.46,16.258135596385493,"(4, 0, 4)"
2024-01-01 16:00:00,11.92,13.381038822927605,"(1, 0, 2)"
2024-01-02 16:00:00,12.31,12.406654769862238,"(3, 0, 4)"
2024-01-03 16:00:00,15.48,10.541106570204514,"(4, 0, 4)"
2024-01-04 16:00:00,18.68,14.238145602908434,"(1, 0, 2)"
2024-01-05 16:00:00,15.09,15.443689222044448,"(3, 0, 4)"
2024-01-06 16:00:00,12.78,14.194126309046416,"(1, 0, 3)"
2024-01-07 16:00:00,11.1,12.795271442287683,"(1, 0, 3)"
2024-01-08 16:00:00,13.29,11.64349808350314,"(2, 0, 4)"
2024-01-09 16:00:00,18.87,12.096722917273867,"(4, 0, 4)"
2024-01-10 16:00:00,18.98,17.463493368973193,"(4, 0, 4)"
2024-01-11 16:00:00,17.43,17.120785185541237,"(4, 0, 2)"
2024-01-12 16:00:00,15.41,15.035645004103861,"(4, 0, 2)"
