DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,1.26,1.1835604409024545,"(2, 0, 0)","(1, 0, 0, 7)",-84.54852611969125,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.5,0.005843006195027154,0.07643955909754552,0.060666316744083744,1,1.1835604409024545
2024-07-02 20:00:00,1.33,1.2873405850805817,"(1, 0, 2)","(1, 0, 0, 7)",-84.65768477169951,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.66,0.0018198256812670956,0.04265941491941838,0.03207474805971307,1,1.2873405850805817
2024-07-03 20:00:00,1.32,1.2706722509521662,"(1, 0, 2)","(1, 0, 0, 7)",-84.80551203136494,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.37,0.002433226826126076,0.04932774904783388,0.0373695068544196,1,1.2706722509521662
2024-07-04 20:00:00,1.54,1.4914599273624247,"(1, 0, 2)","(1, 0, 0, 7)",-85.38890681228382,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.0,0.0023561386516610877,0.048540072637575316,0.031519527686737214,1,1.4914599273624247
2024-07-05 20:00:00,1.42,1.4209595724204354,"(2, 0, 0)","(1, 0, 0, 7)",-92.73861835487516,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.65,9.207792300603065e-07,0.0009595724204354283,0.0006757552256587524,1,1.4209595724204354
2024-07-06 20:00:00,2.65,1.7206936627305618,"(2, 0, 0)","(1, 0, 0, 7)",-94.0838397457074,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.09,0.8636102684891387,0.9293063372694381,0.3506816367054484,1,1.7206936627305618
2024-07-07 20:00:00,2.01,2.3373863867560107,"(1, 0, 2)","(1, 0, 0, 7)",-82.02940122028498,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.77,0.10718184623315638,0.32738638675601095,0.1628787993811,1,2.3373863867560107
2024-07-08 20:00:00,1.73,1.9547041492384831,"(2, 0, 0)","(1, 0, 0, 7)",-79.2828209024758,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.09,0.05049195468499051,0.22470414923848314,0.1298867914673313,1,1.9547041492384831
2024-07-09 20:00:00,1.64,1.694159504802697,"(2, 0, 0)","(1, 0, 0, 7)",-79.5122900171597,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.93,0.0029332519604733645,0.054159504802697045,0.033024088294327465,1,1.694159504802697
2024-07-10 20:00:00,1.45,1.4042562247781003,"(2, 0, 0)","(1, 0, 0, 7)",-79.78372721426649,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.6,0.0020924929715516807,0.04574377522189965,0.031547431187517,1,1.4042562247781003
