DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01,4.94,4.933465158751029,"(2, 0, 1)","(0, 0, 0, 7)",368.7834522661076,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,4.94,4.270415014925535e-05,0.0065348412489711905,0.001322842358091334,1,4.933465158751029
2024-07-02,4.73,5.191930110208921,"(2, 0, 0)","(1, 0, 1, 7)",376.781635598122,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,4.73,0.21337942671762575,0.46193011020892083,0.09765964275030038,0,0.0
2024-07-03,4.21,4.920883854648606,"(2, 0, 0)","(1, 0, 1, 7)",374.1005437097001,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,4.21,0.5053558548000604,0.710883854648606,0.16885602248185416,0,0.0
2024-07-04,6.2,4.919769398870058,"(1, 0, 0)","(1, 0, 1, 7)",373.4781490631645,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,6.2,1.6389903920695321,1.2802306011299418,0.20648880663386157,1,4.919769398870058
2024-07-05,5.8,6.35720198554002,"(1, 0, 0)","(1, 0, 1, 7)",373.4420078528453,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.8,0.310474052689741,0.5572019855400203,0.09606930785172764,0,0.0
2024-07-06,5.08,4.613325141689412,"(1, 0, 0)","(1, 0, 1, 7)",373.32162262797857,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.08,0.21778542337920756,0.4666748583105882,0.09186512958869845,1,4.613325141689412
2024-07-07,7.74,7.895713370415865,"(1, 0, 0)","(1, 0, 1, 7)",372.9437490286583,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,7.74,0.024246653726268268,0.15571337041586464,0.0201180065136776,0,0.0
2024-07-08,6.51,4.14887487688225,"(1, 0, 0)","(1, 0, 1, 7)",373.8925287938029,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,6.51,5.574911847017811,2.36112512311775,0.3626920312008833,1,4.14887487688225
2024-07-09,4.6,6.067650266243234,"(1, 0, 0)","(1, 0, 1, 7)",374.32006865324377,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,4.6,2.153997304003837,1.4676502662432345,0.319054405705051,0,0.0
2024-07-10,5.34,6.351406590230747,"(2, 0, 1)","(0, 0, 0, 7)",365.2778271565094,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.34,1.022943290762186,1.011406590230747,0.18940198318927848,0,0.0
