DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 08:00:00,19.21,21.882000178019855,"(1, 0, 1)","(1, 0, 1, 7)",30.75257123259625,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,21.54,7.139584951338129,2.6720001780198537,0.13909423102654106,0,0.0
2024-07-02 08:00:00,22.7,22.671771609413906,"(1, 0, 0)","(1, 0, 1, 7)",24.519094364269044,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,60.6,0.0007968420350810584,0.02822839058609361,0.0012435414355107318,1,22.671771609413906
2024-07-03 08:00:00,23.1,20.930073871952636,"(1, 0, 0)","(1, 0, 1, 7)",23.720967355835327,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,26.16,4.70857940118263,2.169926128047365,0.09393619601936644,1,20.930073871952636
2024-07-04 08:00:00,18.91,19.96554055567213,"(1, 0, 0)","(1, 0, 1, 7)",22.633865430998327,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,22.0,1.1141658646686314,1.0555405556721311,0.055819172695511954,1,19.96554055567213
2024-07-05 08:00:00,18.05,16.941587187868993,"(1, 0, 0)","(1, 0, 1, 7)",20.8715685089202,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,20.32,1.2285789620961676,1.1084128121310073,0.061407912029418685,1,16.941587187868993
2024-07-06 08:00:00,16.64,15.435969985250114,"(1, 0, 0)","(1, 0, 1, 7)",17.042309523975035,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,17.37,1.449688276418611,1.2040300147498861,0.07235757300179604,1,15.435969985250114
2024-07-07 08:00:00,14.51,15.026389201731195,"(1, 0, 0)","(1, 0, 1, 7)",11.702691470932791,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,16.15,0.26665780766458136,0.5163892017311955,0.035588504598979706,1,15.026389201731195
2024-07-08 08:00:00,18.21,16.524057336339006,"(1, 0, 0)","(1, 0, 1, 7)",4.771465133208714,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,20.75,2.842402665152332,1.6859426636609953,0.09258334232075756,1,16.524057336339006
2024-07-09 08:00:00,18.13,22.41483636051578,"(1, 0, 0)","(1, 0, 1, 7)",-3.416895420076308,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,21.13,18.35982263639811,4.284836360515779,0.23633956759601651,0,0.0
2024-07-10 08:00:00,17.6,17.294650141250045,"(1, 0, 0)","(1, 0, 1, 7)",-3.187788916697585,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,20.8,0.09323853623861816,0.3053498587499561,0.017349423792611143,1,17.294650141250045
