DATE,ACTUAL_VALUE,D+1,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 16:00:00,2.5,3.711374742223867,2.5,1.4674287660979402,0.4845498968895468,1.211374742223867,0,0.0
2023-12-02 16:00:00,2.64,4.310026602722753,2.64,2.7889888538017003,0.6325858343646792,1.670026602722753,0,0.0
2023-12-03 16:00:00,2.21,3.998670131634362,2.21,3.199340839800885,0.8093530007395302,1.7886701316343618,0,0.0
2023-12-04 16:00:00,1.89,2.3696526374673823,1.89,0.23006665262941617,0.2537844642684563,0.4796526374673824,0,0.0
2023-12-05 16:00:00,1.54,2.178252544347435,1.54,0.4073663103659747,0.4144497041217111,0.6382525443474352,0,0.0
2023-12-06 16:00:00,2.66,1.9154958691422943,2.66,0.554286400864188,0.2798887709991375,0.7445041308577058,1,1.9154958691422943
2023-12-07 16:00:00,2.4,2.8171984920468502,2.4,0.17405458176616584,0.17383270501952097,0.41719849204685033,0,0.0
2023-12-08 16:00:00,1.97,2.58790915749688,1.97,0.38181172691850435,0.31365947081059914,0.6179091574968802,0,0.0
2023-12-09 16:00:00,5.1,3.051668380685717,5.1,4.1956624226826715,0.40163365084593783,2.0483316193142826,1,3.051668380685717
2023-12-10 16:00:00,4.05,5.4150343933220215,4.05,1.8633188949520199,0.337045529215314,1.3650343933220217,0,0.0
2023-12-11 16:00:00,3.39,3.2477751447944323,3.39,0.020227909438244734,0.04195423457391381,0.14222485520556782,1,3.2477751447944323
2023-12-12 16:00:00,2.92,2.958901104415559,2.92,0.0015132959247502193,0.013322296032725665,0.03890110441555894,0,0.0
2023-12-13 16:00:00,2.43,2.843932313735983,2.43,0.1713399603548242,0.1703425159407337,0.41393231373598294,0,0.0
2023-12-14 16:00:00,2.14,2.5840670305838263,2.14,0.19719552765153678,0.20750795821674117,0.44406703058382613,0,0.0
2023-12-15 16:00:00,1.84,2.3384546483316706,1.84,0.24845703644344933,0.270899265397647,0.4984546483316705,0,0.0
