DATE,ACTUAL_VALUE,D+1,ORDER,AIC,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,MARGINAL_PRICE,RMSE_COMPONENT,MAE,MAPE,ACCEPTANCE,REVENUE
2024-07-01 20:00:00,2.5,1.6011987224468371,"(2, 0, 2)",21.06260040270276,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.5,0.8078437365311977,0.8988012775531629,0.35952051102126514,1,1.6011987224468371
2024-07-02 20:00:00,1.66,2.496407458475925,"(2, 0, 1)",11.978515483585715,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.66,0.699577436594156,0.8364074584759249,0.5038599147445331,0,0.0
2024-07-03 20:00:00,2.37,1.617930983790116,"(2, 0, 2)",13.72862834606638,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.37,0.5656078051429031,0.7520690162098842,0.31732869882273596,1,1.617930983790116
2024-07-04 20:00:00,2.0,2.7154132668864737,"(1, 0, 0)",15.376464865073348,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.0,0.5118161424371768,0.7154132668864737,0.35770663344323683,0,0.0
2024-07-05 20:00:00,1.65,1.8318164727239328,"(2, 0, 1)",10.20887355288728,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.65,0.03305722975377262,0.18181647272393286,0.1101918016508684,0,0.0
2024-07-06 20:00:00,5.09,2.388646004943695,"(1, 0, 0)",16.01049217315968,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,5.09,7.297313406606659,2.701353995056305,0.5307178772212781,1,2.388646004943695
2024-07-07 20:00:00,2.77,3.247481198396572,"(2, 0, 1)",17.474801043103433,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.77,0.22798829482222666,0.4774811983965721,0.17237588389767947,0,0.0
2024-07-08 20:00:00,2.09,2.7132905668028617,"(2, 0, 1)",20.1574635582835,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.09,0.38849113066543284,0.6232905668028619,0.2982251515803167,0,0.0
2024-07-09 20:00:00,1.93,2.101419537609331,"(1, 0, 0)",25.895398010891228,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.93,0.029384657874196935,0.17141953760933126,0.08881841326908356,0,0.0
2024-07-10 20:00:00,1.6,1.5425004573553798,"(1, 0, 0)",26.00052213452696,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.6,0.00330619740434051,0.057499542644620316,0.0359372141528877,1,1.5425004573553798
2024-07-11 20:00:00,1.44,1.480330085434704,"(1, 0, 2)",18.556902124009103,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.44,0.0016265157911705202,0.040330085434703955,0.02800700377409997,0,0.0
2024-07-12 20:00:00,1.47,1.6002465459718749,"(1, 0, 1)",16.96434960133852,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.47,0.016964162737603723,0.1302465459718749,0.08860309249787408,0,0.0
2024-07-13 20:00:00,2.0,1.666790224678006,"(2, 0, 1)",11.73913773902926,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.0,0.11102875437013374,0.33320977532199403,0.16660488766099701,1,1.666790224678006
2024-07-14 20:00:00,1.87,1.9398135548990485,"(1, 0, 0)",4.821637823250377,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.87,0.004873932447642444,0.06981355489904839,0.03733345181767293,0,0.0
2024-07-15 20:00:00,1.58,1.8380901965801983,"(2, 0, 1)",-1.0338379739828518,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.58,0.0666105495708054,0.2580901965801983,0.16334822568366977,0,0.0
2024-07-16 20:00:00,2.49,1.6884085032117166,"(2, 0, 1)",2.7092621281052907,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.49,0.6425489277232809,0.8015914967882836,0.32192429589890903,1,1.6884085032117166
2024-07-17 20:00:00,2.0,2.105849044133773,"(1, 0, 0)",6.438136309303797,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,2.0,0.011204020144033459,0.10584904413377316,0.05292452206688658,0,0.0
2024-07-18 20:00:00,1.65,2.1528283334764646,"(2, 0, 1)",3.779296097396008,"FCR_GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW], RES_SHARE",2,1_3,1.65,0.2528363329467188,0.5028283334764647,0.30474444453119076,0,0.0
