DATE,ACTUAL_VALUE,D+1
2023-12-01 08:00:00,3.74,6.333472944143676
2023-12-02 08:00:00,4.2,4.823732679024247
2023-12-03 08:00:00,4.01,5.499991037061568
2023-12-04 08:00:00,3.31,5.190120551257969
2023-12-05 08:00:00,3.0,4.113295616790061
2023-12-06 08:00:00,10.39,4.070004405655564
2023-12-07 08:00:00,4.9,8.331660537806103
2023-12-08 08:00:00,4.0,4.554138658208098
2023-12-09 08:00:00,5.34,4.4114212970399365
2023-12-10 08:00:00,17.0,5.823983912229921
2023-12-11 08:00:00,8.27,10.529211412488316
2023-12-12 08:00:00,5.38,6.376028531343398
2023-12-13 08:00:00,4.64,5.373060555521801
2023-12-14 08:00:00,3.67,5.3735033941818
2023-12-15 08:00:00,3.33,4.552107437775206
2023-12-16 08:00:00,3.9,4.426312563944078
2023-12-17 08:00:00,21.7,4.805149313690224
2023-12-18 08:00:00,9.9,13.299489301135111
2023-12-19 08:00:00,6.86,6.995343460851932
2023-12-20 08:00:00,6.96,6.829883837214808
2023-12-21 08:00:00,12.21,7.3146762821248394
2023-12-22 08:00:00,12.33,10.247088876056278
2023-12-23 08:00:00,11.79,10.228949987510461
2023-12-24 08:00:00,22.8,11.139703573127147
2023-12-25 08:00:00,18.0,16.817733162503696
2023-12-26 08:00:00,13.71,12.931838485324866
2023-12-27 08:00:00,8.98,10.927748893096568
2023-12-28 08:00:00,10.11,9.739332474424598
2023-12-29 08:00:00,12.15,10.762589101034816
2023-12-30 08:00:00,10.14,11.48034478592307
2023-12-31 08:00:00,16.38,9.787779895321963
2024-01-01 08:00:00,23.08,14.395428262037706
2024-01-02 08:00:00,11.37,17.00728955475925
2024-01-03 08:00:00,10.0,10.339658097781752
2024-01-04 08:00:00,7.91,10.650806296463797
2024-01-05 08:00:00,6.29,9.02202613414594
2024-01-06 08:00:00,5.71,7.393830410864962
2024-01-07 08:00:00,5.91,7.135120314811528
2024-01-08 08:00:00,4.57,7.090642165287008
2024-01-09 08:00:00,3.89,5.669260547744663
2024-01-10 08:00:00,3.97,5.515994118399737
2024-01-11 08:00:00,3.3,4.7720727266168375
2024-01-12 08:00:00,2.73,4.357384176311567
2024-01-13 08:00:00,5.76,3.6190985887589906
2024-01-14 08:00:00,4.88,5.805812755316995
2024-01-15 08:00:00,4.01,4.72742559304998
2024-01-16 08:00:00,3.18,4.288573499833803
2024-01-17 08:00:00,2.5,3.721845999450007
2024-01-18 08:00:00,2.01,3.1395181406365804
2024-01-19 08:00:00,2.94,2.7950298539665566
2024-01-20 08:00:00,4.9,3.2211730674372046
2024-01-21 08:00:00,8.27,4.594658171664479
2024-01-22 08:00:00,5.99,5.947452863328236
2024-01-23 08:00:00,4.77,4.8265708460636425
2024-01-24 08:00:00,4.74,4.485003096863829
2024-01-25 08:00:00,6.0,4.506502729188605
2024-01-26 08:00:00,4.5,5.410112374756165
2024-01-27 08:00:00,4.47,4.5480406410858905
2024-01-28 08:00:00,6.35,4.417129793816195
2024-01-29 08:00:00,4.11,5.607393113187576
2024-01-30 08:00:00,3.52,4.18438216485343
2024-01-31 08:00:00,2.95,3.867052351768814
2024-02-01 08:00:00,3.11,3.466744161049066
2024-02-02 08:00:00,4.13,3.6056777341406474
2024-02-03 08:00:00,8.81,4.586410558171083
2024-02-04 08:00:00,12.1,6.303976199103297
2024-02-05 08:00:00,7.95,7.937297216955178
2024-02-06 08:00:00,6.15,6.135874289743984
2024-02-07 08:00:00,4.49,5.445737769760786
2024-02-08 08:00:00,3.22,4.812975861364966
2024-02-09 08:00:00,2.99,3.862450550814145
2024-02-10 08:00:00,2.7,3.6806498910230503
2024-02-11 08:00:00,4.37,3.432182597131094
2024-02-12 08:00:00,2.99,4.43246013982782
2024-02-13 08:00:00,2.52,3.374135883104081
2024-02-14 08:00:00,2.2,2.976933348310634
2024-02-15 08:00:00,1.91,2.7175223058509648
2024-02-16 08:00:00,11.7,2.428448078041355
2024-02-17 08:00:00,5.2,7.591384074130957
2024-02-18 08:00:00,6.19,4.169769658410811
2024-02-19 08:00:00,4.09,4.826727738192974
2024-02-20 08:00:00,3.39,4.142400954282546
2024-02-21 08:00:00,2.97,3.636338478472785
2024-02-22 08:00:00,3.68,3.352661337578611
2024-02-23 08:00:00,6.5,3.9708928485973525
2024-02-24 08:00:00,5.16,5.456157848260057
2024-02-25 08:00:00,5.81,4.562051125116253
2024-02-26 08:00:00,4.15,4.846535270475445
2024-02-27 08:00:00,3.13,4.0667271482307905
2024-02-28 08:00:00,2.7,3.5059096115224695
2024-02-29 08:00:00,4.29,3.424297409494166
2024-03-01 08:00:00,2.89,4.164470987131039
2024-03-02 08:00:00,4.05,3.14078365552312
2024-03-03 08:00:00,7.9,4.0436827255816
2024-03-04 08:00:00,3.85,6.133258195946362
2024-03-05 08:00:00,3.07,3.5533040762720005
2024-03-06 08:00:00,2.65,3.3551687986523646
2024-03-07 08:00:00,2.64,3.265547883748942
2024-03-08 08:00:00,4.55,3.083883935188906
2024-03-09 08:00:00,9.27,4.524890460753617
2024-03-10 08:00:00,12.63,6.633630640438786
2024-03-11 08:00:00,6.78,7.683910547353589
2024-03-12 08:00:00,4.57,5.429547460681126
2024-03-13 08:00:00,3.61,4.4187989327718045
2024-03-14 08:00:00,3.16,4.200279272672236
2024-03-15 08:00:00,3.16,3.7343853941423655
2024-03-16 08:00:00,9.5,3.7210624790959757
2024-03-17 08:00:00,6.9,7.6523945874342445
2024-03-18 08:00:00,4.8,5.467623469398805
2024-03-19 08:00:00,5.58,4.597855797262071
2024-03-20 08:00:00,4.35,5.504957060209974
2024-03-21 08:00:00,3.78,4.620447612309764
2024-03-22 08:00:00,8.0,4.226526496092744
2024-03-23 08:00:00,13.24,7.168810536643477
2024-03-24 08:00:00,21.16,10.148377897363588
2024-03-25 08:00:00,10.05,11.418462437729323
2024-03-26 08:00:00,8.41,8.445608211082186
2024-03-27 08:00:00,6.4,7.816709187370624
2024-03-28 08:00:00,5.7,6.783348944481334
2024-03-29 08:00:00,17.64,6.796069132780735
2024-03-30 08:00:00,16.43,13.25066058886185
2024-03-31 08:00:00,15.44,12.155908890432148
2024-04-01 08:00:00,13.4,12.608223582687783
2024-04-02 08:00:00,15.0,11.121114475973929
2024-04-03 08:00:00,8.9,13.209768811700084
2024-04-04 08:00:00,8.0,9.408958401661897
2024-04-05 08:00:00,7.03,8.397185348391623
2024-04-06 08:00:00,9.69,8.35059459646332
2024-04-07 08:00:00,15.2,9.770341400198141
2024-04-08 08:00:00,9.76,13.186256012148982
2024-04-09 08:00:00,7.87,9.099122322895361
2024-04-10 08:00:00,7.23,10.37218905342192
2024-04-11 08:00:00,15.88,8.632612287657045
2024-04-12 08:00:00,18.64,14.230522808076982
2024-04-13 08:00:00,17.78,18.76979339488975
2024-04-14 08:00:00,31.91,18.045364379146076
2024-04-15 08:00:00,17.84,19.37647443866236
2024-04-16 08:00:00,25.47,15.902288279471659
2024-04-17 08:00:00,17.88,17.202920628707453
2024-04-18 08:00:00,12.88,13.997865734212837
2024-04-19 08:00:00,12.44,13.545975202418868
2024-04-20 08:00:00,13.21,14.86125139182784
2024-04-21 08:00:00,16.8,13.32510369263681
2024-04-22 08:00:00,13.1,15.399147730081443
