DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 08:00:00,39.4,24.01803938317728,"(4, 0, 0)","(1, 0, 1, 7)",39.4,236.6047124174852,0.39040509179753097,15.38196061682272,1,24.01803938317728
2023-12-02 08:00:00,22.46,28.557200178434588,"(1, 0, 2)","(1, 0, 1, 7)",22.46,37.17585001590276,0.2714692866622701,6.097200178434587,0,0.0
2023-12-03 08:00:00,17.19,20.51328868893204,"(1, 0, 3)","(1, 0, 1, 7)",17.19,11.044247709983626,0.19332685799488297,3.3232886889320383,0,0.0
2023-12-04 08:00:00,17.19,20.51400453800628,"(4, 0, 0)","(1, 0, 1, 7)",17.19,11.049006168686331,0.1933685013383524,3.324004538006278,0,0.0
2023-12-05 08:00:00,16.01,18.732317307880678,"(1, 0, 3)","(1, 0, 1, 7)",16.01,7.411011524786691,0.1700385576440147,2.722317307880676,0,0.0
2023-12-06 08:00:00,60.0,16.386250439256166,"(3, 0, 0)","(1, 0, 1, 7)",60.0,1902.1591507472829,0.7268958260123972,43.613749560743834,1,16.386250439256166
2023-12-07 08:00:00,35.02,45.88386832966097,"(1, 0, 2)","(1, 0, 1, 7)",35.02,118.02363508421057,0.3102189700074519,10.863868329660967,0,0.0
2023-12-08 08:00:00,22.95,29.153242644530376,"(4, 0, 0)","(2, 0, 1, 7)",22.95,38.480219306920226,0.2702937971472931,6.203242644530377,0,0.0
2023-12-09 08:00:00,18.29,21.219391467073045,"(5, 0, 0)","(2, 0, 0, 7)",18.29,8.581334367360371,0.16016355752176303,2.929391467073046,0,0.0
2023-12-10 08:00:00,14.95,18.314767424447417,"(5, 0, 0)","(2, 0, 0, 7)",14.95,11.321659820622513,0.2250680551469845,3.364767424447418,0,0.0
2023-12-11 08:00:00,16.75,18.125142958916182,"(1, 0, 2)","(1, 0, 2, 7)",16.75,1.891018157456753,0.08209808709947357,1.3751429589161823,0,0.0
2023-12-12 08:00:00,22.18,17.42840227328869,"(2, 0, 2)","(2, 0, 0, 7)",22.18,22.57768095648809,0.21422893267408974,4.75159772671131,1,17.42840227328869
2023-12-13 08:00:00,17.68,23.56500152048368,"(1, 0, 1)","(2, 0, 0, 7)",17.68,34.633242896095226,0.3328620769504344,5.88500152048368,0,0.0
2023-12-14 08:00:00,17.42,20.29718037353478,"(1, 0, 1)","(2, 0, 0, 7)",17.42,8.278166901853721,0.16516534865297228,2.8771803735347774,0,0.0
2023-12-15 08:00:00,16.58,18.156804658914112,"(4, 0, 1)","(2, 0, 0, 7)",16.58,2.486312932373254,0.09510281416852315,1.5768046589141136,0,0.0
2023-12-16 08:00:00,15.03,15.650621207866418,"(5, 0, 0)","(2, 0, 0, 7)",15.03,0.38517068365357293,0.04129216286536388,0.6206212078664191,0,0.0
2023-12-17 08:00:00,13.0,15.037418270319067,"(4, 0, 1)","(2, 0, 0, 7)",13.0,4.15107320822994,0.15672448233223596,2.0374182703190673,0,0.0
2023-12-18 08:00:00,14.05,14.361806346171816,"(1, 0, 2)","(1, 0, 2, 7)",14.05,0.09722319751301801,0.02219262250333206,0.31180634617181546,0,0.0
2023-12-19 08:00:00,15.09,14.106546939150936,"(1, 0, 1)","(2, 0, 0, 7)",15.09,0.9671799228933917,0.06517250237568346,0.9834530608490635,1,14.106546939150936
2023-12-20 08:00:00,13.51,17.240395122146236,"(1, 0, 1)","(2, 0, 0, 7)",13.51,13.91584776733243,0.27612103050675324,3.730395122146236,0,0.0
2023-12-21 08:00:00,12.27,13.348348995323562,"(1, 0, 1)","(2, 0, 0, 7)",12.27,1.1628365557153362,0.08788500369385187,1.0783489953235623,0,0.0
2023-12-22 08:00:00,11.0,12.347610934754114,"(4, 0, 1)","(2, 0, 0, 7)",11.0,1.8160552314688558,0.12251008497764669,1.3476109347541136,0,0.0
2023-12-23 08:00:00,9.76,11.150225170545092,"(5, 0, 0)","(2, 0, 0, 7)",9.76,1.9327260248171299,0.14244110353945613,1.3902251705450919,0,0.0
2023-12-24 08:00:00,8.78,10.145427299924444,"(1, 0, 3)","(1, 0, 1, 7)",8.78,1.8643917113789596,0.15551563780460648,1.3654272999244448,0,0.0
2023-12-25 08:00:00,8.5,9.817285256790909,"(1, 0, 3)","(1, 0, 1, 7)",8.5,1.73524044775869,0.15497473609304807,1.3172852567909086,0,0.0
2023-12-26 08:00:00,7.8,9.158372878974054,"(1, 0, 2)","(1, 0, 1, 7)",7.8,1.8451768783322615,0.17415036909923776,1.3583728789740546,0,0.0
2023-12-27 08:00:00,13.62,8.584410517818133,"(1, 0, 2)","(1, 0, 1, 7)",13.62,25.357161433060632,0.36972022629822804,5.035589482181866,1,8.584410517818133
2023-12-28 08:00:00,11.58,12.574165979570417,"(1, 0, 2)","(1, 0, 1, 7)",11.58,0.9883659949352058,0.08585198441886153,0.9941659795704165,0,0.0
