DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01,4.46,4.299860042978777,"(3, 0, 0)","(0, 0, 0, 7)"
2023-12-02,4.42,4.519002187025265,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-03,4.25,4.359719854881503,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-04,4.11,4.23267930217703,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-05,4.06,4.092661676194433,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-06,4.48,4.05961006145305,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-07,5.05,4.557612832661367,"(3, 0, 0)","(0, 0, 0, 7)"
2023-12-08,4.6,5.029955598477765,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-09,4.96,4.428373081754379,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-10,5.04,5.0951487774328355,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-11,5.41,4.891591060177029,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-12,5.58,5.421927584429037,"(3, 0, 0)","(0, 0, 0, 7)"
2023-12-13,5.67,5.423402736203207,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-14,5.41,5.632675131235523,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-15,5.12,5.285154030757587,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-16,4.89,5.093424428918439,"(3, 0, 0)","(0, 0, 0, 7)"
2023-12-17,4.89,4.860795698710084,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-18,5.46,4.901615568002415,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-19,5.55,5.475991361468279,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-20,5.31,5.3745291099542,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-21,4.74,5.241013312518942,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-22,4.35,4.65767766951084,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-23,4.52,4.379740593655289,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-24,5.26,4.571128135864443,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-25,5.58,5.262411498740065,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-26,5.41,5.386602625455497,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-27,5.63,5.290706102988776,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-28,5.17,5.616559833592672,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-29,4.87,4.998036990081925,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-30,4.67,4.906815705848238,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-31,4.71,4.628695087006649,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-01,4.72,4.732337828913781,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-02,4.71,4.656135049882388,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-03,4.54,4.6759653600625875,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-04,4.29,4.469864051925706,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-05,4.15,4.259095302827808,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-06,4.01,4.138776674606872,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-07,3.73,3.9819419741159514,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-08,3.56,3.693431523744508,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-09,3.47,3.5655776977773606,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-10,3.29,3.456283132559377,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-11,3.16,3.261148249135297,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-12,3.04,3.1560463463768915,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-13,2.84,3.0219065567264063,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-14,2.74,2.8147789142634214,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-15,2.59,2.743327783526108,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-16,2.61,2.5633325137419547,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-17,2.58,2.6279812396103903,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-18,2.51,2.543077396870436,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-19,2.43,2.4973319195802737,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-20,2.44,2.4100385398860755,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-21,3.53,2.438405674079348,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-22,3.56,3.706419947288172,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-23,3.39,3.2355212926035937,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-24,3.21,3.4086971606261507,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-25,3.02,3.125248918540315,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-26,2.89,3.0048141130278196,"(3, 0, 0)","(0, 0, 0, 7)"
2024-01-27,2.93,2.872450313236107,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-28,3.35,2.945202013577177,"(3, 0, 0)","(0, 0, 0, 7)"
2024-01-29,3.47,3.3760321382570018,"(1, 0, 2)","(0, 0, 0, 7)"
2024-01-30,3.43,3.3509567958735818,"(3, 0, 0)","(0, 0, 0, 7)"
2024-01-31,3.36,3.3949814111682968,"(1, 0, 2)","(0, 0, 0, 7)"
2024-02-01,3.09,3.329030757683149,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-02,2.88,3.0331290737627494,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-03,2.76,2.8804026858031913,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-04,2.68,2.7631847041896984,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-05,2.85,2.672298469110543,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-06,2.8,2.877519533287956,"(1, 0, 1)","(0, 0, 0, 7)"
2024-02-07,2.73,2.7294352545009644,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-08,2.83,2.7093992874534196,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-09,2.72,2.8474687280102993,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-10,2.49,2.658127104114436,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-11,2.41,2.454164312107647,"(3, 0, 0)","(0, 0, 0, 7)"
2024-02-12,2.4,2.431001490353035,"(3, 0, 0)","(0, 0, 0, 7)"
