DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 04:00:00,8.48,8.674141834108296,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-02 04:00:00,8.88,8.33040148673397,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-03 04:00:00,7.97,8.727690217962866,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-04 04:00:00,8.03,7.839162393970508,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-05 04:00:00,8.42,7.9041987104114,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-06 04:00:00,8.46,8.2925452239642,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-07 04:00:00,7.23,8.339246265099217,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-08 04:00:00,8.21,7.129711358764543,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-09 04:00:00,8.26,8.094212817945902,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-10 04:00:00,29.65,8.138815259764252,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-11 04:00:00,20.35,28.417397561821314,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-12 04:00:00,12.58,20.05845372444445,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-13 04:00:00,10.93,12.319444497269938,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-14 04:00:00,8.81,10.699691326666555,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-15 04:00:00,7.97,8.617080309235398,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-16 04:00:00,9.75,7.804134738153398,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-17 04:00:00,27.53,9.546642699692262,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-18 04:00:00,20.4,27.05934543057251,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-19 04:00:00,15.35,19.910596289234917,"(1, 0, 0)","(0, 0, 0, 7)"
