DATE,ACTUAL_VALUE,D+1,ORDER,SEASONAL_ORDER
2023-12-01 12:00:00,3.88,4.607452434927261,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-02 12:00:00,4.34,3.783995313541922,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-03 12:00:00,4.29,4.214866769584685,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-04 12:00:00,3.38,4.178365343504263,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-05 12:00:00,3.0,3.3064464761716716,"(1, 0, 0)","(0, 0, 0, 7)"
2023-12-06 12:00:00,6.53,3.476907234407643,"(3, 0, 2)","(0, 0, 1, 7)"
2023-12-07 12:00:00,4.84,12.684122312300305,"(1, 0, 4)","(1, 0, 2, 7)"
2023-12-08 12:00:00,4.3,4.263654070490581,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-09 12:00:00,7.35,4.3876388491608145,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-10 12:00:00,11.69,6.03532801649622,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-11 12:00:00,6.9,8.050489994560484,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-12 12:00:00,5.51,5.972739057077486,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-13 12:00:00,5.9,5.793174899496274,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-14 12:00:00,4.5,5.873335708233823,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-15 12:00:00,4.05,4.804345273306561,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-16 12:00:00,5.69,3.897113839054335,"(3, 0, 2)","(2, 0, 1, 7)"
2023-12-17 12:00:00,12.65,4.858383379957212,"(1, 0, 4)","(0, 0, 0, 7)"
2023-12-18 12:00:00,7.61,7.200767505670039,"(5, 0, 3)","(1, 0, 2, 7)"
2023-12-19 12:00:00,5.61,4.984747390183133,"(5, 0, 3)","(2, 0, 2, 7)"
2023-12-20 12:00:00,7.19,4.952106931792949,"(4, 0, 3)","(2, 0, 2, 7)"
2023-12-21 12:00:00,15.29,7.863609861690084,"(4, 0, 2)","(2, 0, 2, 7)"
2023-12-22 12:00:00,20.97,6.594005264432566,"(5, 0, 3)","(1, 0, 2, 7)"
2023-12-23 12:00:00,16.0,13.042832420853191,"(5, 0, 0)","(0, 0, 0, 7)"
2023-12-24 12:00:00,24.11,13.344494131705686,"(5, 0, 0)","(0, 0, 0, 7)"
2023-12-25 12:00:00,19.29,19.23740237679473,"(1, 0, 2)","(0, 0, 0, 7)"
2023-12-26 12:00:00,15.39,16.235173832173597,"(1, 0, 2)","(0, 0, 0, 7)"
