DATE,ACTUAL_VALUE,D+1,ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 12:00:00,12.75,11.85397351408235,"(3, 0, 1)",17.99,0.8028634634659328,0.07027658713079608,0.8960264859176501,1,11.85397351408235
2023-12-02 12:00:00,10.73,11.99622934896712,"(4, 0, 3)",12.49,1.6033367641856946,0.11800832702396265,1.2662293489671193,1,11.99622934896712
2023-12-03 12:00:00,9.16,9.38498950409161,"(4, 0, 3)",10.47,0.05062027695138865,0.024562172935765295,0.22498950409161012,1,9.38498950409161
2023-12-04 12:00:00,9.12,8.655879143656222,"(4, 0, 3)",10.77,0.21540816929328138,0.05089044477453702,0.46412085634377753,1,8.655879143656222
2023-12-05 12:00:00,9.17,9.62665374278453,"(4, 0, 3)",9.97,0.20853264079911976,0.04979866333528136,0.4566537427845301,1,9.62665374278453
2023-12-06 12:00:00,17.19,9.863740366020576,"(4, 0, 3)",54.48,53.67408022447635,0.4261931142512755,7.326259633979426,1,9.863740366020576
2023-12-07 12:00:00,15.06,18.708277527070283,"(4, 0, 3)",19.39,13.309928914526058,0.2422495037895274,3.6482775270702827,1,18.708277527070283
2023-12-08 12:00:00,11.64,14.299537029893504,"(4, 0, 3)",13.94,7.073137213374756,0.2284825627056274,2.659537029893503,0,0.0
2023-12-09 12:00:00,9.99,10.917371885022131,"(1, 0, 3)",10.98,0.8600186131295007,0.09283001852073385,0.9273718850221311,1,10.917371885022131
2023-12-10 12:00:00,8.66,9.94730218203776,"(3, 0, 1)",9.5,1.6571469078791767,0.14864921270643874,1.2873021820377595,0,0.0
2023-12-11 12:00:00,8.84,8.300831361514902,"(4, 0, 3)",10.53,0.29070282072587406,0.06099192743044093,0.5391686384850978,1,8.300831361514902
2023-12-12 12:00:00,9.33,9.269057154262269,"(4, 0, 3)",10.4,0.003714030446612906,0.006531923444558546,0.06094284573773123,1,9.269057154262269
2023-12-13 12:00:00,9.18,10.288386344590805,"(4, 0, 3)",9.86,1.228520288875367,0.12073925322339925,1.108386344590805,0,0.0
2023-12-14 12:00:00,9.02,9.665996397356468,"(4, 0, 3)",11.7,0.41731134539753567,0.07161822587100532,0.645996397356468,1,9.665996397356468
2023-12-15 12:00:00,8.89,8.72252472984972,"(4, 0, 3)",9.36,0.028047966111909402,0.018838613065273385,0.1674752701502804,1,8.72252472984972
2023-12-16 12:00:00,7.92,8.887833309187055,"(3, 0, 1)",8.59,0.936701314371966,0.12220117540240596,0.9678333091870552,0,0.0
2023-12-17 12:00:00,7.13,7.124436374444419,"(4, 0, 3)",7.68,3.0953929322715075e-05,0.0007803121396326925,0.005563625555581098,1,7.124436374444419
2023-12-18 12:00:00,7.4,7.186169967302888,"(3, 0, 1)",8.41,0.045723282883248124,0.028895950364474635,0.21383003269711232,1,7.186169967302888
2023-12-19 12:00:00,7.12,7.773220099775544,"(4, 0, 3)",7.55,0.42669649875077104,0.09174439603589095,0.6532200997755435,0,0.0
2023-12-20 12:00:00,6.67,7.766201188380564,"(4, 0, 3)",7.0,1.2016570454069613,0.16434800425495716,1.0962011883805642,0,0.0
2023-12-21 12:00:00,5.93,6.712793819528689,"(3, 0, 1)",6.38,0.6127661638923141,0.13200570312456816,0.7827938195286892,0,0.0
2023-12-22 12:00:00,5.32,5.973255238048741,"(3, 0, 1)",5.8,0.42674240603811653,0.12279233797908654,0.6532552380487404,0,0.0
2023-12-23 12:00:00,4.67,5.41833212549163,"(3, 0, 1)",5.05,0.5600009700428207,0.16024242515880727,0.74833212549163,0,0.0
