DATE,ACTUAL_VALUE,D+1,ORDER,MARGINAL_PRICE,RMSE,MAPE,MAE,ACCEPTANCE,REVENUE
2023-12-01 16:00:00,2.5,4.0832762814773575,"(1, 0, 4)",2.5,2.506763783488769,0.6333105125909431,1.5832762814773575,0,0.0
2023-12-02 16:00:00,2.64,3.524065338140899,"(1, 0, 3)",2.64,0.781571522102182,0.3348732341442799,0.8840653381408989,0,0.0
2023-12-03 16:00:00,2.21,3.502928738375576,"(1, 0, 3)",2.21,1.6716647225174588,0.5850356282242426,1.292928738375576,0,0.0
2023-12-04 16:00:00,1.89,2.917069333540447,"(1, 0, 3)",1.89,1.054871415899218,0.5434229277991783,1.027069333540447,0,0.0
2023-12-05 16:00:00,1.54,2.4824239759715483,"(1, 0, 3)",1.54,0.8881629504860213,0.6119636207607456,0.9424239759715483,0,0.0
2023-12-06 16:00:00,2.66,2.079556649255781,"(1, 0, 3)",2.66,0.33691448342317676,0.21821178599406738,0.5804433507442193,1,2.079556649255781
2023-12-07 16:00:00,2.4,2.9336549326431336,"(1, 0, 3)",2.4,0.28478758713434754,0.22235622193463905,0.5336549326431337,0,0.0
2023-12-08 16:00:00,1.97,2.581459758888115,"(1, 0, 3)",1.97,0.373883036739512,0.31038566441021076,0.6114597588881152,0,0.0
2023-12-09 16:00:00,5.1,2.15043437997899,"(1, 0, 3)",5.1,8.699937346809925,0.5783462000041196,2.94956562002101,1,2.15043437997899
2023-12-10 16:00:00,4.05,4.302426221611445,"(1, 0, 3)",4.05,0.06371899735703057,0.06232746212628283,0.25242622161144546,0,0.0
2023-12-11 16:00:00,3.39,3.5136458732790588,"(1, 0, 3)",3.39,0.015288301978941024,0.0364737089318757,0.12364587327905863,0,0.0
2023-12-12 16:00:00,2.92,3.059610174277506,"(1, 0, 3)",2.92,0.019491000761795597,0.047811703519693834,0.139610174277506,0,0.0
2023-12-13 16:00:00,2.43,2.9526792328876867,"(1, 0, 4)",2.43,0.2731935804920605,0.2150943345216817,0.5226792328876866,0,0.0
2023-12-14 16:00:00,2.14,2.658451391982078,"(1, 0, 4)",2.14,0.26879184584815397,0.2422670055991017,0.5184513919820777,0,0.0
2023-12-15 16:00:00,1.84,2.416554197206446,"(1, 0, 3)",1.84,0.33241474231636925,0.3133446723948075,0.5765541972064459,0,0.0
2023-12-16 16:00:00,3.88,2.170200499397137,"(1, 0, 3)",3.88,2.9234143322617996,0.4406699743821812,1.709799500602863,1,2.170200499397137
2023-12-17 16:00:00,4.46,3.55205127747645,"(1, 0, 3)",4.46,0.8243708827321465,0.20357594675415921,0.9079487225235501,1,3.55205127747645
2023-12-18 16:00:00,3.33,3.85264873420988,"(2, 0, 4)",3.33,0.27316169937118956,0.15695157183479874,0.5226487342098798,0,0.0
2023-12-19 16:00:00,2.61,2.995501054850503,"(1, 0, 3)",2.61,0.14861106329085078,0.14770155358256834,0.38550105485050334,0,0.0
2023-12-20 16:00:00,5.31,2.683063012056365,"(2, 0, 4)",5.31,6.900797938626376,0.4947150636428691,2.6269369879436346,1,2.683063012056365
2023-12-21 16:00:00,11.78,4.556365722442699,"(2, 0, 4)",11.78,52.18089217590078,0.6132117383325383,7.2236342775573,1,4.556365722442699
2023-12-22 16:00:00,12.14,7.565698133410873,"(2, 0, 4)",12.14,20.924237566680777,0.3767958703944916,4.574301866589128,1,7.565698133410873
2023-12-23 16:00:00,9.56,7.79810086290464,"(1, 0, 4)",9.56,3.104288569297376,0.18429907291792472,1.7618991370953605,1,7.79810086290464
2023-12-24 16:00:00,14.2,6.839228990390387,"(1, 0, 3)",14.2,54.18094985590931,0.5183641556063108,7.360771009609612,1,6.839228990390387
2023-12-25 16:00:00,10.5,9.99479846223226,"(2, 0, 4)",10.5,0.2552285937628885,0.04811443216835612,0.5052015377677392,1,9.99479846223226
2023-12-26 16:00:00,8.2,8.266285015303128,"(1, 0, 4)",8.2,0.004393703253735946,0.008083538451601006,0.06628501530312825,0,0.0
2023-12-27 16:00:00,6.18,7.346648458183309,"(1, 0, 4)",6.18,1.3610686249814932,0.18877806766720218,1.1666484581833094,0,0.0
2023-12-28 16:00:00,7.37,6.119647877065398,"(1, 0, 4)",7.37,1.5633804313270672,0.1696542907645322,1.2503521229346024,1,6.119647877065398
2023-12-29 16:00:00,7.45,7.228615995495541,"(1, 0, 4)",7.45,0.04901087745043054,0.02971597375898785,0.2213840045044595,1,7.228615995495541
2023-12-30 16:00:00,5.59,7.182920228182167,"(1, 0, 4)",5.59,2.5373948533519264,0.2849588959180978,1.5929202281821668,0,0.0
2023-12-31 16:00:00,8.03,5.934065776166595,"(1, 0, 3)",8.03,4.392940270636133,0.26101297930677514,2.095934223833404,1,5.934065776166595
2024-01-01 16:00:00,6.73,7.66425517031784,"(1, 0, 4)",6.73,0.8728327232656148,0.13881949038898056,0.9342551703178392,0,0.0
2024-01-02 16:00:00,5.65,6.640044543404295,"(1, 0, 4)",5.65,0.9801881979246191,0.17522912272642388,0.990044543404295,0,0.0
2024-01-03 16:00:00,5.13,5.930218754670685,"(1, 0, 3)",5.13,0.6403500553267022,0.15598806133931484,0.8002187546706852,0,0.0
2024-01-04 16:00:00,4.32,5.701416975249345,"(1, 0, 3)",4.32,1.9083128595070495,0.3197724479743854,1.381416975249345,0,0.0
2024-01-05 16:00:00,3.55,4.974840763355831,"(1, 0, 3)",3.55,2.030171200920429,0.40136359531150184,1.4248407633558315,0,0.0
2024-01-06 16:00:00,3.18,4.282533818679803,"(1, 0, 3)",3.18,1.2155808213326684,0.3467087480125166,1.1025338186798028,0,0.0
2024-01-07 16:00:00,2.91,3.914287031794605,"(1, 0, 3)",2.91,1.0085924422308177,0.3451158184861185,1.0042870317946049,0,0.0
2024-01-08 16:00:00,2.53,3.563788288233952,"(1, 0, 4)",2.53,1.068718224889685,0.4086119716339732,1.0337882882339522,0,0.0
2024-01-09 16:00:00,2.14,3.145340650815462,"(1, 0, 4)",2.14,1.0107098241820565,0.46978535084834666,1.0053406508154619,0,0.0
2024-01-10 16:00:00,1.9,2.703562086417137,"(1, 0, 4)",1.9,0.6457120267270622,0.42292741390375627,0.8035620864171369,0,0.0
2024-01-11 16:00:00,1.7,2.3086535932460346,"(3, 0, 4)",1.7,0.3704591965713094,0.3580315254388439,0.6086535932460346,0,0.0
2024-01-12 16:00:00,1.47,2.123389549617122,"(3, 0, 4)",1.47,0.42691790354886555,0.44448268681436875,0.653389549617122,0,0.0
2024-01-13 16:00:00,3.5,1.8157228645718984,"(3, 0, 4)",3.5,2.836789468925892,0.4812220386937433,1.6842771354281016,1,1.8157228645718984
2024-01-14 16:00:00,2.73,3.482029136442784,"(2, 0, 4)",2.73,0.5655478220588794,0.27546854814753996,0.752029136442784,0,0.0
2024-01-15 16:00:00,2.24,2.572479830475549,"(3, 0, 4)",2.24,0.11054283767304977,0.14842849574801292,0.33247983047554897,0,0.0
2024-01-16 16:00:00,1.79,2.399091390279951,"(2, 0, 4)",1.79,0.37099232171316343,0.34027451970946976,0.6090913902799509,0,0.0
2024-01-17 16:00:00,1.45,1.9431026509104712,"(1, 0, 4)",1.45,0.24315022433493405,0.34007079373135946,0.49310265091047123,0,0.0
2024-01-18 16:00:00,1.56,1.7350910238525712,"(1, 0, 4)",1.56,0.030656866633741633,0.11223783580293022,0.17509102385257114,0,0.0
2024-01-19 16:00:00,1.87,1.7864946344298345,"(1, 0, 4)",1.87,0.0069731460790070044,0.04465527570597092,0.08350536557016563,1,1.7864946344298345
2024-01-20 16:00:00,2.41,1.992853116188775,"(1, 0, 4)",2.41,0.17401152267341574,0.173089993282666,0.4171468838112251,1,1.992853116188775
2024-01-21 16:00:00,3.96,2.3495126111808187,"(1, 0, 4)",3.96,2.5936696295456247,0.4066887345502983,1.6104873888191813,1,2.3495126111808187
2024-01-22 16:00:00,3.05,3.322605409008501,"(1, 0, 4)",3.05,0.07431370902069227,0.08937882262573812,0.2726054090085013,0,0.0
2024-01-23 16:00:00,2.39,2.709117765821317,"(1, 0, 4)",2.39,0.10183614846278885,0.13352207774950497,0.3191177658213169,0,0.0
2024-01-24 16:00:00,2.38,2.352783345989438,"(1, 0, 4)",2.38,0.0007407462555306316,0.011435568912000772,0.027216654010561836,1,2.352783345989438
2024-01-25 16:00:00,1.88,2.348224584516637,"(1, 0, 4)",1.88,0.2192342615457774,0.249055630062041,0.46822458451663707,0,0.0
2024-01-26 16:00:00,2.5,2.059172924090173,"(2, 0, 4)",2.5,0.19432851085520833,0.17633083036393077,0.44082707590982695,1,2.059172924090173
2024-01-27 16:00:00,2.01,2.46463424598829,"(2, 0, 4)",2.01,0.20669229762534114,0.22618619203397522,0.45463424598829016,0,0.0
2024-01-28 16:00:00,3.04,2.065314181141737,"(2, 0, 4)",3.04,0.9500124454834027,0.3206203351507444,0.974685818858263,1,2.065314181141737
2024-01-29 16:00:00,2.13,2.87419685689404,"(1, 0, 4)",2.13,0.5538289618109686,0.34938819572490154,0.7441968568940402,0,0.0
2024-01-30 16:00:00,1.9,2.119069458882967,"(1, 0, 4)",1.9,0.04799142781527593,0.11529971520156154,0.21906945888296692,0,0.0
2024-01-31 16:00:00,1.82,2.050753168647542,"(1, 0, 4)",1.82,0.053247024840880924,0.1267874553008472,0.23075316864754192,0,0.0
2024-02-01 16:00:00,1.72,1.9178346807724391,"(1, 0, 4)",1.72,0.03913856091633291,0.11502016323979021,0.19783468077243915,0,0.0
2024-02-02 16:00:00,2.15,1.881750018996644,"(1, 0, 4)",2.15,0.07195805230830077,0.12476743302481667,0.26824998100335584,1,1.881750018996644
2024-02-03 16:00:00,4.0,2.166879827031973,"(1, 0, 4)",4.0,3.36032956854233,0.4582800432420068,1.833120172968027,1,2.166879827031973
2024-02-04 16:00:00,11.38,3.353534593986356,"(1, 0, 4)",11.38,64.4241469139338,0.7053133045706191,8.026465406013646,1,3.353534593986356
2024-02-05 16:00:00,5.0,7.17865136591978,"(1, 0, 4)",5.0,4.7465217742241235,0.435730273183956,2.17865136591978,0,0.0
2024-02-06 16:00:00,3.78,3.85321190775204,"(1, 0, 4)",3.78,0.0053599834366932645,0.019368229564031836,0.07321190775204034,0,0.0
2024-02-07 16:00:00,2.79,3.452763286147281,"(1, 0, 4)",2.79,0.43925517346474263,0.23754956492734083,0.662763286147281,0,0.0
2024-02-08 16:00:00,2.15,2.763971409338286,"(1, 0, 4)",2.15,0.3769608914848414,0.28556809736664474,0.6139714093382862,0,0.0
2024-02-09 16:00:00,1.85,2.484123318044735,"(1, 0, 4)",1.85,0.40211238248806386,0.342769361105262,0.6341233180447348,0,0.0
2024-02-10 16:00:00,1.71,2.1604386971760308,"(1, 0, 4)",1.71,0.20289501991363998,0.26341444279300047,0.4504386971760308,0,0.0
2024-02-11 16:00:00,2.13,2.0283983601960416,"(1, 0, 4)",2.13,0.010322893210853286,0.047700300377445215,0.10160163980395831,1,2.0283983601960416
2024-02-12 16:00:00,1.7,2.546997202959367,"(3, 0, 4)",1.7,0.7174042618209909,0.49823364879962756,0.8469972029593669,0,0.0
2024-02-13 16:00:00,1.4,1.9126147822342408,"(1, 0, 4)",1.4,0.26277391496505814,0.3661534158816006,0.5126147822342408,0,0.0
2024-02-14 16:00:00,1.18,1.6489834442450708,"(1, 0, 4)",1.18,0.2199454709759695,0.3974435968178567,0.4689834442450709,0,0.0
2024-02-15 16:00:00,1.09,1.4193659443100606,"(1, 0, 4)",1.09,0.10848192527125787,0.3021705911101472,0.3293659443100605,0,0.0
2024-02-16 16:00:00,1.15,1.3317969235905651,"(1, 0, 4)",1.15,0.0330501214269938,0.15808428138310018,0.1817969235905652,0,0.0
2024-02-17 16:00:00,1.2,1.3439363416776982,"(1, 0, 4)",1.2,0.02071767045555908,0.11994695139808184,0.1439363416776982,0,0.0
